Polymer density (g/cm3),FFV,PLD,LCD,ASA,Porosity,Pore volume,Qst CH4,log_P(MMM)_CH4
1.418,0.152,22.16085,26.78392,6925.19,0.9395,6.671069075,3.311092777,0.118098034
1.241,0.225,5.81246,9.04882,2500.37,0.6802,0.821619637,12.06402859,-0.414539924
0.965,0.314,18.14368,23.5539,6393.11,0.9193,4.79724053,4.146241247,4.089087455
1.22,0.25,13.15094,19.36713,6031.38,0.8981,3.704009205,4.763503611,3.667786501
1.418,0.152,4.78582,8.72596,2384.43,0.66754,0.95573118,16.35972009,0.118096365
1.418,0.152,12.99448,17.34521,4935.33,0.87338,2.611844781,6.205577609,0.118097342
1.418,0.152,11.18033,13.68367,5276.17,0.8515,2.436881479,7.13916566,0.118097495
1.306,0.166,17.63282,23.40794,6241.8,0.9203,4.587439498,3.966131318,0.088134967
1.44,0.2104,3.897,4.92906,1043.25,0.57606,0.450596039,18.98742701,0.99116468
1.22,0.25,6.807,7.01875,207.074,0.32878,0.133092069,17.82908722,3.673203481
1.44,0.2104,18.23565,24.35173,6246.35,0.9267,5.420312573,4.871539314,0.99121662
0.965,0.314,7.63115,21.77625,4456.81,0.82692,1.827314251,8.908334648,4.087900426
1.09,0.26,19.0108,22.98624,5813.05,0.92348,4.959639955,4.920480613,2.339724163
1.418,0.152,4.59937,5.74617,1578.55,0.62932,0.583119446,13.34307319,0.118098102
1.09,0.26,33.87449,37.66185,4184.15,0.9068,3.747850813,6.577553239,2.33976107
1.09,0.26,21.88216,26.00372,4868.64,0.9216,3.914422967,3.904745794,2.339680415
1.33,0.104,11.21697,16.77427,4204.03,0.8178,2.008182028,8.898870853,1.322193107
1.241,0.225,26.50331,28.63151,6770.5,0.93146,5.598052768,3.407210366,-0.414539575
1.418,0.152,9.58016,9.91946,2147.43,0.70022,0.895872222,11.94391036,0.118099026
1.44,0.2104,4.32814,6.83643,1216.77,0.60882,0.532921342,14.68480037,0.99119069
1.44,0.2104,14.77835,20.03417,4435.97,0.86852,2.410031717,5.971624725,0.991212541
0.75,0.29,11.14167,14.40037,4017.03,0.80946,1.646157319,9.055311797,4.043043086
1.306,0.166,18.15451,23.40602,6193.61,0.91918,4.637545155,4.082759086,0.088134968
0.965,0.314,19.45585,23.78783,6476.06,0.92424,4.962042714,3.532269276,4.090099038
1.22,0.25,44.7995,46.02337,3972.6,0.92034,4.201333887,5.102272081,3.671061715
0.965,0.314,19.3891,24.53408,6822.93,0.93296,5.649783204,3.248518376,4.091838702
1.306,0.166,22.93237,23.6238,3288.79,0.83732,1.621726314,8.226746037,0.088134495
1.22,0.25,11.64513,13.46476,3645.71,0.80638,1.465969538,6.365247034,3.665856782
0.75,0.29,11.13687,13.62271,4623.63,0.82936,2.012892453,8.349273073,4.043286856
1.418,0.152,24.48449,26.54983,6016.27,0.93334,5.557977228,3.879287104,0.11809801
1.241,0.225,11.99538,14.7662,3466.13,0.84754,1.625689087,5.794837811,-0.414539793
0.965,0.314,32.62062,38.18275,4997.16,0.95426,7.775849284,4.18153847,4.095671926
0.75,0.29,4.7914,12.53944,2385.06,0.70004,0.850944859,16.69567222,4.045575182
1.241,0.225,4.49569,5.90641,661.045,0.49602,0.427677186,17.56852383,-0.414540575
1.241,0.225,11.18427,16.30665,4521.77,0.85322,2.196767234,6.917087647,-0.414539725
1.22,0.25,4.17139,6.50302,1095.1,0.59726,0.432430476,13.85201836,3.666259739
0.965,0.314,11.76128,14.06783,4146.31,0.83206,1.780451115,5.822154432,4.083213349
1.418,0.152,19.9892,24.9963,6855.26,0.93318,5.734741034,3.281528974,0.118098071
0.75,0.29,3.93215,4.79076,1048.08,0.5625,0.553075592,16.44203854,4.000840187
1.33,0.104,34.86548,37.54439,4110.29,0.9433,6.018361969,5.567243115,1.322208242
1.241,0.225,5.11703,5.87678,871.392,0.5313,0.428727053,17.0538415,-0.414540038
1.241,0.225,6.41673,10.21831,4293.48,0.77294,1.275716429,9.238810234,-0.414539643
1.418,0.152,6.08998,6.42929,4194.52,0.70336,0.964431647,14.10948351,0.118099063
1.22,0.25,9.29516,15.84483,4275.09,0.81964,1.800864355,7.089635724,3.666892407
1.33,0.104,8.3704,8.53124,820.299,0.54676,0.462603222,13.1532203,1.322212313
0.75,0.29,16.76438,20.93479,5637.45,0.90694,4.25092922,5.86395736,4.045078159
1.418,0.152,19.34029,23.57438,6751.32,0.92748,5.227124146,3.394290126,0.118098054
0.75,0.29,20.61669,29.78936,7189.98,0.9364,6.522890022,3.797548158,4.046975452
1.22,0.25,11.60119,14.44233,3534.45,0.8396,1.614385645,6.327950221,3.668853128
1.44,0.2104,4.26632,4.42679,628.494,0.52602,0.400603167,18.15223061,0.991222117
1.22,0.25,15.82049,18.28876,5704.26,0.88686,3.221349257,4.685634963,3.66867799
1.241,0.225,4.65776,6.35159,774.721,0.51056,0.444599255,19.59526718,-0.414540016
1.44,0.2104,7.02636,9.31768,943.831,0.54152,0.485907847,14.08589527,0.991222366
1.241,0.225,5.0137,9.18459,2010.84,0.65806,0.745618756,12.08034563,-0.414539879
1.306,0.166,8.06264,11.58602,2558.05,0.6987,1.006017097,12.65972409,0.088135249
1.22,0.25,9.9142,13.51498,4455.41,0.82624,1.905144009,8.05260893,3.66817047
0.965,0.314,5.33991,6.52279,1014.22,0.58394,0.536221637,17.10031315,4.070793092
0.965,0.314,7.3704,10.39953,4660.15,0.80646,1.537951039,7.982646459,4.091071583
1.22,0.25,10.82186,12.89297,4753.52,0.81246,1.906744458,8.46842541,3.667868169
1.33,0.104,6.60905,8.11845,2046.59,0.6414,0.701685292,14.58270521,1.322206335
1.09,0.26,5.34059,7.09944,2318.54,0.66844,0.748207945,13.92145392,2.339777349
1.33,0.104,30.03969,31.50321,3529.12,0.87912,2.538798755,7.600966114,1.322199629
1.241,0.225,6.88405,13.38268,2599.37,0.74416,0.925251063,11.22294628,-0.414539911
1.44,0.2104,36.09316,38.39638,4256.39,0.86952,2.628926292,8.788520666,0.991217974
0.75,0.29,5.54367,7.07962,1686.38,0.63618,0.639167469,17.88067251,4.045463592
0.75,0.29,5.1936,5.99511,624.62,0.50944,0.300320694,17.2530895,4.052557449
1.44,0.2104,11.19817,13.7953,4195.13,0.8349,1.908238177,7.262483579,0.991213672
1.33,0.104,4.61131,6.91043,1017.19,0.60786,0.588549685,20.52548208,1.32220257
1.241,0.225,5.22924,16.36508,2765.81,0.71038,0.985724356,15.72167535,-0.414539621
1.09,0.26,4.98444,7.17175,375.502,0.4289,0.224558501,18.37119813,2.339752565
0.965,0.314,4.83707,7.10977,1457.11,0.56878,0.540927636,18.15808627,4.090980349
0.965,0.314,3.80128,6.35889,492.986,0.47744,0.350193639,18.87149564,4.043813904
0.965,0.314,4.01377,4.79857,1178.23,0.59212,0.493511473,17.89272499,4.093062019
0.75,0.29,22.22904,24.37849,6371.94,0.9146,4.559890315,4.46342385,4.045065639
0.965,0.314,4.39318,5.81593,1594.77,0.62932,0.632463343,16.62127123,4.081807133
1.241,0.225,6.76596,10.44202,3422.36,0.75688,1.112213214,9.196086228,-0.414539834
1.22,0.25,7.13769,8.30406,1458.88,0.59606,0.610057151,18.22965211,3.668894868
0.965,0.314,9.65233,17.19968,4766.37,0.83846,2.199458569,7.35378044,4.085662188
0.965,0.314,23.86118,27.72162,7145.21,0.94606,7.558321616,3.467989885,4.09004227
1.241,0.225,26.11926,36.86564,6406.48,0.94344,7.33235925,4.13565084,-0.414539525
1.44,0.2104,11.5414,13.2156,3667.9,0.8131,1.570667481,7.919082406,0.991212727
1.241,0.225,5.25359,7.80829,1659.61,0.6326,0.664482537,13.88299149,-0.414539826
1.418,0.152,8.8403,9.48553,1015.22,0.6142,0.437589057,12.46608315,0.118097478
1.241,0.225,18.35142,20.0972,3139.75,0.83054,1.77446854,7.414733186,-0.41453992
1.33,0.104,6.73,16.55,2814.27,0.76,0.987012987,11.94808482,1.322184722
1.418,0.152,12.45428,15.56554,5874.62,0.8712,2.924255342,5.588939991,0.11809746
1.44,0.2104,17.07841,20.60307,5343.26,0.89816,3.389922627,4.649647571,0.991212573
1.306,0.166,12.03711,14.94581,5469.94,0.85206,2.30192543,6.488323405,0.088134507
1.306,0.166,5.30803,6.66583,2337.47,0.66744,0.711273662,13.40059003,0.088135455
0.75,0.29,21.87942,25.42328,6611.02,0.93032,5.618315447,3.757438848,4.046082703
0.75,0.29,4.52244,4.75404,310.38,0.43144,0.362728366,23.27676658,4.045612904
0.965,0.314,5.24575,8.69858,1773.98,0.66012,0.715361658,11.96215015,4.087184903
1.22,0.25,4.19176,4.51112,558.895,0.5126,0.441630051,19.70433417,3.673953098
1.241,0.225,6.71826,13.17767,2159.63,0.7232,0.81767591,18.82534074,-0.414539906
0.965,0.314,14.1815,17.44322,6243.66,0.89056,3.70241337,5.734024842,4.089701183
1.44,0.2104,12.21554,16.03606,6359.97,0.88394,3.264481581,5.231520854,0.99121258
1.418,0.152,6.71578,13.01322,2931.41,0.74,1.026674103,11.78387498,0.118097165
1.418,0.152,25.29258,28.49752,6777.17,0.94914,7.783600266,3.547406997,0.118098466
1.33,0.104,5.51475,6.6136,467.709,0.4665,0.211101256,14.73335676,1.322208967
0.75,0.29,4.25341,5.56779,1329.89,0.55018,0.523079263,17.40198045,4.018065533
1.306,0.166,7.94566,11.11157,3186.53,0.74282,1.061747806,9.061584864,0.08813447
0.965,0.314,12.59731,18.24915,5396.11,0.86832,2.692506861,5.828420191,4.088498157
1.44,0.2104,4.32331,6.8392,1207.46,0.60904,0.533113916,14.70380619,0.991185831
1.33,0.104,9.17861,18.69262,2936.83,0.79786,1.315309226,10.61541655,1.322199867
0.965,0.314,24.60183,28.99843,6788.29,0.951,7.92784081,2.937560526,4.094182465
1.33,0.104,18.68492,21.35826,5918.21,0.92452,4.353878612,3.406039947,1.322198828
0.965,0.314,7.55924,8.25861,1410.1,0.66728,0.545778737,13.38018935,4.086785336
0.75,0.29,4.1274,6.10079,1297.66,0.58662,0.505933694,16.16728163,4.036313862
0.75,0.29,8.07627,10.10393,2111.24,0.68152,0.855687487,21.57824746,4.040114977
1.33,0.104,3.98304,5.81645,565.926,0.52228,0.420329162,21.32591188,1.322163177
1.241,0.225,6.70705,8.56248,2140.75,0.64536,0.765208483,13.39458608,-0.414539655
0.965,0.314,11.57288,14.97532,5362.32,0.87764,2.851118987,6.078516116,4.090160628
0.75,0.29,5.19238,6.79458,1797.82,0.65528,0.578440027,13.34632733,4.049715954
1.33,0.104,17.55596,22.81664,5899.66,0.92236,4.622315768,3.833704856,1.322197788
1.44,0.2104,4.81731,6.90235,2052.86,0.64848,0.713762896,15.52617813,0.991215496
1.241,0.225,10.49403,13.03683,4041.6,0.80474,1.65767525,8.985351189,-0.414539735
1.241,0.225,8.5844,11.82717,4204.43,0.79442,1.508087924,8.83388955,-0.414539729
0.965,0.314,10.86602,14.52597,3716.18,0.80848,1.634425471,10.45877554,4.086940996
0.75,0.29,18.136,21.47404,4966.6,0.87414,2.730910897,6.377629252,4.04554894
1.44,0.2104,5.80169,6.72204,921.447,0.51564,0.447930783,16.9348361,0.991221287
1.22,0.25,5.48137,6.14892,1267.42,0.5873,0.576773877,17.12904675,3.672339289
0.75,0.29,5.75735,8.09273,1686.41,0.62226,0.630351188,14.65253542,4.048031175
1.241,0.225,10.49795,12.98846,3729.39,0.79792,1.502561012,7.105651483,-0.414539815
1.09,0.26,11.3192,13.97255,3407.33,0.8287,1.486828106,5.810821363,2.339617771
1.09,0.26,19.65457,21.0287,4016.72,0.85226,2.268483029,7.033693741,2.339640611
1.418,0.152,3.87145,5.21671,916.293,0.57468,0.39568702,15.10421865,0.118097599
1.241,0.225,12.7292,17.50296,4355.11,0.88068,2.386498512,4.328509194,-0.414539872
0.965,0.314,22.14446,24.58519,5918.59,0.91982,5.125916019,4.481893021,4.086575985
1.418,0.152,5.49511,6.10412,919.561,0.51716,0.434869622,18.1163042,0.118094793
1.22,0.25,15.76936,18.56547,5293.35,0.86634,2.673740348,6.258922728,3.668086286
1.418,0.152,4.65199,5.7578,2612.11,0.70192,0.6846998,9.336577536,0.118097068
1.306,0.166,4.49281,4.81383,371.262,0.48146,0.373433234,22.62780483,0.088123747
1.241,0.225,13.59268,17.49532,3543.84,0.8299,1.612611755,6.74073048,-0.414539901
0.75,0.29,10.84513,19.2477,5516.35,0.86806,2.829308041,6.520057762,4.04391192
1.44,0.2104,23.37492,25.3251,3948.68,0.86274,2.331603697,8.091418488,0.991212719
1.306,0.166,6.51318,7.20791,1493.63,0.59392,0.630060256,15.91732286,0.088135924
1.241,0.225,16.79909,21.41388,5176.77,0.90528,3.534055021,4.795425252,-0.414539678
1.22,0.25,9.75577,13.86622,6260.72,0.84792,2.36885555,5.695044644,3.669604658
0.75,0.29,3.98828,4.78374,607.51,0.5199,0.416319667,21.05349462,4.048817252
1.33,0.104,4.98843,8.98513,1637.53,0.64432,0.595368779,11.09112669,1.32218904
0.75,0.29,4.42397,7.1893,1256.77,0.5928,0.495233958,17.35008111,4.043111483
1.22,0.25,16.04734,21.6908,6050.4,0.89928,3.684788488,5.308464555,3.669357165
1.22,0.25,11.37635,24.03762,3951.41,0.8426,2.006128382,7.13915222,3.668555782
1.33,0.104,3.98518,5.28754,577.759,0.54076,0.416375998,21.75822656,1.322204957
1.22,0.25,5.00672,5.61373,1566.78,0.61926,0.597793245,15.04996306,3.672713682
1.33,0.104,13.16757,14.01468,2268.33,0.7446,1.029829938,9.278656651,1.322156097
1.22,0.25,17.43987,22.56098,5645.75,0.91892,4.388494362,4.386880966,3.669663533
0.75,0.29,5.69924,8.39436,1451.14,0.66116,0.502324875,12.37620665,4.024637618
1.33,0.104,16.04687,18.57018,5161.83,0.8799,2.647932422,5.389062476,1.322197022
1.22,0.25,9.28759,21.06987,3720.35,0.83492,1.751421199,6.624256217,3.668236818
0.75,0.29,9.94208,10.07018,793.564,0.55722,0.454528399,11.79296049,4.050070501
0.75,0.29,5.2438,7.48898,781.097,0.6258,0.613162716,15.38360956,4.035853039
1.09,0.26,9.50886,14.09066,6153.15,0.85306,2.576411037,6.215398303,2.339696437
0.965,0.314,5.40382,6.42465,1855.47,0.64804,0.670305539,13.78833225,4.095858444
1.22,0.25,5.79486,6.7589,729.019,0.50762,0.453272614,24.47094022,3.664089191
1.09,0.26,21.54721,24.58361,5861.92,0.92278,5.116833572,4.161022836,2.339740929
1.22,0.25,5.95231,12.32799,2594.38,0.71734,0.894137884,16.18792094,3.670015904
1.33,0.104,9.86894,10.30863,994.204,0.57346,0.534291118,13.55584216,1.322211328
1.44,0.2104,9.07136,15.08419,4492.91,0.81868,1.887873226,7.711795941,0.991210776
1.22,0.25,5.99671,8.21752,2560.23,0.6714,0.887877966,12.48879476,3.66996377
1.306,0.166,5.02601,5.1864,383.441,0.46914,0.316409253,17.4039972,0.088135393
1.09,0.26,11.66114,14.67558,6192.23,0.87502,3.050072329,5.584940588,2.339724708
0.965,0.314,7.74333,9.92337,2752.28,0.72628,1.009583172,9.923787037,4.072637996
0.965,0.314,14.59248,17.29075,5455.98,0.86424,2.602121465,5.899009403,4.083432379
1.306,0.166,12.1058,20.37315,5240.81,0.87256,2.751218651,6.003268849,0.088134542
1.418,0.152,20.85796,24.90813,5388.5,0.90856,4.481006915,5.028314715,0.11809811
1.241,0.225,7.15944,9.13832,499.523,0.47466,0.304319951,17.09193937,-0.414541292
1.418,0.152,12.77851,17.54902,6017.87,0.88826,3.378082358,5.38028061,0.118097803
1.33,0.104,14.72431,18.60021,7169.3,0.91402,4.836826815,4.305531831,1.322199501
1.306,0.166,4.02699,5.10607,1244.1,0.58484,0.522916257,16.32435791,0.088135142
1.44,0.2104,4.86094,6.48832,816.468,0.51428,0.384370469,16.69527333,0.991218805
1.09,0.26,3.89327,5.20085,919.536,0.5576,0.48294618,20.20241693,2.339311891
1.33,0.104,4.92388,5.36231,929.173,0.5349,0.463723136,17.30308727,1.322209801
1.22,0.25,8.22658,11.63097,3937.65,0.78374,1.430861358,8.224786608,3.66953255
1.44,0.2104,4.04304,5.72411,631.656,0.51634,0.450216677,16.64467999,0.991218245
0.965,0.314,13.26042,14.92091,5206.98,0.85268,2.33782613,7.789279432,4.090308202
0.965,0.314,15.5404,19.18316,5110.47,0.87674,2.876792787,5.562866325,4.083077271
1.44,0.2104,33.09194,37.51237,4550.9,0.94694,6.661132957,4.195957304,0.991220523
1.44,0.2104,26.5429,29.10999,7207.87,0.94326,7.17455295,3.348853402,0.99121859
0.75,0.29,4.13535,6.70617,1111.94,0.60218,0.493250549,15.78165511,4.049801991
0.965,0.314,4.10889,8.23229,1102.86,0.59784,0.491406308,16.31875292,4.041662027
0.965,0.314,4.60029,5.73555,2480.96,0.69836,0.671596865,9.495187256,4.082208409
1.418,0.152,10.39869,14.3225,5060.88,0.84874,2.09677778,6.735438076,0.118097699
1.09,0.26,12.38023,13.08079,1871.54,0.68884,0.997184363,11.53481958,2.339424903
1.306,0.166,21.86759,25.19674,5547.83,0.90726,4.262438337,6.589191064,0.088134741
1.33,0.104,6.87046,11.2834,2500.95,0.73744,0.8760848,8.390843505,1.322185425
1.44,0.2104,10.97622,13.61743,4803.41,0.83476,2.087192207,7.854620471,0.991213619
1.44,0.2104,4.96961,5.52619,1468.51,0.62518,0.528563819,15.84958345,0.991215311
0.75,0.29,12.09086,16.76551,6175.8,0.87822,3.124237368,6.00155288,4.041273733
1.09,0.26,24.94685,27.63876,4035.44,0.867,2.654517732,7.340996526,2.339687904
1.418,0.152,5.28417,6.13028,1019.8,0.56762,0.503249373,18.36548205,0.118098923
1.418,0.152,7.38864,12.6211,3730.51,0.7693,1.357889367,12.86967416,0.118098209
1.33,0.104,4.07497,5.51848,768.197,0.5054,0.375722973,17.35257869,1.322170283
1.44,0.2104,5.62196,9.54515,2528.56,0.69264,0.816722145,9.845251668,0.991204654
0.965,0.314,21.16438,24.24407,6264.14,0.91266,4.392413166,4.422513391,4.091013641
0.965,0.314,23.08758,25.15408,5684.12,0.92732,4.810823991,4.568884315,4.087985017
0.75,0.29,4.61623,5.47631,1754.71,0.63378,0.586041093,15.15587651,4.050911653
1.241,0.225,10.28887,17.972,5038.2,0.85556,2.352016187,5.943761415,-0.414539799
1.44,0.2104,11.2869,15.15688,5024.33,0.85594,2.395712047,7.132053459,0.991215138
0.75,0.29,8.90472,15.61753,4169.82,0.80808,1.645546163,7.343644843,4.039205455
1.241,0.225,20.08357,27.80207,6613.65,0.93386,6.204225352,4.432730619,-0.414539608
1.241,0.225,24.71646,27.66213,7068.28,0.91994,5.218215027,4.63219117,-0.414539645
1.44,0.2104,4.12899,5.0954,659.45,0.54162,0.407548703,20.32541153,0.991223163
0.965,0.314,7.22908,9.73279,2565.36,0.70494,0.902426004,13.1864455,4.09415178
1.33,0.104,5.12695,7.31754,429.66,0.45344,0.254562807,17.3131865,1.322201739
1.09,0.26,5.20998,6.82532,521.764,0.45816,0.361481715,17.33296421,2.339649385
1.33,0.104,17.65234,21.49575,5692.05,0.91596,4.169367467,4.388233045,1.322196736
1.241,0.225,25.65461,31.5305,4119.38,0.93848,4.90723892,5.420228246,-0.414539521
1.44,0.2104,4.61744,7.01096,1015.75,0.59098,0.586930182,18.47917849,0.991211271
1.418,0.152,5.04479,6.16109,725.101,0.56428,0.334866387,12.02660621,0.118096128
1.33,0.104,3.98908,6.09913,740.584,0.5408,0.392538288,17.98097078,1.322171901
1.22,0.25,13.78223,14.55985,1768.35,0.66548,0.847935333,17.86070639,3.667575947
1.22,0.25,22.8915,28.96873,6379.8,0.95138,7.884081511,3.062995204,3.671018196
1.22,0.25,9.48231,10.23495,723.644,0.58966,0.374939594,16.09102265,3.67283778
1.241,0.225,5.71486,6.08117,1429.3,0.6051,0.567955697,14.83418433,-0.414539321
1.241,0.225,3.97754,6.18145,2300.91,0.66286,0.7027897,15.35274342,-0.414539548
1.44,0.2104,6.50064,8.56175,1077.1,0.59424,0.431672236,13.5082142,0.991222311
0.75,0.29,6.36095,9.32958,2368.3,0.71046,0.822786862,10.21822152,4.035987503
1.44,0.2104,11.89014,14.17824,3253,0.80498,1.444760325,8.323767171,0.991209194
1.44,0.2104,10.72269,21.80121,3694.01,0.81212,1.75506614,8.662318916,0.991206088
1.241,0.225,11.19605,14.1486,4268.77,0.83626,1.914159691,6.607063407,-0.414539787
0.965,0.314,16.92765,21.83544,5176.41,0.90816,3.68329264,4.453087246,4.089876178
1.44,0.2104,12.77878,15.9041,5006.04,0.85226,2.485353428,8.350401783,0.991214675
1.33,0.104,4.94756,7.14061,1060.07,0.56,0.464606909,16.91170927,1.322202098
0.965,0.314,7.71066,8.23812,1389.57,0.66636,0.550938404,13.50082316,4.084172425
1.33,0.104,28.33305,38.91508,5969.88,0.94462,7.147548426,4.477988734,1.322206112
0.75,0.29,13.19525,16.94027,6107.37,0.9014,3.898114513,5.712101586,4.045612432
1.09,0.26,4.05664,5.44423,634.137,0.49082,0.409200807,24.0452093,2.339744497
1.241,0.225,9.85661,13.12328,3873.36,0.81816,1.615091241,6.804730928,-0.414539853
0.75,0.29,19.71478,25.97381,6370.15,0.92522,5.822692402,4.817053569,4.046363763
1.241,0.225,6.63764,9.89745,1326.22,0.66944,0.558453042,18.98336934,-0.414539908
0.75,0.29,8.86897,9.41867,1061.37,0.57612,0.523740693,13.74707566,4.050165001
1.09,0.26,22.20894,26.77475,6368.67,0.92746,5.328239451,3.956002587,2.339727898
1.22,0.25,9.06734,26.2956,3025.59,0.82684,1.433997343,8.487256088,3.666767353
1.241,0.225,6.57481,11.59694,2074.45,0.68832,0.794466253,20.77737396,-0.414539736
1.09,0.26,9.22997,15.14553,4491.55,0.83046,1.925173112,7.169861096,2.339659493
1.418,0.152,6.0393,9.30813,2795.16,0.69782,0.953325546,15.67547589,0.118097974
1.33,0.104,13.37952,14.31673,4665.87,0.86194,2.41993582,7.701242889,1.322196903
0.75,0.29,4.44582,5.63489,2240.02,0.69242,0.652739939,9.675481648,4.034252211
1.33,0.104,6.12106,6.83308,793.258,0.50646,0.425850718,16.49612675,1.322194892
1.09,0.26,6.84577,11.3135,2384.58,0.69446,0.819830051,12.19494554,2.339422388
0.75,0.29,5.86064,10.5397,2832.33,0.72358,0.932352335,9.731183549,4.038538872
1.418,0.152,6.68273,13.22867,2154.54,0.721,0.810530375,18.57276877,0.118097829
1.241,0.225,5.49511,6.10412,919.561,0.51716,0.434869622,18.1163042,-0.414540596
1.09,0.26,3.93376,5.7859,1061.51,0.55152,0.502757546,18.17611036,2.338970689
0.965,0.314,16.81366,22.70457,5111.28,0.9119,3.866817625,3.96752195,4.088594252
1.418,0.152,7.91648,8.46136,1379.13,0.66582,0.549012171,13.38128447,0.118097537
1.306,0.166,7.95608,15.10116,3701.81,0.81036,1.374663484,7.468500261,0.088133947
1.306,0.166,5.45731,6.25647,1623.82,0.57962,0.608631006,17.91559729,0.088135024
0.75,0.29,11.39125,13.65896,3453.87,0.79598,1.395051299,8.184707932,4.039930942
1.44,0.2104,10.12021,12.0301,3196.27,0.81258,1.203376527,5.983840521,0.991214574
1.44,0.2104,7.96722,15.10109,3718.36,0.81186,1.376712921,7.488264591,0.991207587
1.22,0.25,27.22358,29.93626,7589.85,0.9491,8.10586909,2.787448589,3.6705995
1.44,0.2104,6.01818,8.71773,1209.68,0.63552,0.475670821,12.28557488,0.991214675
1.22,0.25,7.00865,14.13443,3646.82,0.77028,1.359098592,8.640383171,3.668149034
0.75,0.29,4.63324,6.07207,1540.89,0.6043,0.642112052,17.40229844,4.052198707
1.241,0.225,5.82511,8.22407,1962.2,0.64012,0.759251945,17.1135744,-0.414540005
