PLD,LCD,LCD/PLD,ASA,Porosity,Pore volume,Qst H2,N1bar_H2,log_D0_H2,log_D1bar_H2
23.62721,24.44059,1.034425563,2780.42,0.7981,1.817751145,2.284926986,0.108610904,-2.143040163,-2.185932714
30.14408,30.70055,1.018460341,3030.2,0.82792,2.285689044,1.83174816,0.119503116,-1.989101452,-2.026931763
36.43313,36.78756,1.009728234,2954.66,0.85506,2.554492005,1.599648257,0.129650322,-1.83113804,-1.855952016
34.35542,34.85961,1.014675705,3369.2,0.84726,2.961349989,1.609523628,0.147581872,-1.882916253,-2.023181166
38.06649,38.22812,1.004245992,2782.7,0.83128,2.543906626,1.372063338,0.117596011,-1.853969951,-1.888955233
5.18923,6.59267,1.270452456,886.669,0.55228,0.443787315,4.414673287,0.028068105,-3.294757923,-3.336360606
4.95677,7.5254,1.518206413,3239.27,0.6945,0.918334964,3.336531077,0.068090468,-2.754479608,-2.680165238
4.24768,8.85312,2.0842248,1497.51,0.62228,0.733776624,4.279075369,0.044380249,-3.115822039,-3.352261851
9.45289,15.81778,1.673327416,1500.82,0.70398,0.733859072,2.636458645,0.043376623,-3.237840815,-3.307427295
10.03609,13.87561,1.3825713,1610.91,0.70492,0.729846446,2.99153608,0.044740849,-2.742786887,-2.729157966
7.36405,9.58279,1.301293446,1009.68,0.55554,0.541921512,4.2043197,0.038250915,-2.527209134,-2.468084892
7.12348,9.49471,1.332875224,980.542,0.55378,0.535187583,4.277355127,0.036234194,-2.610456911,-2.526162838
5.83066,8.94751,1.534562125,965.504,0.54624,0.51563208,4.41179335,0.033836878,-2.752683412,-2.464048222
5.70271,8.06325,1.413933025,967.049,0.54364,0.513119644,4.693937927,0.033719903,-2.750807668,-2.801109982
5.63412,8.02638,1.424602245,919.341,0.5422,0.509002835,4.749366255,0.03362698,-2.750420876,-2.755320735
5.06073,7.61203,1.504136755,971.021,0.53216,0.488982817,4.554041902,0.032476376,-2.706409137,-2.538316632
5.19617,6.83933,1.31622522,1022.44,0.53006,0.48248241,4.629511807,0.031928252,-2.651254605,-2.716116367
4.79912,6.55429,1.365727467,941.621,0.52844,0.478057518,4.721796234,0.029802877,-2.743267329,-2.625667758
4.78318,6.61361,1.38268056,939.715,0.52762,0.476643028,4.764705044,0.030305787,-2.66937235,-2.652774052
5.1443,5.22922,1.016507591,385.113,0.5144,0.318100303,4.196384289,0.014936359,-2.672035778,-3.395488279
6.20532,7.88308,1.270374453,1058.16,0.60308,0.429235379,4.743163341,0.041704991,-2.551606582,-2.619187518
5.99694,7.72531,1.288208653,1479.64,0.6152,0.571386113,4.811737914,0.055041083,-2.475648757,-2.442829644
5.30071,6.00247,1.132389812,524.787,0.48104,0.28003423,4.811769076,0.018999545,-2.810606714,-2.73943086
5.78584,6.52014,1.126913292,393.689,0.44588,0.277083502,4.413423549,0.013585521,-2.801170111,-2.787941518
4.03217,4.22072,1.046761421,147.752,0.37282,0.170588747,6.859214279,0.016379657,-1.849812584,-2.088676434
3.96956,4.19061,1.055686273,162.522,0.3707,0.168803078,6.895671118,0.016070675,-1.95556117,-1.692882178
6.48187,7.78665,1.201296848,2532.4,0.71664,0.796561394,3.154269096,0.057242814,-2.651112591,-2.664272735
6.6287,9.2158,1.390287688,2675.84,0.74044,0.910039514,2.860397752,0.060099836,-2.723859142,-2.699546937
4.09776,5.39014,1.315386943,559.235,0.45538,0.373430645,6.442508836,0.035940256,-2.935790171,-3.008906452
4.72276,5.09966,1.079805029,564.892,0.46068,0.379275994,6.481578388,0.034293889,-2.979549904,-3.193660835
4.84916,5.1864,1.069546066,1076.23,0.52748,0.4500721,5.737903117,0.042558634,-2.868166715,-2.965410706
4.27999,7.01256,1.638452426,1391.99,0.56442,0.517360856,5.096517164,0.04594491,-2.85738788,-2.840275925
8.07599,8.96947,1.110634114,1902.49,0.67526,0.695262708,3.263445826,0.047223664,-2.768426499,-2.784514523
6.94262,18.51106,2.666293129,3660.84,0.78188,1.308220129,2.601258011,0.088175647,-2.660948182,-2.655889178
5.05884,7.20015,1.423280831,997.74,0.56006,0.47824639,4.748711223,0.035194594,-3.095762459,-3.295156877
5.70512,8.08493,1.417135836,1134.24,0.62502,0.453014808,3.589341761,0.028756734,-2.813413653,-2.727962717
5.8473,8.77219,1.500212064,1227.51,0.63726,0.481488757,3.428023387,0.029565151,-2.848244908,-2.950212402
5.56771,8.63785,1.551418806,1171.43,0.63032,0.46291917,3.556988346,0.029195175,-2.813985859,-2.910625258
5.62434,10.30851,1.832839053,1307.39,0.65086,0.506762175,3.3203495,0.031423589,-2.857150774,-2.973713201
7.09895,8.90631,1.254595398,1265.12,0.6509,0.506261181,3.294978019,0.031001605,-2.797176481,-2.772851461
6.23971,10.39698,1.666260131,1291.15,0.66214,0.524363492,3.261131847,0.031567761,-2.873852003,-2.985970999
5.67843,8.6384,1.521265561,1190.82,0.62544,0.460041338,3.56684592,0.029754747,-2.867846489,-2.756361767
6.69323,8.37909,1.251875402,1214.14,0.63476,0.477960333,3.405660086,0.029921961,-2.813810778,-2.806905684
5.96123,9.20954,1.544906001,1200.34,0.63452,0.475520283,3.415470798,0.029802146,-2.788770368,-2.850118158
6.22037,8.55578,1.375445512,1184.82,0.63538,0.470348738,3.510965431,0.029251791,-2.851377151,-2.842000781
6.18424,8.11172,1.311676132,1163.18,0.62748,0.463009696,3.563275745,0.029870612,-2.842717775,-3.0189594
6.26863,10.02209,1.59876879,2212.16,0.71232,0.877560197,3.902451105,0.073514486,-2.8024722,-2.804291517
6.59717,13.17296,1.996759216,2220.34,0.72244,0.817929137,3.356180054,0.059971379,-2.798401097,-2.810550858
5.27542,5.40721,1.024981897,1074.11,0.54272,0.458289353,5.559739786,0.041984047,-2.868664546,-2.821669798
5.0342,5.97505,1.186891661,2363.42,0.66762,0.719891308,3.714353742,0.053322294,-2.717811305,-2.762927891
5.09508,6.08901,1.195076427,2301.02,0.66154,0.709586073,3.698060639,0.05346999,-2.736510714,-2.572776637
5.01622,7.94342,1.583546974,2838.59,0.70966,0.809128607,3.524034529,0.062505508,-2.574718045,-2.464252984
5.16379,6.19817,1.20031411,772.834,0.50844,0.347634643,5.14166849,0.031824195,-3.043394902,-2.909317069
6.52783,13.18615,2.019989798,2245.39,0.72198,0.820694814,3.34534872,0.059970733,-2.838980559,-2.818231768
10.06588,11.52194,1.144653026,1864.44,0.65632,0.795053688,3.806078785,0.053499206,-2.994697591,-2.976564836
9.92431,11.74025,1.182978968,1927.88,0.66344,0.820410848,3.746034734,0.05427387,-2.989272845,-2.926979955
4.23676,5.6172,1.325824451,514.069,0.45784,0.237012802,4.75241074,0.016650373,-3.063761615,-3.220389647
4.84,12.94,2.673553719,2015.14,0.68168,0.950761734,3.83829573,0.073123545,-2.994170091,-2.989994184
4.29629,6.02864,1.403219987,1318.64,0.60574,0.535002031,4.431852283,0.042009716,-3.075373883,-3.177073171
5.17369,5.39694,1.04315102,291.38,0.40912,0.181623657,5.399720651,0.01464836,-2.525679642,-2.746843159
5.14642,6.20774,1.20622491,759.433,0.50616,0.34573062,5.141297822,0.031794231,-3.053741971,-3.117735446
4.16071,5.40468,1.298980222,745.81,0.516,0.333232158,4.25163801,0.021528788,-3.066739611,-3.330220717
4.22456,6.45985,1.529117825,1115.94,0.59794,0.436503533,3.977919312,0.029321704,-3.075379743,-2.987396721
4.17139,6.50302,1.558957566,1095.1,0.59726,0.432430476,3.986912373,0.028875836,-3.091048535,-3.117951001
4.08594,6.47601,1.584949852,1078.19,0.59492,0.427892257,4.007457829,0.028596774,-3.092359532,-3.040963945
8.27766,10.88253,1.314686759,1238.24,0.60742,0.602001982,3.92813457,0.037528471,-3.063753349,-2.899977811
4.93276,8.69638,1.762984617,920.719,0.55316,0.45103635,4.675578848,0.030571482,-3.02198267,-3.516622208
4.56918,5.58996,1.223405513,755.358,0.53188,0.416660791,6.468524606,0.051619274,-2.618118777,-2.717572339
4.70953,5.87386,1.247228492,784.394,0.54114,0.413560669,6.108372815,0.046832247,-2.679222099,-2.662454635
10.04767,10.50032,1.045050245,1346.32,0.60606,0.616880704,3.958829682,0.046963104,-2.448670368,-2.598824004
4.61739,5.96762,1.292422776,840.777,0.57572,0.518760137,4.318027712,0.028922164,-3.198281862,-3.446207263
4.65776,6.35159,1.363657638,774.721,0.51056,0.444599255,5.322088027,0.03445996,-2.978411383,-2.92692661
7.49831,8.18384,1.091424601,1374.08,0.66592,0.545049764,3.955619148,0.038799406,-2.918985515,-2.985146831
7.80553,8.30815,1.064392809,1404.88,0.67156,0.557653663,3.949022384,0.039704596,-2.844752282,-2.909476595
7.50788,8.35741,1.113151782,1396.17,0.66472,0.535520358,3.999177807,0.040247051,-2.800127442,-2.856473306
7.50835,8.27117,1.101596223,1381.5,0.6644,0.53663304,4.01117592,0.040132504,-2.849046164,-2.750038611
4.01581,5.06604,1.261523827,211.642,0.44116,0.302641147,6.697932326,0.020396827,-2.852193837,-2.62467419
4.28854,5.6803,1.324530027,1812.45,0.6414,0.566958366,4.164446493,0.042247686,-2.946068076,-2.882617414
4.42295,5.8918,1.332097356,1940.34,0.64608,0.579922447,4.061539076,0.043142383,-2.940757153,-2.880777088
5.28492,6.78863,1.284528432,1760.56,0.65298,0.602119007,3.843517186,0.043776762,-2.957186694,-2.977655836
5.23642,6.50104,1.241504692,2488.12,0.68618,0.716020139,3.471930331,0.0506503,-2.849678181,-2.766087887
5.16908,6.74711,1.305282565,2564.61,0.69242,0.747658506,3.31134492,0.050700012,-2.859005257,-2.932093488
5.1049,7.01898,1.374949558,2531.04,0.6978,0.764132007,3.221755591,0.050596445,-2.777107022,-2.744478277
4.49108,7.26111,1.616784827,1332.98,0.6082,0.519744657,3.895673042,0.037581785,-3.18225166,-3.342923229
5.9559,15.59448,2.618324686,4089.7,0.78788,1.404828854,2.402342951,0.085911666,-2.645551211,-2.657406193
5.20454,6.54271,1.257115903,976.21,0.55636,0.503899068,5.903529993,0.041742379,-2.917953827,-2.953702915
4.36113,5.08447,1.165860683,450.366,0.46286,0.378045494,6.789111572,0.034413921,-2.431253743,-2.5240924
7.33404,8.20229,1.118386319,1759.08,0.66736,0.744750777,3.634055279,0.055837598,-2.381037679,-2.49482181
5.42977,9.60382,1.768734219,2479.03,0.70826,1.058376109,3.410188833,0.079286082,-2.865066109,-2.843659141
6.08998,6.42929,1.055716111,4194.52,0.70336,0.964431647,3.864207158,0.085763435,-2.50147199,-2.457916057
3.80406,8.78253,2.308725414,1370.92,0.6028,0.568153971,4.77761373,0.055389209,-3.228635055,-3.25447481
5.14039,6.60108,1.284159373,918.633,0.5514,0.467783669,5.782673026,0.042462942,-3.067739186,-2.84695264
4.00842,8.70379,2.171376752,1182.28,0.59454,0.494950924,4.527968458,0.039317035,-3.315387818,-3.340593115
4.21343,7.49731,1.779384017,574.38,0.48284,0.333349443,5.08324522,0.022863517,-2.87763897,-2.978218511
5.43231,6.88401,1.267234381,2652.58,0.69848,0.751581487,3.611828926,0.056625651,-2.763079281,-2.78451282
4.58097,8.98757,1.961936009,1795.98,0.61762,0.704871858,4.264612492,0.05843741,-3.004961479,-2.73642693
4.18889,6.51947,1.556371736,1345.22,0.63434,0.585838436,4.405395868,0.046063322,-3.05109644,-2.907396965
4.41438,5.31747,1.204579125,683.676,0.51526,0.381005198,5.511263268,0.029615892,-3.183867894,-3.105750093
7.98957,9.17489,1.148358422,1485.28,0.61806,0.664644966,4.454465142,0.051454632,-2.986054816,-2.923803221
4.62328,7.09732,1.535126577,1337.42,0.57534,0.574891585,4.806759595,0.045956586,-3.210349826,-3.259925791
8.46338,9.84183,1.16287228,2436.44,0.77858,0.869249697,1.554071221,0.043395511,-2.533321749,-2.456783346
8.76011,10.02499,1.144390881,2419.17,0.78066,0.884273911,1.511320824,0.043839185,-2.523850494,-2.378816084
8.72369,10.01133,1.147602677,2425.72,0.78102,0.878013245,1.525270083,0.043729198,-2.528690842,-2.584750732
6.27169,7.47442,1.191771277,997.289,0.61248,0.439917831,3.864431234,0.027682231,-2.972595821,-3.119984819
3.9229,15.26539,3.891353336,1770.44,0.66484,0.789095752,4.239058757,0.065331778,-3.152151438,-3.187856381
4.62926,5.8356,1.260590246,1011.92,0.55576,0.507714936,5.803247133,0.04836177,-2.686802452,-2.676182976
4.61754,13.61739,2.94905729,2026.62,0.69804,0.732283787,3.582213497,0.054034912,-2.953388738,-3.008682463
4.2385,4.46346,1.05307538,746.839,0.51854,0.392173768,6.214009053,0.040163441,-2.350910154,-2.390154832
7.37206,12.27489,1.665055629,1966.41,0.71848,0.779544022,2.971331008,0.047081328,-2.882807671,-2.835768027
5.67876,6.04937,1.065262487,1037.17,0.58178,0.511517901,5.235401463,0.050404058,-1.891435205,-2.202575148
3.98908,6.09913,1.528956551,740.584,0.5408,0.392538288,5.219874235,0.029799924,-3.18476922,-3.225847768
4.00559,5.12851,1.280338227,430.546,0.46608,0.300702594,6.214500807,0.02562414,-3.165722167,-3.149541656
4.0299,5.17293,1.283637311,466.605,0.47528,0.310158055,6.021448359,0.021997641,-3.156083657,-2.930901416
4.53606,5.41046,1.19276641,1560.69,0.58092,0.637488848,5.19107619,0.053009249,-3.081417937,-3.108057602
4.62746,5.2704,1.138940153,1532.62,0.57776,0.629956975,5.284910039,0.054894721,-3.113382453,-3.132866736
5.65873,6.72021,1.187582726,855.781,0.53676,0.530494856,4.327721892,0.025289867,-2.77890075,-2.654171568
6.38772,6.55761,1.026596344,846.242,0.52014,0.486840135,4.412044684,0.02583657,-2.782485971,-2.597989549
5.67424,6.65442,1.172742076,807.053,0.49694,0.451095195,4.720299918,0.025712583,-2.762136497,-2.968264539
4.37328,6.19569,1.416714686,1623.32,0.593,0.657186775,5.051820822,0.05424309,-3.078320027,-3.146221996
4.69938,6.48146,1.379215982,1785.17,0.59726,0.669309869,4.987201321,0.055706154,-3.03799661,-3.028525699
7.35837,9.71547,1.320329095,1177,0.57768,0.501898366,3.727045276,0.037697032,-2.502344177,-2.616802165
7.37011,9.7478,1.322612553,1186.68,0.57946,0.506503269,3.687313742,0.037638398,-2.483704089,-2.604554645
7.37414,9.69288,1.314442091,1192.44,0.58158,0.509701846,3.684072582,0.037782727,-2.463464099,-2.502958595
7.47258,9.62315,1.287794845,1199.31,0.58264,0.512684236,3.649020424,0.037642908,-2.512076861,-2.552952457
7.528,9.45566,1.256065356,1189.56,0.57994,0.504159748,3.707138745,0.037319971,-2.516093095,-2.706166838
13.20205,15.8929,1.203820619,2126.73,0.7288,1.073249894,2.513247357,0.06253116,-2.56381299,-2.418831958
4.57602,6.51796,1.424373145,1152.25,0.59574,0.52110249,4.663931418,0.041689933,-2.469187722,-2.5501037
7.63768,8.1061,1.061330142,1313.96,0.66608,0.53750807,4.063925915,0.039106841,-2.912524838,-2.98874419
7.59473,8.2086,1.080828417,1354.21,0.66396,0.540965976,4.003838559,0.0390917,-2.924343016,-2.980948946
6.48147,6.85652,1.05786496,861.552,0.5653,0.338168875,4.685275828,0.034574752,-2.488214913,-2.765922172
7.35,7.87003,1.070752381,1598.45,0.63556,0.643315815,3.846920887,0.049007194,-2.153111218,-2.438404555
6.86498,10.43035,1.519356211,2752.25,0.71598,1.050873379,3.269778771,0.073320638,-2.74820926,-2.77505098
5.98929,9.0448,1.510162306,1309.45,0.61784,0.561432842,3.7443538,0.039494975,-3.068603435,-3.244396427
4.15651,5.19203,1.249132084,410.768,0.44882,0.338765313,6.477878976,0.026659348,-2.77019595,-2.820008879
4.11856,5.10825,1.240300008,614.964,0.47928,0.394560063,6.626599874,0.03834858,-3.297475353,-3.388931277
4.13079,5.12494,1.24066825,593.397,0.47774,0.393548228,6.630092426,0.038343858,-3.321615957,-3.293068436
7.84062,14.9462,1.906252312,3658.67,0.80704,1.334579099,2.069502382,0.077863211,-2.655496052,-2.650892428
4.12363,5.10796,1.238704733,463.829,0.48212,0.396849046,6.53236135,0.035093712,-3.341977301,-3.28219153
7.96722,15.10109,1.895402662,3718.36,0.81186,1.376712921,2.011077356,0.078701301,-2.663298069,-2.604083353
7.94906,15.11067,1.900937973,3699.19,0.81026,1.37544815,2.016061981,0.079607371,-2.672449567,-2.683580344
7.95238,15.07723,1.895939329,3643.91,0.80894,1.367170929,2.005434613,0.077230078,-2.657233851,-2.629053685
7.94526,15.08768,1.89895359,3667.79,0.80922,1.372697032,2.000371202,0.079045263,-2.675762491,-2.684782223
7.91769,15.10036,1.907167368,3684.86,0.81016,1.374291574,2.015776938,0.079462278,-2.632575233,-2.725041791
5.12904,5.58245,1.088400558,2038.34,0.66094,0.637511454,4.028643307,0.048149392,-2.81396515,-2.998703515
5.02553,5.5169,1.097774762,2005.01,0.66172,0.641046258,4.007237357,0.047395103,-2.844863761,-2.737161344
4.22373,6.03384,1.428557223,965.378,0.57316,0.464567376,5.091979878,0.036973995,-3.032306049,-3.165434625
4.58117,6.38849,1.394510573,1162.58,0.58826,0.490813823,4.95473492,0.038738367,-3.07535113,-3.099512181
4.59516,6.36899,1.386021379,1154.29,0.59546,0.496804552,4.972816752,0.038997089,-3.063024025,-3.036163321
6.98017,7.83578,1.122577244,1525.44,0.61456,0.626646124,3.804491254,0.046848216,-2.491637188,-2.525173944
4.8025,6.50583,1.35467569,673.201,0.51554,0.322414009,5.651272518,0.036720117,-3.174121421,-3.089190493
4.91174,6.50945,1.325283912,835.098,0.51856,0.390402554,5.745001928,0.045398948,-3.0919696,-3.137948715
23.23987,28.19349,1.213151795,2993.89,0.88298,2.888585739,1.105583693,0.139321062,-2.061706158,-2.059941542
4.96103,5.44623,1.097802271,234.038,0.40304,0.247153115,5.313672232,0.009790759,-2.693689715,-2.86093282
4.00276,9.01794,2.252930478,899.793,0.55688,0.446640253,4.277405224,0.027208657,-3.167963051,-3.101173823
9.13273,10.62623,1.163532701,1789.43,0.68422,0.748276183,3.577374465,0.057967382,-2.937265712,-3.001553409
9.10715,10.65559,1.170024651,1777.69,0.68372,0.744564306,3.56675958,0.057816814,-2.933806068,-3.043023693
9.07282,10.68647,1.177855397,2078.29,0.68016,0.873923753,3.538618161,0.066556276,-2.873982624,-2.937137879
3.83801,5.05177,1.316247222,685.855,0.54018,0.449143171,6.632767927,0.048513944,-2.754033445,-2.787214436
10.84114,11.21149,1.034161537,1298.71,0.63396,0.560525548,3.014011439,0.041946205,-2.192044026,-2.310975973
10.99568,11.61678,1.05648582,1344.14,0.64782,0.572557338,3.023884464,0.043153769,-2.118591964,-2.434749527
10.8267,11.26396,1.040387191,1333.08,0.64048,0.565350564,2.998791434,0.041988597,-2.092345389,-2.361186885
10.94497,11.57288,1.057369732,1350.73,0.64468,0.565950611,3.047875049,0.042525158,-2.188334339,-2.251270508
6.16862,9.2766,1.503837163,1485.27,0.6488,0.585422193,3.022666041,0.031876401,-2.965510573,-2.956161969
5.38961,7.62039,1.413903789,483.849,0.48832,0.292373922,4.950370949,0.018864551,-2.570761488,-2.500950462
4.93889,7.18261,1.454296411,458.227,0.48322,0.301904946,5.214452601,0.019715133,-2.585071654,-2.70830517
10.83458,11.54579,1.0656426,1268.2,0.6411,0.544819498,3.101241443,0.041564547,-2.235190239,-2.212790608
10.82299,11.31191,1.045174208,1246.5,0.63556,0.5431394,3.0448655,0.041032969,-2.22278309,-2.359643078
4.67755,5.68214,1.214768415,1015.19,0.60378,0.371332981,3.359918131,0.021512543,-2.900711397,-2.956006533
5.22927,16.36523,3.129543894,2760.4,0.71038,0.985738034,3.480392435,0.072124289,-2.782999223,-2.720588096
5.15011,5.65834,1.098683329,2097.92,0.66534,0.648896951,3.978133226,0.047340707,-2.863840507,-2.940783472
4.63206,7.74471,1.671979638,600.367,0.48252,0.368560953,4.763875549,0.02301202,-2.853976637,-2.66155859
3.82499,11.61384,3.036305977,1502.42,0.6444,0.713452183,3.72521877,0.043021225,-3.304111353,-3.257286353
3.82654,11.61381,3.035068234,1503.47,0.64454,0.714783172,3.718759489,0.043540683,-3.275878154,-3.250114117
4.61822,5.47299,1.185086462,1382.86,0.62922,0.463691432,4.185956078,0.038882089,-2.782005389,-2.842999909
4.60331,5.44704,1.183287678,1367.15,0.62954,0.457680843,4.216642995,0.038317469,-2.8097687,-2.825679807
4.59352,5.41612,1.179078354,1289.24,0.62976,0.446562287,4.505550483,0.041589443,-2.800185991,-2.773542261
4.61623,5.47631,1.18631654,1754.71,0.63378,0.586041093,4.30472569,0.05039966,-2.822253806,-2.7635684
4.04304,5.72411,1.415793561,631.656,0.51634,0.450216677,5.19998563,0.02940683,-2.966913399,-3.089082757
3.84303,5.28042,1.374025183,474.798,0.51602,0.440903304,5.555445034,0.027967792,-3.046817725,-3.07288236
12.93727,30.84703,2.384353886,6013.66,0.9055,3.816954782,1.269195763,0.194163267,-2.217307717,-2.200824892
4.93164,5.53296,1.121931041,858.384,0.5458,0.477766106,5.658983769,0.046824543,-2.595046817,-2.534309776
5.53555,6.18995,1.118217702,1283.69,0.58934,0.583938568,4.978790742,0.058056116,-2.857099691,-2.821807734
