PLD,LCD,ASA,Porosity,Density,Pore volume,Qst CH4,log_P_0(CH4),log_P(CH4)
10.60053,17.07601,4847.04,0.84066,0.389427,2.158710105,6.822133728,-8.485058811,5.498480121
5.00836,10.8141,1972.13,0.67726,0.888708,0.762072582,11.09336743,-9.234927196,5.201992407
7.2696,11.53694,3538.96,0.7562,0.635195,1.190500555,9.641009103,-8.763183252,5.508110863
5.92826,9.77102,1223.1,0.64252,1.44826,0.443649621,11.52762124,-9.39898761,5.195026139
5.9936,10.75657,3036.76,0.73026,0.759203,0.961877126,10.53628686,-8.828476559,5.529252807
7.88458,12.64465,3795.75,0.78336,0.548177,1.429027486,8.31544793,-8.675384429,5.50187779
5.91478,10.77922,2430.74,0.7163,0.817805,0.87588117,9.746523392,-8.937280591,5.45021482
4.62612,8.28883,1487.32,0.62004,1.04903,0.591060313,12.04753882,-9.328096699,5.141481709
8.04346,14.97937,3613.27,0.78368,0.564971,1.387115445,8.282672313,-8.796214101,5.406586037
7.1508,12.79845,2085.48,0.74106,0.960072,0.771879609,7.505740782,-9.090721867,5.412901269
10.06842,17.20544,4783.33,0.85192,0.380179,2.240839184,6.390288603,-8.577786758,5.522988326
5.10881,11.32995,1270.35,0.65754,1.36461,0.481851958,10.42377026,-9.50941867,5.112763067
7.4385,15.18153,3566.27,0.77506,0.553748,1.39966194,8.480476446,-8.89731666,5.302933674
15.8965,17.81691,4204.67,0.82752,0.413508,2.00121884,7.386503133,-8.671588522,5.465590761
8.50607,15.29989,3254.08,0.78706,0.624864,1.259570082,6.910646324,-8.931885575,5.311715643
14.49598,22.31237,6251.59,0.89158,0.249248,3.577079856,5.134383825,-8.338758278,5.557098119
5.07079,7.74357,1342.68,0.61204,0.996853,0.61397217,14.61257168,-9.456276536,5.093911093
13.13884,17.91679,4388.99,0.85464,0.406117,2.104418185,6.309602412,-8.611141649,5.493457097
11.40691,19.74992,5453.1,0.86098,0.32079,2.683936532,6.607836471,-8.494534351,5.500855055
5.63343,9.08382,1165.15,0.63912,1.46794,0.435385642,11.48853967,-9.414290417,5.183157345
4.22911,7.95434,1422.46,0.62202,1.04929,0.592800846,13.01271696,-9.372961887,5.040936982
14.6582,20.971,5987.54,0.89326,0.245207,3.642881321,5.014260587,-8.327040597,5.509539024
15.52227,24.25419,6278.98,0.91262,0.196724,4.639088266,4.346834839,-8.172824651,5.552645476
6.1889,12.01675,1629.47,0.69642,1.20208,0.579345801,9.820321281,-9.228422356,5.301800655
8.87065,14.19466,3097.84,0.76806,0.637189,1.20538804,8.111461044,-8.893541129,5.361842824
7.35505,13.61157,2911.95,0.75478,0.696536,1.083619511,7.133773287,-8.910791306,5.421242274
9.637,14.13205,4530.05,0.81446,0.440729,1.847983682,7.150714029,-8.642179458,5.481983411
12.41399,18.14251,3565.1,0.84846,0.465433,1.822947664,6.338356526,-8.687092936,5.434933999
12.02399,16.63934,4600.48,0.85096,0.389292,2.185916998,6.428907151,-8.547162134,5.492291152
9.33759,15.98416,4573.72,0.81158,0.426851,1.901319196,7.716113723,-8.652829031,5.48867428
8.40924,12.46669,4261.21,0.79256,0.531882,1.490104948,7.3780073,-8.612622279,5.582891519
5.2292,10.39664,1738,0.68306,1.0692,0.638851478,11.05716293,-9.101595967,5.393892333
7.84569,11.96492,3998.57,0.78028,0.553224,1.410423264,10.40471999,-8.652904277,5.501060497
6.17576,8.45238,2408.53,0.69258,0.855632,0.809436767,10.05339635,-9.005573902,5.39585878
5.39776,10.50912,2864.02,0.70002,0.764415,0.91575911,11.58763436,-8.748842706,5.581126527
4.55289,9.62457,1211.73,0.61472,1.15949,0.530164124,13.12630184,-9.718986454,4.77963921
8.03831,10.38134,2620.78,0.6973,0.768262,0.907633073,11.74044766,-8.798074641,5.483304933
8.36289,13.21859,3847.43,0.80056,0.555048,1.442325709,6.95530055,-8.720572425,5.466690911
18.77218,20.79993,5906.83,0.89306,0.266968,3.34519493,4.897352079,-8.397553298,5.49534285
30.99005,31.36351,6314.26,0.93196,0.156264,5.964009625,3.859879882,-7.973115188,5.719861103
8.17071,16.85434,4181.6,0.8183,0.448882,1.822973521,8.195733996,-8.546586917,5.5949733
7.00865,14.13443,3646.82,0.77028,0.566758,1.359098592,8.640383171,-8.769327752,5.4714975
11.11929,20.16092,5712.54,0.8769,0.279925,3.13262481,5.826910862,-8.382940608,5.514203603
5.08641,9.90533,1587.42,0.64998,1.03527,0.627836217,12.23849022,-9.250032601,5.229201988
5.22002,8.19768,1676.92,0.61562,0.952569,0.646273393,13.58393269,-9.064221269,5.342937526
5.33137,9.42428,2244.08,0.6717,0.872661,0.7697147,12.57342818,-9.005027053,5.403106101
3.9367,8.17937,813.479,0.57986,1.59827,0.362804783,13.87319969,-9.861719113,4.769805304
8.80661,16.3159,3953.13,0.80416,0.492646,1.632328284,7.966002613,-8.709515583,5.486773977
9.655,16.44859,4398.56,0.81982,0.426012,1.924405885,7.62014677,-8.526339037,5.5655194
8.53186,8.97102,2862.83,0.7192,0.756125,0.951165482,9.907979402,-8.59128497,5.714065812
9.44881,15.74166,4540.69,0.83514,0.415652,2.009228874,7.015949213,-8.6367942,5.497629277
8.1461,13.39804,2789.03,0.75382,0.709531,1.062420106,8.268559656,-9.057049342,5.244583789
5.82473,9.75436,1945.99,0.65932,0.886574,0.743671707,11.28884924,-9.054763238,5.354840759
8.34623,15.09613,4198.41,0.79876,0.494395,1.615631226,8.228842141,-8.674654697,5.520252307
13.51217,18.42751,5386.66,0.8722,0.302102,2.887104355,6.425643032,-8.42145607,5.532309529
8.29216,15.76277,3582.05,0.77692,0.560896,1.385140917,7.739444773,-8.856895515,5.344387962
7.5363,10.16803,3252.49,0.72872,0.674016,1.081161278,9.78529151,-8.768865576,5.539814117
10.28887,17.972,5038.2,0.85556,0.363756,2.352016187,5.943761415,-8.555764765,5.463500748
6.23677,10.63378,2665.68,0.71734,0.754423,0.950845878,10.24869301,-8.930392807,5.403310111
7.07119,13.16539,3076.9,0.72906,0.653856,1.11501615,9.776271208,-8.927740098,5.351997002
4.65431,9.24403,1096.94,0.61304,1.3663,0.448686233,11.73556554,-9.551667003,5.042529186
5.60661,9.22564,1520.94,0.6521,1.1225,0.580935412,11.77756086,-9.413215171,5.103322486
4.30542,9.2344,1491.92,0.62372,1.04197,0.598596889,12.85114072,-9.149111473,5.283382495
11.0682,16.92314,4436.75,0.83888,0.407004,2.061109965,6.94659438,-8.555421499,5.517606747
6.13573,9.44714,2090.39,0.70466,0.942643,0.747536448,9.920536756,-9.232074216,5.257555234
8.74071,15.3753,3325.38,0.78776,0.586431,1.343312342,7.495286752,-8.837782672,5.379057595
5.29389,9.40731,1714.93,0.6384,0.945834,0.674959877,11.32340994,-9.546960362,4.880855001
5.68104,10.27927,2883.08,0.715,0.740118,0.966062168,10.26464057,-8.868256231,5.459493113
9.06688,15.40368,3648.49,0.77908,0.563106,1.383540577,8.012451032,-8.80577547,5.344090041
18.97336,21.70165,6105.95,0.8969,0.240609,3.727624486,5.286950678,-8.303577377,5.512200867
4.36882,10.65557,1416.72,0.66072,1.1109,0.594761005,11.48791341,-9.53099986,4.945801737
8.68596,14.91592,3467.42,0.8036,0.59165,1.358235443,8.274722415,-8.82688993,5.418014521
14.67225,22.89475,5985.42,0.89862,0.226442,3.968433418,5.205791471,-8.276541928,5.545615939
13.05329,20.05576,5714.97,0.87688,0.285235,3.074237033,5.93817306,-8.406263556,5.567267991
9.53667,15.96284,4135.82,0.8115,0.474111,1.711624493,8.380437541,-8.624490654,5.522661099
8.00634,12.28376,3446.92,0.75242,0.627354,1.19935475,9.68912212,-8.810145096,5.516073635
8.50748,14.86184,3314.84,0.8033,0.583699,1.376223019,6.612473979,-8.798466682,5.401070733
12.30826,20.87794,5671.39,0.88052,0.277594,3.171970576,5.444395502,-8.40051213,5.472257749
23.6919,24.61896,5714.66,0.90714,0.231937,3.911148286,4.559623471,-8.243446508,5.645100632
8.55493,15.02847,4076.81,0.80656,0.490588,1.644067935,7.551210593,-8.68947255,5.440125012
9.05593,11.99176,4453.16,0.80138,0.533447,1.502267329,8.24508565,-8.641603265,5.491941541
4.2586,7.01825,1158.22,0.6074,1.13011,0.537469804,12.60759952,-9.295594543,5.248210737
11.58989,19.21566,5392.13,0.8621,0.312384,2.759744417,6.207362531,-8.486990445,5.49051215
11.99233,20.56378,5878.55,0.88,0.278221,3.162953192,5.41494551,-8.406101807,5.53978575
8.15438,15.56367,4122.85,0.7969,0.485438,1.641610257,8.226711476,-8.741014063,5.407121055
7.18672,13.92209,1905.04,0.74048,0.981924,0.754111316,8.509820178,-9.278066691,5.166795396
10.45217,17.19947,4857.03,0.83772,0.389841,2.14887608,6.904601093,-8.574995513,5.493346777
6.55309,9.8834,2377.86,0.68074,0.816665,0.833560885,11.68631082,-9.07686421,5.324665184
4.24007,7.29746,1201.98,0.58758,1.10759,0.530503165,15.44204251,-9.522707221,4.919167658
17.33022,19.04114,3237.79,0.81136,0.498383,1.627984903,7.190658918,-8.907151047,5.292746123
6.44346,10.02695,2953.81,0.71552,0.730688,0.979241482,10.67568679,-8.840291888,5.490687384
9.32387,16.13691,4017.76,0.81904,0.493434,1.659877511,7.223985089,-8.644705729,5.520781143
12.0509,32.87743,4760.04,0.865,0.327817,2.638667305,7.803461901,-8.455317247,5.570066191
9.66184,13.61378,4889.42,0.8232,0.437311,1.882413203,7.691766868,-8.682410597,5.451725122
6.10974,10.12495,2624.11,0.69624,0.776118,0.897080083,10.79119928,-8.838597276,5.461723502
4.09567,8.16224,578.387,0.56114,1.20984,0.463813397,14.97064135,-10.05936419,4.490460972
6.63467,11.20633,3150.91,0.7368,0.654134,1.126374718,10.01864531,-8.857867861,5.415188759
4.71896,10.10497,1901.56,0.65814,0.958829,0.686399765,11.78226411,-9.168789872,5.315499959
5.56875,8.59092,1820.05,0.64714,0.999997,0.647141941,11.81640905,-8.904363383,5.576913939
9.13449,15.14106,3853.75,0.8195,0.507634,1.614352073,6.875897532,-8.79961798,5.439910031
8.51303,14.82756,3723.39,0.78552,0.5378,1.46061733,8.458942803,-8.675485779,5.494314987
8.44499,15.23835,4044.42,0.81326,0.497764,1.633826472,6.931552455,-8.663094018,5.486026562
5.4323,9.16694,1468.45,0.6261,1.07133,0.584413766,12.54113823,-9.270185957,5.232287918
8.64771,15.64821,4032.14,0.82136,0.486759,1.687405883,8.044629704,-8.593131441,5.524363407
9.94722,15.84076,4500.79,0.83676,0.426531,1.961780035,7.089689342,-8.591450567,5.52513376
5.4761,10.04076,1930.99,0.65818,0.953745,0.690100603,12.29388606,-8.937027954,5.455805477
7.99613,12.36709,3546.76,0.76432,0.605467,1.262364423,9.019956881,-8.788608157,5.430060599
7.21943,14.4267,1832.29,0.7336,1.05304,0.6966497,8.757077722,-9.269122604,5.240208616
11.61607,18.9689,5016.83,0.8502,0.357812,2.376108124,6.206434324,-8.498052738,5.498920022
7.98697,14.41313,2461.85,0.75056,0.801623,0.93630048,9.918668218,-8.844802197,5.528859356
6.61211,9.67481,2783.32,0.7229,0.77821,0.928926639,9.803761352,-8.967321089,5.344356667
6.43402,10.40519,2246.32,0.68306,0.824478,0.828475714,9.855666884,-9.21370088,5.185067208
9.80052,16.20056,4341.44,0.81906,0.450756,1.817080638,7.683194953,-8.65729607,5.438402167
9.26225,14.84396,4199.21,0.81496,0.488014,1.669952092,8.341928474,-8.645398703,5.564839979
9.18536,16.94498,4999.53,0.83952,0.402224,2.087195195,6.056916115,-8.55402331,5.491074184
15.25605,46.60226,5994.94,0.91708,0.189693,4.834548455,5.356641123,-8.150066795,5.58810033
11.32268,18.62739,4708.49,0.85558,0.366077,2.337158576,5.922236107,-8.555784488,5.464373479
9.72367,16.94099,4844.07,0.8362,0.384655,2.173896089,7.129855063,-8.55778463,5.489904698
7.51366,12.46837,3496.58,0.75614,0.612808,1.233893813,9.39049506,-8.763746598,5.462571301
11.28046,18.56743,4923.05,0.8507,0.350176,2.429349813,6.596300817,-8.520013356,5.478309373
7.02636,9.31768,943.831,0.54152,1.11445,0.485907847,14.08589527,-8.305818598,6.022737252
3.8442,4.49857,246.233,0.4563,1.5866,0.287596117,23.39471099,-8.62386605,4.731312321
4.58071,5.07924,782.685,0.53294,1.37299,0.388160147,18.97969677,-7.779047044,5.831423998
5.92782,9.02838,1322.94,0.63332,1.15645,0.547641489,10.9426867,-9.475801841,5.131338446
4.14383,5.43686,1063.67,0.5272,1.07065,0.492411152,19.74907399,-8.951518541,4.678479903
5.41814,6.73498,1137.36,0.53754,1.052,0.510969582,17.16933506,-7.878987815,5.984535218
5.9406,11.23796,3836.12,0.746,0.599562,1.24424163,10.45497416,-8.583454621,5.644598826
4.42032,5.45833,998.673,0.53636,1.21453,0.441619392,17.17817719,-7.731209893,6.213179238
4.69467,5.87443,1946.76,0.61004,1.07984,0.564935546,13.1286597,-8.313043163,5.99816537
3.99236,4.43033,247.782,0.55642,1.33979,0.415303891,18.84919393,-8.838535538,5.382412414
3.88819,5.32446,319.444,0.47876,2.34041,0.204562448,13.80314506,-9.596835415,5.065662339
6.67891,10.60386,2527.23,0.72914,0.768186,0.949171164,19.26278708,-8.489818867,5.81955438
4.44571,5.35231,2040.14,0.6374,0.961151,0.663163228,17.54422744,-8.047353727,6.038827702
7.63034,8.63632,2730.61,0.6691,0.777557,0.860515692,15.73839053,-8.402823573,5.903147591
8.47192,9.44546,2706.32,0.68758,0.754531,0.911268059,15.51369149,-8.541364958,5.770252669
7.4101,12.83987,4467.32,0.80556,0.522471,1.541827202,12.16396264,-8.606660839,5.619473317
5.74363,9.28847,1457.41,0.58692,0.92545,0.634199579,16.00500812,-7.95579925,6.129144581
5.94989,9.17575,1464.9,0.58758,0.929043,0.632457271,15.93318054,-7.879313147,6.149578894
5.87566,9.14672,1476.64,0.5921,0.925299,0.639901264,15.94294065,-7.84975875,6.15208454
8.17399,9.60031,4733.42,0.77984,0.525842,1.483031025,10.16549018,-8.520456505,5.648265949
6.89092,13.27896,2039.84,0.72896,0.883073,0.825481019,18.97586842,-8.932361585,5.527847514
6.64307,13.18363,2173.22,0.72136,0.881735,0.818114286,17.07220226,-8.838697601,5.528751672
4.27188,5.51513,796.329,0.5199,1.06812,0.486743063,21.59392846,-7.662134852,5.486197479
5.65011,7.39529,2830.42,0.69384,0.784783,0.884117011,13.59007948,-8.401552419,5.833572584
4.66315,5.64071,1053.73,0.5456,1.16869,0.466847496,16.76154647,-8.674600744,5.65413614
6.07292,8.33531,1887.56,0.62626,0.867063,0.722277389,17.28468242,-8.73669691,5.555984834
8.59079,19.43102,4036.3,0.8236,0.448746,1.835336694,8.194099543,-8.495223319,5.593020945
5.15214,5.93254,1685.67,0.63358,1.0803,0.586485236,14.75214092,-8.534865834,5.790955838
3.98335,5.63742,447.081,0.4978,1.20442,0.413310971,25.33698121,-8.834399357,5.252036094
5.1054,5.28515,799.331,0.57306,1.34186,0.427063926,19.26490964,-7.62776464,5.72934742
6.18035,6.5178,4786.42,0.71052,0.652513,1.088897846,14.52739256,-7.770620451,6.337410021
4.7152,7.1658,811.145,0.52794,1.41392,0.373387462,16.28226025,-8.778251969,5.410678391
3.85621,5.54342,948.983,0.5495,1.27196,0.432010441,18.70402685,-8.963737322,5.170367177
4.52059,7.01246,719.444,0.54492,1.55856,0.349630428,17.09498413,-8.270999433,5.81562036
4.25399,5.10735,420.659,0.4736,1.35619,0.349213606,19.44894238,-8.634167665,4.752141063
13.44364,15.14217,2383.52,0.7101,0.712137,0.997139595,15.81189454,-8.666190753,5.536598226
4.10328,5.08195,271.555,0.47618,1.44854,0.328730998,24.92215416,-7.383709613,5.533651707
4.69116,7.31017,1496.68,0.58784,1.06476,0.552086855,15.55905297,-8.684357102,5.636752967
4.12791,4.5434,429.914,0.49474,1.17273,0.421870337,23.96583955,-8.23028966,4.470747726
5.76129,9.22988,2037.53,0.6421,0.797235,0.805408694,16.07186786,-8.64970257,5.608316439
4.25257,5.15578,946.42,0.56682,1.02741,0.551697959,19.91389965,-8.528571802,5.514842949
6.6824,13.29046,2165.27,0.7205,0.885101,0.814031393,18.54553965,-8.933042686,5.528466595
6.68848,13.27819,2157.24,0.7204,0.886638,0.812507472,18.488179,-8.84963758,5.509449593
6.68627,13.28015,2159.05,0.7205,0.886436,0.812805437,18.47656814,-8.815677937,5.515131642
6.68243,13.28501,2160.32,0.72034,0.885879,0.81313588,18.44865996,-8.952806591,5.536751887
6.68152,13.28667,2162.54,0.72032,0.885728,0.813251924,18.55813882,-8.805437111,5.493566174
6.68065,13.28765,2163.39,0.72048,0.885566,0.813581371,18.43230168,-8.915085806,5.50702562
6.68351,13.2906,2162.27,0.72032,0.885202,0.81373517,18.43046595,-8.790851423,5.499904501
6.68263,13.29232,2163.77,0.72044,0.88504,0.814019705,18.43117202,-8.885910789,5.473968864
6.68187,13.29109,2163.28,0.7204,0.885242,0.813788772,18.4229549,-8.956787262,5.521007769
6.68351,13.2906,2160.98,0.72032,0.885202,0.81373517,18.42662033,-8.85711662,5.491873232
6.68503,13.28991,2162.73,0.72042,0.885192,0.813857333,18.41964029,-8.88521167,5.53442944
6.68379,13.28599,2162.27,0.72046,0.885718,0.81341917,18.55828712,-8.987122687,5.507412873
6.68934,13.28076,2158.07,0.72058,0.886213,0.813100237,18.63290852,-8.882348244,5.516723615
6.6901,13.26684,2157.74,0.72064,0.886406,0.812990887,18.60853624,-8.901540634,5.537832892
6.6936,13.27658,2157.16,0.72074,0.886659,0.81287169,18.65736597,-8.851616926,5.488122019
6.69379,13.27227,2156.02,0.7207,0.887003,0.812511344,18.67835207,-8.874552808,5.485106018
6.69333,13.27228,2157.63,0.72098,0.887125,0.812715232,18.66334459,-8.800218908,5.519919086
6.69949,13.26803,2155.08,0.72078,0.887459,0.812183999,18.70440118,-8.870542174,5.565179479
6.69376,13.27475,2162.17,0.72116,0.886223,0.813745525,18.6434083,-8.914355069,5.517304182
6.68947,13.26122,2153.3,0.7207,0.888342,0.811286644,18.73508562,-8.896641599,5.530753732
6.69886,13.26005,2150.75,0.72072,0.888413,0.81124432,18.77844398,-9.014957147,5.514827477
6.68165,13.2499,2152.63,0.7205,0.889236,0.810246099,18.57916414,-8.906848923,5.498563781
6.68893,13.24907,2158.46,0.7211,0.88888,0.811245612,18.60658187,-8.859170115,5.490555041
6.68273,13.22867,2154.54,0.721,0.889541,0.810530375,18.57276877,-8.906999179,5.547698212
6.6779,13.21932,2163.13,0.72114,0.889246,0.810956698,18.51500312,-9.023281706,5.546383944
6.68001,13.20191,2165.87,0.72124,0.888687,0.81157933,18.58242001,-8.927492914,5.505581556
6.6647,13.20044,2158.16,0.72086,0.888809,0.811040392,18.5194661,-8.93843233,5.532245736
6.68747,13.2125,2159.26,0.72046,0.888677,0.810710753,18.55025678,-8.831901808,5.54665705
6.67871,13.19539,2164.76,0.72148,0.889032,0.811534343,18.62463635,-8.888937684,5.507008762
6.67524,13.31856,2148.4,0.71742,0.884636,0.810977622,18.6227891,-8.881284566,5.513875201
4.48624,6.11281,903.16,0.5644,1.17289,0.481204546,17.57700929,-8.352020959,5.519578777
6.88541,7.36509,1834.02,0.65136,0.955182,0.681922398,15.55668959,-8.492406492,5.814800403
4.15814,6.82504,1877.18,0.64242,0.987346,0.650653368,16.0277146,-8.526222799,5.739985509
5.20644,6.87938,1924.71,0.6477,0.976254,0.663454388,18.01708854,-8.578181777,5.752953669
6.08004,7.25048,1046.23,0.54556,1.09392,0.498720199,17.05160987,-8.147985543,5.976294485
5.8712,7.17371,1010.39,0.54822,1.10727,0.495109594,17.24177461,-8.172160138,5.986774991
4.7264,5.41735,1251.48,0.61704,1.2729,0.484751355,16.88716305,-8.130215897,6.180546649
8.07627,10.10393,2111.24,0.68152,0.796459,0.855687487,21.57824746,-8.841052966,5.433401812
6.68014,13.15947,1222.53,0.59602,1.04413,0.570829303,18.64032644,-9.140360391,5.109673892
4.56576,5.61478,359.423,0.4523,1.32216,0.342091729,18.65132293,-8.363823661,5.461905978
3.82785,4.75958,285.583,0.44576,1.76954,0.251907275,21.92196073,-8.511313761,5.199376271
3.84263,4.78039,281.889,0.44718,1.76597,0.25322061,21.87704965,-8.515645192,5.285855885
3.9124,5.0284,1117.31,0.59542,1.21944,0.488273306,17.23056533,-8.956608759,5.280977836
3.95835,5.08043,1177.67,0.60324,1.20337,0.501292204,17.15301069,-8.791295949,5.461790779
3.9622,5.05926,1159.88,0.60142,1.21011,0.496996141,17.17764272,-8.915284721,5.375185232
3.81551,4.99541,1069.88,0.58936,1.23241,0.478217476,17.19113914,-9.042849029,5.243767094
3.87283,5.01407,1086.67,0.5972,1.22609,0.487076805,17.23162371,-9.009983777,5.232270528
3.8892,5.04935,1096.94,0.5921,1.21647,0.486736212,17.19574935,-8.914150425,5.302534239
3.8343,5.00423,1035.09,0.59216,1.22609,0.482966177,17.21720627,-9.004955226,5.249560395
3.92518,5.0496,1091.56,0.5992,1.21011,0.495161597,17.18347085,-8.843841875,5.367893818
3.95879,5.07683,1109.78,0.60182,1.20337,0.500112185,17.15339528,-8.862548454,5.495302034
5.55983,9.76192,1447.81,0.67032,1.11305,0.602237096,19.79899828,-8.896835006,5.430965716
6.57125,11.8886,3167.22,0.74292,0.647287,1.147744355,11.8362539,-8.565890129,5.699945841
6.08499,10.32117,2289.94,0.6888,0.854705,0.805892091,14.16962871,-8.58112141,5.703845086
6.46763,9.93002,2600.05,0.7304,0.795967,0.917625982,10.62567597,-8.610651806,5.712135776
4.34715,4.86021,1198.3,0.60418,1.66839,0.362133554,12.33547782,-9.0359191,5.570720999
4.34562,4.86217,1180.22,0.60396,1.66926,0.361813019,12.35551441,-9.042182814,5.578555916
