Polymer density,FFV,PLD,LCD,ASA,Porosity,Pore volume,Qst CO2,log_P(MMM) - CO2
1.33,0.403,10.10571,13.1701,4050.59,0.80568,1.661144501,18.61973869,-0.876148601
1.241,0.225,8.81282,15.66291,3979.57,0.78914,1.553871782,17.98134885,1.197259869
1.306,0.166,4.15814,6.82504,1877.18,0.64242,0.650653368,20.59540861,1.382904874
1.33,0.104,21.97037,24.13387,2045.92,0.8086,1.274748905,26.07289133,2.76048098
1.33,0.104,11.76128,14.06783,4146.31,0.83206,1.780451115,14.93207145,2.760863506
1.386,0.1057,4.65537,7.1439,1317.57,0.60312,0.524798998,22.24444074,-3.024456616
1.241,0.225,11.58139,14.60536,4390.56,0.84078,2.07433541,11.43704658,1.197251813
1.418,0.152,16.22087,20.37933,5909.24,0.90788,4.096044178,9.668316618,1.896133486
1.44,0.2104,4.55814,6.48228,1533.48,0.608,0.572343029,40.02099904,2.521383157
1.241,0.225,4.83187,5.56977,798.33,0.48718,0.419830751,24.29077374,1.197208796
1.241,0.225,5.99396,7.4896,2915.32,0.71736,0.900642563,19.97397727,1.197274638
1.311,0.149,7.16817,14.65581,2599.61,0.74408,0.960432871,24.28420704,0.604759346
1.311,0.149,7.17554,12.01787,2655.45,0.72526,0.972866096,38.63329506,0.604761399
1.241,0.225,16.11243,20.09758,4174.61,0.87882,2.364014429,12.46999634,1.19725866
1.306,0.166,7.90673,12.3318,3934.35,0.78232,1.411414066,19.60410803,1.382877576
1.311,0.149,5.16908,6.74711,2564.61,0.69242,0.747658506,15.24761349,0.604763125
0.965,0.314,6.43314,9.51377,2362.65,0.66126,0.827925554,20.15711404,4.907727881
1.386,0.1057,5.43889,6.29847,664.428,0.50736,0.455742594,27.64855422,-3.024456622
1.33,0.403,28.96052,31.95486,7193,0.95006,8.684277879,6.067356379,-0.876148489
1.418,0.152,9.58973,12.10597,3598.31,0.80888,1.382048811,13.91557384,1.896149059
1.33,0.104,7.88362,14.80942,3589.86,0.8074,1.315609378,10.9958459,2.760491134
1.311,0.149,13.28886,14.21921,5145.67,0.85124,2.36538344,11.01130353,0.604761156
1.386,0.1057,25.90163,30.8702,3427,0.9104,3.285100855,39.01511014,-3.024456617
1.44,0.2104,6.72782,13.28108,3435.91,0.7845,1.217075358,10.70961663,2.521261078
1.22,0.25,12.1463,14.62683,4398.97,0.84652,2.030618071,10.63309614,4.355774069
0.75,0.29,5.91478,10.77922,2430.74,0.7163,0.87588117,30.27261717,4.668012311
1.09,0.26,3.83248,7.2178,982.123,0.56322,0.513830602,24.87000191,3.59592381
1.22,0.25,13.55805,16.44875,5173.62,0.8644,2.726839686,15.95029457,4.355741817
1.386,0.1057,19.88194,24.74475,5696.18,0.8958,3.61926233,11.84394276,-3.024456617
1.33,0.403,4.39437,7.67858,1401.76,0.59106,0.554928599,31.87264322,-0.876148778
1.44,0.2104,8.74071,15.3753,3325.38,0.78776,1.343312342,34.45102423,2.521440382
1.33,0.104,14.53475,16.80129,2344.17,0.729,1.068976085,19.63207177,2.760788721
1.09,0.26,11.76597,18.46666,5777.54,0.88356,3.165996603,12.88722933,3.598176471
1.241,0.225,17.61828,22.52274,5511.55,0.91282,4.021924472,8.450928797,1.197261973
1.33,0.104,17.9321,19.43069,5055.44,0.87902,2.625060847,12.71567545,2.76084429
1.44,0.2104,9.604,11.62828,3109.09,0.80352,1.25233004,13.07508797,2.521319112
1.241,0.225,7.51366,12.46837,3496.58,0.75614,1.233893813,19.9067687,1.197261148
1.311,0.149,4.49344,6.1387,1807.69,0.65712,0.699019955,25.20092973,0.604762057
0.965,0.314,22.82791,25.64485,5842.34,0.9257,4.876905165,11.98184398,4.872423945
1.22,0.25,3.86236,4.33279,227.909,0.44304,0.358455302,28.87209543,4.371795875
1.33,0.104,19.46122,23.51128,5008.86,0.87978,3.003964176,11.59413435,2.760773468
1.09,0.26,20.48874,24.82877,4854.62,0.89388,3.693596906,16.18388811,3.599207287
1.33,0.104,34.30052,38.28348,3844.84,0.94768,5.708296691,14.77438113,2.761054147
1.09,0.26,8.94031,10.34464,4407.6,0.82402,1.655459771,11.70555541,3.599838658
1.33,0.403,29.54921,30.98046,4804.9,0.9286,5.390688494,8.725063465,-0.876148521
1.386,0.1057,4.16615,6.74105,922.368,0.54778,0.476226907,24.3138743,-3.024456617
1.22,0.25,17.06903,22.55048,5687.48,0.91454,4.16260059,12.4650975,4.356775119
1.311,0.149,10.84779,23.87093,1763.03,0.8023,0.880443788,9.080453641,0.604760957
1.306,0.166,11.85148,14.30148,4004.44,0.84248,1.886701184,14.94487026,1.382887393
1.306,0.166,19.07292,23.4176,5837.02,0.91842,4.306553941,13.06643884,1.382885649
1.386,0.1057,12.65122,13.44844,2394.71,0.76104,0.874884322,16.33288309,-3.024456616
1.22,0.25,7.19596,7.98338,3462.05,0.73634,1.019586123,15.70954672,4.381551917
1.09,0.26,5.2784,7.99484,1736.66,0.62816,0.728395191,21.98974872,3.600014088
1.241,0.225,9.82354,17.30249,3818.7,0.8459,1.655161348,10.03416597,1.197257498
1.418,0.152,5.22002,8.19768,1676.92,0.61562,0.646273393,27.49024261,1.896143487
1.44,0.2104,8.80224,16.41677,4143.3,0.80464,1.650269391,20.26906363,2.521447878
1.09,0.26,10.60895,14.5869,5298.07,0.83902,2.393404744,12.25318688,3.597319287
1.22,0.25,21.74486,24.08231,5822.79,0.91072,4.110433601,12.899965,4.359039974
1.311,0.149,18.08135,23.67267,6727.28,0.92938,5.793272827,7.147207141,0.604760173
1.386,0.1057,4.93276,8.69638,920.719,0.55316,0.45103635,26.85247324,-3.024456619
0.75,0.29,7.9821,15.02646,3701.88,0.81106,1.36304129,10.61506702,4.638069979
1.09,0.26,4.59542,6.74859,934.009,0.51936,0.493721065,25.98288543,3.593818397
1.33,0.403,6.45256,11.33831,1958.64,0.6753,0.781570084,18.19974791,-0.876148475
0.75,0.29,15.73234,19.02663,6347.27,0.89814,3.783920424,8.307140658,4.639122698
1.44,0.2104,11.554,14.07275,3259.24,0.8079,1.370643892,14.14752409,2.521231441
0.75,0.29,8.02301,8.65383,1417.97,0.67562,0.565850635,21.3982253,4.665189559
0.965,0.314,35.11849,38.42756,4526.77,0.94338,6.715021924,7.286875692,4.902235205
1.386,0.1057,8.54355,11.63304,3288.46,0.7625,1.321845556,14.42734331,-3.024456616
1.311,0.149,3.83367,5.04944,835.247,0.57222,0.493089067,28.00729264,0.604750531
1.09,0.26,4.94322,5.11017,348.373,0.46644,0.311743515,22.39804081,3.59354151
1.33,0.403,22.11949,24.16439,6447.37,0.9166,4.557432802,10.81104161,-0.876148546
1.418,0.152,5.53473,8.63628,2554.88,0.67716,0.857273073,16.16378825,1.896177015
1.386,0.1057,5.08562,5.50168,911.011,0.53136,0.491881584,25.24236804,-3.024456618
1.311,0.149,11.91301,20.62785,3407.56,0.81774,1.711225694,20.3227383,0.604759442
1.33,0.403,10.09364,21.10286,3623.14,0.78424,1.53250895,18.10099133,-0.876148523
1.386,0.1057,3.73927,5.08356,692.591,0.5431,0.410584011,27.03209699,-3.024456617
1.09,0.26,8.4987,12.6554,3926.82,0.77396,1.419469377,19.93327207,3.599056873
1.09,0.26,20.99161,23.84146,6158.8,0.92192,5.1512544,8.478300961,3.600056761
1.09,0.26,6.65994,12.9296,2898.42,0.73692,1.01198724,16.1192531,3.599038743
0.75,0.29,4.18889,6.51947,1345.22,0.63434,0.585838436,19.58674097,4.676167143
1.33,0.104,14.40871,22.53061,5485,0.88728,3.389177916,10.66575119,2.760401254
1.306,0.166,14.93496,16.22558,3804.53,0.82108,1.755213288,18.25040545,1.382874383
1.33,0.104,17.45527,20.80222,5162.72,0.90358,3.687750488,9.982619122,2.760785026
1.44,0.2104,10.48172,15.53234,4101.54,0.80152,1.743260937,19.0184714,2.52140049
0.965,0.314,9.88654,12.33604,4083.47,0.79762,1.612920838,19.08786113,4.854788576
1.44,0.2104,4.65956,6.41327,1535.34,0.62906,0.557761365,20.47954706,2.521550581
1.311,0.149,26.60005,28.09238,5851.65,0.92766,4.702655845,8.640610639,0.60476086
1.09,0.26,5.40047,5.70954,1455.03,0.6172,0.621447594,21.2711744,3.599123521
0.75,0.29,6.87066,11.37189,2404.78,0.71932,0.884266686,26.44319557,4.678914903
1.22,0.25,17.92654,21.14327,3988.88,0.8335,2.023303799,19.2288383,4.344272763
1.386,0.1057,10.17688,10.99822,1840.14,0.66826,0.828993562,20.62023156,-3.024456617
1.09,0.26,3.73544,4.81498,589.836,0.53362,0.327677787,47.60563357,3.588313676
1.09,0.26,16.78859,20.93926,5523.05,0.90402,3.854997314,10.40298572,3.599405318
1.418,0.152,15.01747,17.54724,4101.68,0.84342,1.864673955,15.89558267,1.896092873
1.241,0.225,19.37232,22.75672,6655.65,0.92444,4.918934738,6.412503472,1.197259156
1.33,0.104,13.12597,22.2703,5763.75,0.90114,3.65092677,8.330554339,2.760702608
1.241,0.225,9.18162,12.02965,3743.21,0.78462,1.491256246,18.71440872,1.197261845
1.22,0.25,8.06315,12.17338,4826.72,0.8082,1.810638002,23.37624828,4.358694618
1.241,0.225,5.94989,9.17575,1464.9,0.58758,0.632457271,20.60380704,1.197273991
1.09,0.26,6.69761,13.20708,2195.32,0.72346,0.823651431,24.2619775,3.602405094
1.09,0.26,15.92669,20.36009,5641.82,0.89696,3.537313021,12.07003538,3.597790971
0.75,0.29,14.42011,17.96016,3548.27,0.85674,1.693162055,16.47102091,4.64015958
1.33,0.403,3.80398,7.0591,663.374,0.49546,0.376827246,23.70451076,-0.876148522
1.09,0.26,24.38274,27.28498,3660.35,0.85586,2.349172714,11.27779767,3.597864284
1.386,0.1057,10.08563,13.71991,3669.03,0.8162,1.571107937,18.63052116,-3.024456616
1.44,0.2104,5.05276,7.19025,380.65,0.43228,0.225606446,21.16994287,2.52135171
1.306,0.166,4.15651,5.19203,410.768,0.44882,0.338765313,27.11463578,1.382833649
1.306,0.166,34.96753,44.11335,5861.96,0.96162,10.06102824,8.631828552,1.382899053
1.33,0.403,30.50539,33.35081,3494.51,0.87778,2.634528172,22.12106507,-0.876148526
0.75,0.29,8.95533,10.97224,3307.78,0.75668,1.14029615,22.95025781,4.664983985
1.306,0.166,28.01826,29.80435,6878.27,0.92986,5.794675574,7.683453134,1.38288511
1.311,0.149,16.48515,18.74037,4540.28,0.87234,2.373436577,18.73095412,0.604760975
1.09,0.26,16.00839,19.57353,5516.9,0.88694,3.288348744,9.690162773,3.597122954
1.44,0.2104,4.63008,4.9883,533.788,0.4817,0.37430745,27.53271246,2.520766298
1.44,0.2104,31.42322,33.65842,2885.02,0.8805,2.247084915,36.50926683,2.521333999
1.44,0.2104,3.89974,4.76088,244.211,0.42052,0.277155681,28.72943472,2.517232403
0.75,0.29,3.69787,4.19243,205.428,0.43992,0.332424039,32.41583172,4.370697631
1.44,0.2104,6.69623,8.67483,2412.68,0.70244,0.832671486,18.14365854,2.521559739
1.44,0.2104,6.49868,11.13066,2545.44,0.68882,1.0220776,18.1786743,2.520948891
1.241,0.225,13.52299,18.70156,3975.57,0.85086,2.07986937,14.85461698,1.197261417
1.09,0.26,6.98017,7.83578,1525.44,0.61456,0.626646124,17.9818561,3.603528836
1.311,0.149,10.13508,12.64353,2934.28,0.7804,1.246225314,16.38260115,0.604760642
1.241,0.225,16.53187,20.01431,4909.24,0.88968,2.841656419,16.55210529,1.197260006
1.241,0.225,17.33791,20.12894,4955.19,0.89924,3.448244127,15.84271189,1.197256932
1.418,0.152,15.17515,21.05081,5952.67,0.89066,3.340183761,8.687717083,1.896146434
1.33,0.403,5.70512,8.08493,1134.24,0.62502,0.453014808,16.22285621,-0.876148445
1.33,0.104,6.9765,8.18788,1641.49,0.62754,0.574712433,17.63513491,2.761230031
1.311,0.149,4.25115,4.82032,471.033,0.48978,0.383834109,26.17310639,0.604755907
1.44,0.2104,28.00743,30.18619,6920.75,0.93572,6.34493982,5.739571102,2.521352616
1.33,0.403,5.54383,6.2822,2635.62,0.7047,0.771426882,15.82053124,-0.876148389
1.386,0.1057,6.59717,13.17296,2220.34,0.72244,0.817929137,24.00571832,-3.024456616
1.306,0.166,16.47056,21.09262,4418.32,0.89202,2.674602342,19.02994173,1.382882116
1.44,0.2104,21.78355,25.00078,6010.74,0.922,4.948157053,8.767263661,2.521395049
0.75,0.29,15.94693,21.4851,5607.49,0.90514,3.90101152,10.1604957,4.639705224
0.75,0.29,19.98928,23.95877,4210.41,0.88684,3.034172243,13.35371617,4.638773361
1.33,0.104,8.82514,12.25523,4587.94,0.83622,1.858840842,10.91865633,2.760907261
1.09,0.26,5.92468,10.06669,1782.67,0.68116,0.657382476,17.35393976,3.602993704
0.75,0.29,8.272,14.11447,3599.05,0.77836,1.388418666,31.36202124,4.647765404
1.386,0.1057,24.23315,27.90404,6720.86,0.92782,5.651442981,8.062179562,-3.024456616
1.306,0.166,8.69079,10.83488,3176.85,0.75152,1.215198388,20.15267685,1.382878962
1.418,0.152,31.37653,32.92112,5985.05,0.91516,5.025010844,9.265871804,1.896134012
1.241,0.225,13.86507,16.55244,6320.97,0.89244,3.552311048,12.04187604,1.197256551
1.418,0.152,5.70228,8.71143,910.856,0.58006,0.400466703,19.12594729,1.896198448
1.44,0.2104,5.85034,11.48837,2454.74,0.69646,0.887935244,21.87158049,2.52155075
0.965,0.314,4.86526,7.42959,565.983,0.52134,0.326893776,24.37453926,4.88741403
1.311,0.149,7.1769,7.28809,1079.81,0.60038,0.441546789,26.87069829,0.604763668
1.44,0.2104,8.3704,8.53124,820.299,0.54676,0.462603222,17.03103413,2.521677433
1.311,0.149,5.88693,6.89695,856.577,0.55542,0.385478117,21.65327045,0.604763214
1.386,0.1057,3.82594,5.32552,933.983,0.63118,0.552968181,23.58229336,-3.024456622
1.311,0.149,12.11704,13.94182,4005.45,0.84296,1.85054037,15.86485724,0.604761365
1.33,0.104,4.72024,5.90984,2266.11,0.65608,0.700626536,18.42995286,2.76115538
1.22,0.25,4.04722,6.44081,711.265,0.51294,0.468956564,31.82247977,4.29216707
0.965,0.314,4.25994,5.57218,1369.5,0.5393,0.506541933,24.79116381,4.90224736
1.306,0.166,25.11041,28.27978,6589.9,0.93452,6.048359955,7.666204538,1.382883427
1.44,0.2104,18.80316,24.68558,6090.12,0.92316,4.793793555,7.598399197,2.521308083
1.241,0.225,25.08576,26.62096,5808.78,0.89902,4.134794047,10.54461112,1.197255957
0.75,0.29,12.26884,16.72766,7259.33,0.9012,4.132011628,9.655352063,4.640297369
0.75,0.29,9.25845,13.55213,3653.55,0.80908,1.431776998,10.93124356,4.634557735
1.33,0.403,8.71365,9.30915,2668.86,0.71384,0.868876184,16.71919786,-0.876148441
0.75,0.29,13.32428,14.84069,4758.17,0.83928,2.274089448,18.51185302,4.622356493
1.311,0.149,25.45307,29.61872,6243.07,0.9373,6.440906248,7.67358458,0.604761958
1.311,0.149,12.9038,16.69233,6587.52,0.8929,3.784500882,13.82317091,0.604759526
1.386,0.1057,6.11183,9.64899,2949.59,0.7033,0.979598773,24.42488627,-3.024456616
1.09,0.26,9.22584,21.49816,4397.57,0.8236,1.765109301,15.46207266,3.600440287
1.33,0.104,18.43897,22.89227,6116.59,0.92136,4.864137177,7.900996295,2.760735827
1.306,0.166,4.86996,6.00653,2228.78,0.65828,0.706812579,17.90861939,1.382900651
1.09,0.26,4.95734,7.75901,1199.81,0.62918,0.468865506,36.44023407,3.598094119
1.33,0.403,3.83278,5.63762,1133.51,0.56848,0.529089302,22.90799969,-0.876148611
1.44,0.2104,4.28425,5.4803,890.741,0.55348,0.509593783,26.27256605,2.521328773
1.22,0.25,16.55917,21.24827,4991.85,0.90276,3.282703951,15.71836639,4.359145251
0.75,0.29,6.48918,8.02024,2942.07,0.70094,1.002609009,23.03648837,4.675064803
1.306,0.166,9.55228,10.05089,2141.9,0.717,0.797368351,17.09736541,1.382882655
1.311,0.149,6.66271,20.08724,3621.71,0.78226,1.308488128,16.3493479,0.604762115
1.311,0.149,3.92183,4.69665,272.424,0.46724,0.237223424,32.93899189,0.604700065
1.241,0.225,10.97622,13.61743,4803.41,0.83476,2.087192207,15.98859836,1.197260646
1.311,0.149,5.71494,10.3068,2669.09,0.69706,0.893628859,20.80228848,0.60476113
1.44,0.2104,4.97088,6.11636,1749.73,0.64934,0.568474502,18.33421468,2.521683494
0.965,0.314,5.23079,9.91334,4850.78,0.75556,1.311840876,15.87305324,4.927774773
1.386,0.1057,38.12106,39.17734,3574.49,0.88794,3.01214097,17.00352442,-3.024456617
1.311,0.149,5.72948,7.70901,1552.97,0.59466,0.591760374,24.97359231,0.604763513
1.306,0.166,17.69809,20.414,5398.48,0.89362,3.296906821,13.88295537,1.382882012
1.33,0.403,14.97462,20.23914,3575.01,0.88222,2.071084818,14.66455871,-0.876148593
1.241,0.225,10.25917,15.95468,3767.67,0.80522,1.56055529,14.46428219,1.197261805
0.75,0.29,6.48147,6.85652,861.552,0.5653,0.338168875,24.65546333,4.679251118
1.22,0.25,3.86536,5.06822,434.706,0.48418,0.407957265,27.47482981,4.266581293
1.09,0.26,4.41438,5.31747,683.676,0.51526,0.381005198,26.83508852,3.596136095
1.22,0.25,5.26139,8.12213,541.231,0.5283,0.259096326,16.68566248,4.371826632
1.33,0.403,5.919,10.83796,2781.49,0.73234,0.937232047,28.84849652,-0.876148469
1.33,0.104,15.45106,19.34531,5466.56,0.895,3.419045036,9.273322698,2.760697036
1.33,0.403,6.83704,10.81669,2565.84,0.72818,0.878565879,14.67660184,-0.876148473
1.09,0.26,24.30297,27.03611,5640.51,0.93188,5.99630652,24.81131077,3.600126618
1.418,0.152,33.97258,36.01515,3639.56,0.90548,3.276249471,11.79681547,1.896158293
0.75,0.29,19.25398,22.77768,6433.99,0.91204,4.264639182,8.26153806,4.645589293
1.306,0.166,21.78355,25.00078,6010.74,0.922,4.948157053,8.767263661,1.3828883
1.33,0.403,8.40924,12.46669,4261.21,0.79256,1.490104948,15.29576357,-0.8761485
1.306,0.166,6.14113,8.45028,2930.77,0.7116,0.91405964,17.61091402,1.382898889
1.33,0.403,3.82289,8.8152,1561.09,0.60764,0.636437525,23.21381879,-0.876148457
1.09,0.26,12.99803,16.9401,4935.07,0.87584,2.551594747,9.490581479,3.598311624
1.33,0.104,6.17315,8.62656,1467.01,0.62022,0.574134244,21.98561686,2.760930803
1.09,0.26,12.47915,16.64889,5686.94,0.88978,2.987753896,7.074859066,3.598523528
1.241,0.225,34.16756,38.04426,4363.1,0.94396,6.269118633,9.740276472,1.197266694
0.965,0.314,13.48257,15.44978,4100.06,0.80194,1.797499451,17.6383708,4.863268808
1.22,0.25,6.64549,8.87656,2222.66,0.71586,0.744242429,20.88592146,4.360122134
0.75,0.29,5.15214,5.93254,1685.67,0.63358,0.586485236,19.98189313,4.682149404
1.418,0.152,5.66128,6.73192,882.438,0.52898,0.375192391,22.21244539,1.896202022
1.386,0.1057,27.69601,34.22945,7521.35,0.95698,10.14743244,5.013472008,-3.024456616
1.33,0.403,8.85338,9.62722,1257.88,0.59276,0.562081587,18.75767408,-0.876148434
1.09,0.26,36.09277,37.55207,4012.66,0.88556,3.22257359,18.94547106,3.599436347
1.306,0.166,3.80353,7.02932,666.492,0.49248,0.372152071,23.71226562,1.382888488
0.965,0.314,8.43458,14.19378,4786.96,0.81554,1.886579456,15.69323574,4.858549402
1.418,0.152,7.39815,11.84006,2048.29,0.70204,0.953172308,27.59237097,1.896106899
1.306,0.166,12.12859,14.40711,5143.7,0.85192,2.41402077,14.94121863,1.382878203
1.306,0.166,10.23297,10.35764,1390.52,0.65554,0.733276882,15.87578807,1.38290119
1.22,0.25,3.68194,4.72463,282.462,0.446,0.254637427,22.11293567,4.339418051
1.241,0.225,34.01296,39.16628,5291.59,0.95444,8.389648747,15.09263378,1.197266666
1.241,0.225,7.45,11.94,4386.62,0.78,1.392857143,10.96661234,1.19727014
1.311,0.149,8.40924,12.46669,4261.21,0.79256,1.490104948,15.29576357,0.604761621
0.75,0.29,4.70003,6.56789,1842.69,0.64936,0.652802882,22.53946221,4.662002812
1.386,0.1057,9.22489,11.97495,2250.76,0.7649,0.815965573,14.80537156,-3.024456617
1.33,0.104,4.2919,4.6846,428.223,0.4655,0.352940284,29.50178231,2.758720721
1.33,0.403,3.9752,4.69623,180.155,0.45984,0.29529167,26.62741592,-0.876149853
1.241,0.225,14.85631,19.34069,5553.07,0.8865,3.339649723,9.276213815,1.197256859
1.09,0.26,9.26225,14.84396,4199.21,0.81496,1.669952092,17.20077533,3.599494751
1.33,0.403,4.63206,7.74471,600.367,0.48252,0.368560953,20.65170592,-0.876148471
1.33,0.403,11.66114,14.67558,6192.23,0.87502,3.050072329,12.12841692,-0.876148554
1.22,0.25,10.6662,12.21539,4621.92,0.82578,1.780538659,12.02773258,4.358529004
0.75,0.29,11.4947,14.02511,5956.74,0.86768,2.832667346,12.06159684,4.64384964
1.22,0.25,5.8597,6.79191,2100.11,0.65406,0.689795548,20.57595852,4.371099139
1.33,0.104,3.84303,5.28042,474.798,0.51602,0.440903304,29.17659078,2.759291725
1.33,0.104,4.27369,4.83981,1111.5,0.59754,0.3405252,39.15229403,2.760942146
0.75,0.29,3.73927,5.08356,692.591,0.5431,0.410584011,27.03209699,4.630545756
0.965,0.314,6.19226,7.11646,1324.79,0.57908,0.561684627,19.57000374,4.937153849
0.965,0.314,4.39477,7.09727,2140.05,0.63992,0.673286036,18.89666274,4.930495449
0.75,0.29,6.78527,9.58038,3378.89,0.74884,1.092640392,53.41087984,4.667940443
1.33,0.403,11.7788,13.82621,3244.18,0.8216,1.352724135,12.5177261,-0.876148508
1.418,0.152,4.25493,5.94331,1251.43,0.56496,0.548201481,23.95990539,1.896192096
1.22,0.25,17.03355,20.18979,6015.13,0.90356,4.169904839,9.526589053,4.358213197
1.418,0.152,3.80347,5.16886,194.659,0.41242,0.201786833,45.36295667,1.891997999
1.418,0.152,5.98929,9.0448,1309.45,0.61784,0.561432842,17.32367765,1.896190804
1.33,0.104,8.32661,13.59793,2502.53,0.73366,0.983318724,28.38406213,2.761046048
1.44,0.2104,5.16773,6.83937,2354.35,0.64882,0.770554514,17.84226746,2.521599294
1.241,0.225,21.23375,25.14072,4631.23,0.91608,3.63871798,9.894819713,1.197258177
1.09,0.26,5.04516,6.65259,923.694,0.5525,0.470645359,36.23514234,3.595384175
1.306,0.166,11.19803,14.13514,5062.43,0.8451,2.286476483,14.70308928,1.382880593
1.22,0.25,11.53735,15.60855,5015.94,0.8478,2.302177809,13.60106857,4.353613953
1.311,0.149,17.08224,21.45735,5886.69,0.90808,3.942157837,8.987543316,0.604759354
1.311,0.149,4.35736,7.59167,874.592,0.55396,0.385685442,19.21063182,0.60476183
1.22,0.25,6.48935,11.28012,3095.63,0.72502,1.066209018,22.99285599,4.341139997
1.09,0.26,16.99958,21.83111,5795.55,0.91824,4.260065137,8.958799751,3.599365488
0.75,0.29,7.23133,8.11684,1321.49,0.66194,0.530864297,21.74704071,4.664255572
0.75,0.29,5.99619,7.75927,1005.44,0.6128,0.434231132,17.92146204,4.665054323
1.33,0.104,26.13493,29.57368,6978.38,0.95332,8.438625842,5.234520032,2.76101145
1.306,0.166,19.65035,23.8966,5153.44,0.87118,2.86707234,16.3172324,1.382866171
1.311,0.149,19.61335,24.32052,5203.52,0.87928,3.615594327,22.40384485,0.604758062
1.33,0.104,11.32306,13.48943,3779.34,0.81884,1.519318975,17.87960666,2.761072102
1.306,0.166,6.15356,9.22596,2741.67,0.69232,0.95632631,22.44637541,1.382885095
