PLD,LCD,ASA,Porosity,Density,Pore volume,Qst H2,log_P_0(H2),log_P(H2)
5.72893,9.68191,1734.34,0.6859,1.10411,0.621224335,2.676998728,-9.38761623,5.070710327
4.88663,9.94755,1816.11,0.67312,0.976338,0.689433372,2.831890115,-9.425667035,5.140808058
12.04663,15.14446,5313.97,0.84122,0.387751,2.169485056,1.562666751,-8.358587427,5.795037122
9.87932,17.61363,4958.38,0.84446,0.367718,2.29648807,1.42699703,-8.348835872,5.758976026
13.15094,19.36713,6031.38,0.8981,0.242467,3.704009205,1.017562405,-7.965467008,5.917840037
5.919,10.83796,2781.49,0.73234,0.781386,0.937232047,2.40340964,-9.034403639,5.410607932
9.07136,15.08419,4492.91,0.81868,0.433652,1.887873226,1.752004971,-8.498221727,5.688998094
12.1058,20.37315,5240.81,0.87256,0.317154,2.751218651,1.248634034,-8.169013213,5.728894237
8.36997,13.02938,2320.75,0.7087,0.826246,0.857734863,2.308055379,-9.167304902,5.064927969
9.17818,12.42238,2923.38,0.74888,0.703121,1.065079837,2.338697591,-8.955436817,5.484958169
10.11076,17.08221,4432.01,0.84248,0.424148,1.986287805,1.594908722,-8.363540595,5.673604396
7.48074,11.67775,2562.38,0.72048,0.798914,0.901824226,2.237496195,-9.014860853,5.188090439
8.02502,15.16479,3528.53,0.80038,0.552386,1.448950553,1.548732212,-8.701381958,5.473159623
12.90842,21.02114,5318.77,0.87632,0.298908,2.931738194,1.227461851,-8.116363632,5.85193127
12.87077,16.96038,5384.82,0.86916,0.323044,2.690531321,1.360117113,-8.149935863,5.788446538
11.45128,13.87132,6315.52,0.86088,0.307683,2.797944638,1.372851209,-8.174685073,5.822479222
8.85999,12.24613,1989.45,0.7683,0.951047,0.80784651,1.762599214,-9.00588896,5.447667536
8.06315,12.17338,4826.72,0.8082,0.446362,1.810638002,1.910070406,-8.494690408,5.533045346
11.25742,14.86582,6316.26,0.87572,0.272643,3.211965831,1.30652679,-8.08995447,5.770405155
6.98279,9.7079,3654.88,0.75268,0.620892,1.212255916,2.445004017,-8.800465131,5.416092361
8.14922,16.48432,3006.89,0.80012,0.648941,1.232962627,1.905050442,-8.720699662,5.463300016
12.09542,15.94847,5533.54,0.87766,0.316688,2.771371192,1.228847073,-8.136937031,5.861988348
6.93267,10.88134,4510.12,0.78682,0.553506,1.421520273,2.283445287,-8.593461652,5.590430357
10.34882,13.4966,4387.08,0.83056,0.435557,1.906891635,1.555433398,-8.424955152,5.672309484
8.59316,11.30816,3656.75,0.78458,0.599601,1.308503488,2.022195419,-8.729855031,5.472092852
9.77715,12.57598,6024.66,0.8193,0.428728,1.911001847,1.89271222,-8.460091533,5.703679023
10.57604,13.22258,6244.76,0.83656,0.356016,2.349782032,1.723535037,-8.316403757,5.667552951
6.62157,10.42184,3793.28,0.75808,0.606287,1.250364926,2.406799824,-8.846185945,5.396594169
7.38629,10.94309,3743.96,0.77758,0.617973,1.258275038,1.881527084,-8.730002271,5.46118693
10.09769,14.4357,6214.86,0.85074,0.332314,2.560048629,1.565959326,-8.223890457,5.752722454
11.57279,15.6011,6220.66,0.87734,0.278677,3.148232542,1.241646394,-8.060590865,5.867466203
10.76554,15.19075,6157.9,0.86534,0.301873,2.866569716,1.373740964,-8.185628459,5.822228364
9.94447,12.53714,4298.35,0.81746,0.460689,1.77442917,1.77034269,-8.525526527,5.600720417
11.18435,14.69009,6126.09,0.86752,0.291137,2.97976554,1.332706408,-8.126573656,5.809227329
10.72403,14.88328,5866.45,0.8655,0.307315,2.816328523,1.299688702,-8.166954707,5.80750676
9.16945,11.09041,3172.45,0.7542,0.692053,1.089800926,2.101285977,-8.900388343,5.310540133
9.09558,16.03929,4467.8,0.82616,0.431942,1.9126642,1.730499344,-8.502355136,5.586393961
10.99131,14.01656,4831.21,0.85212,0.390242,2.183568145,1.298414894,-8.33290883,5.647247587
10.23376,12.44887,4636.22,0.82378,0.428329,1.923241247,1.726496726,-8.489296108,5.707073623
11.63304,14.12623,4902.04,0.85692,0.38139,2.24683395,1.270935218,-8.292421235,5.863101146
12.66181,14.11068,4106.03,0.82386,0.432605,1.904416269,1.711049701,-8.442218313,5.577644911
12.72141,14.69073,3801.1,0.8174,0.475688,1.718353206,1.650524209,-8.531533814,5.606479885
12.67012,14.88775,4684.29,0.84136,0.382381,2.20031853,1.677531355,-8.321305724,5.728770103
10.00357,12.57706,4260.23,0.82216,0.468518,1.754809847,1.662267129,-8.524420792,5.609024151
8.11443,11.16373,4434,0.79204,0.510341,1.55198191,1.988386028,-8.646004752,5.624712719
11.23814,14.0973,5120.75,0.84412,0.370788,2.276556954,1.460519576,-8.346645162,5.732431561
9.6432,10.92789,1853.43,0.73826,1.01546,0.727020267,2.124459104,-9.14523615,5.300923401
11.58191,13.47969,3741.92,0.79156,0.494964,1.599227419,2.097245073,-8.585076429,5.41442857
9.82289,11.85305,3602.24,0.79454,0.554538,1.43279631,1.824639228,-8.67438552,5.483766106
7.08346,11.85876,4670.08,0.7848,0.497922,1.576150481,2.324627338,-8.580555924,5.60710842
8.1238,11.09973,2844.38,0.74178,0.718505,1.032393651,2.339252129,-9.038815048,5.300973803
10.34674,12.71299,4624.06,0.8228,0.43241,1.902823709,1.676771552,-8.477804007,5.60959746
6.0928,9.76056,3565.68,0.73654,0.642672,1.146058954,2.577092098,-8.910142211,5.479807234
6.9522,9.65115,2962.22,0.7061,0.688741,1.025203959,2.412403776,-9.132553117,5.131839604
10.19492,15.16149,5919.36,0.86578,0.306757,2.822364282,1.316534108,-8.176234743,5.832426704
8.71135,12.75058,5005.43,0.82262,0.417796,1.968951354,1.878125739,-8.416569342,5.754044063
10.77186,13.5187,3130.59,0.81126,0.650924,1.246320615,1.713274293,-8.668264373,5.607047159
6.67442,9.6728,4280.9,0.74518,0.557602,1.336401232,2.682916604,-8.824645464,5.494491418
11.89233,16.68214,6737.17,0.88858,0.244842,3.629197605,1.136045878,-7.988890805,5.952911395
9.96826,13.70374,6049.1,0.8414,0.348832,2.412049353,1.61564246,-8.303442374,5.637109045
11.2963,13.8859,4900.31,0.83362,0.365545,2.280485303,1.673891017,-8.395768707,5.506429445
9.96444,13.97751,4476.08,0.82018,0.422344,1.941971473,1.962115246,-8.437933805,5.64567545
10.43191,13.59592,4257.75,0.83376,0.452561,1.84231518,1.6920096,-8.439160418,5.722056735
4.29985,8.07644,1914.47,0.64886,0.933341,0.695201432,3.684257334,-9.465423087,4.91571618
10.45455,14.22497,3661.46,0.8149,0.507005,1.607281979,1.944192754,-8.494731027,5.69245292
5.45342,8.78733,2125.95,0.66926,0.924166,0.724177258,2.832071056,-9.337754112,5.139756223
6.95641,10.69804,4170.44,0.76446,0.602938,1.267891558,2.276163828,-8.714304067,5.627135738
11.95119,15.39612,5188.14,0.85558,0.331852,2.57819751,1.551451373,-8.196119195,5.752219832
12.04581,15.65671,6239.11,0.87736,0.281699,3.114530048,1.23725811,-8.085953872,5.927611721
12.28485,14.18971,3694.2,0.79136,0.506333,1.562924005,1.974218485,-8.682300783,5.451326496
10.69021,14.9419,6827.56,0.86672,0.295582,2.932248919,1.400694162,-8.13971445,5.812844042
12.54347,13.92519,3805.88,0.81208,0.474742,1.710571216,1.791105765,-8.548036882,5.646924916
6.74065,10.73224,4255.11,0.75836,0.56576,1.340427036,2.505739942,-8.77117672,5.545767439
7.29484,11.11525,4515.6,0.77828,0.534879,1.45505806,2.131274552,-8.69558352,5.467906389
7.12749,10.80472,3635.08,0.7546,0.611245,1.234529526,2.391663949,-8.8525633,5.336526091
11.21241,15.43407,6213.59,0.87396,0.278817,3.1345291,1.334075921,-8.093972214,5.817558427
9.22997,15.14553,4491.55,0.83046,0.431369,1.925173112,1.634511845,-8.469439289,5.645831769
11.96459,15.12268,6228.99,0.87978,0.276998,3.176124015,1.253177059,-8.066281922,5.82582728
8.72309,12.29384,3789.8,0.78816,0.533518,1.477288489,1.671753793,-8.711231488,5.557545993
9.02078,12.19417,5896.27,0.81074,0.436072,1.859188391,2.057959985,-8.524926364,5.709815
6.04934,8.60601,2056.3,0.67526,0.943969,0.715341288,2.764800214,-9.334230269,4.956943114
5.93955,9.69733,2892,0.71836,0.736664,0.975152851,2.800291432,-9.067450966,5.277582193
8.85075,13.16883,4741.63,0.82976,0.436571,1.900630138,1.620831819,-8.431758435,5.67580637
9.74008,13.00085,4293.27,0.81598,0.480145,1.699444959,1.880693223,-8.507377045,5.687303288
10.28848,17.4787,4860.78,0.85554,0.376598,2.271759276,1.352014415,-8.319195173,5.827874268
7.72608,11.02545,2966.53,0.7446,0.706565,1.053830858,2.065692755,-8.933238024,5.340411508
13.40867,15.71399,5162.07,0.86626,0.342581,2.528628266,1.224212938,-8.193216756,5.838198639
8.13254,12.93067,4546.67,0.80546,0.457643,1.76001818,2.052578017,-8.467268188,5.559987504
10.47106,13.63735,4227.13,0.82404,0.490662,1.679445321,1.852582469,-8.487774186,5.581062475
7.32246,10.85775,3532.44,0.76876,0.647326,1.187593268,1.913104952,-8.808143014,5.487844436
7.1561,9.83498,3106.21,0.73366,0.678578,1.081172688,2.627389084,-8.92845411,5.557794263
9.08727,11.38312,2804.03,0.74652,0.673497,1.108423646,2.116748797,-8.895645356,5.391395515
10.60414,18.08012,5489.71,0.87564,0.312113,2.805522359,1.183176841,-8.177926054,5.872502848
6.33565,9.26021,2911.38,0.70464,0.690474,1.020516341,2.396956327,-9.111271612,5.138549201
9.85661,13.12328,3873.36,0.81816,0.506572,1.615091241,1.485216519,-8.53755676,5.665152374
13.49534,18.36678,5365.66,0.87806,0.303159,2.896367913,1.220354316,-8.102211898,5.812881312
11.0612,13.88073,4362.76,0.83174,0.42659,1.949740969,1.686835041,-8.434120817,5.637683048
11.33612,15.57757,6295.34,0.87996,0.275086,3.198854177,1.247597346,-8.058869899,5.837148125
10.46533,13.08202,3523.97,0.808,0.543855,1.48569012,1.904952186,-8.597216731,5.629766593
9.41512,13.06764,5886.42,0.83864,0.364567,2.300372771,1.613886371,-8.339417539,5.735431164
9.0251,12.01133,3218.72,0.78,0.623702,1.25059724,1.703236249,-8.796593959,5.548808648
21.40818,25.43803,5785.36,0.8871,0.25119,3.531589633,1.228328144,-7.940701472,5.894666778
12.24309,14.38201,3510.93,0.80042,0.534364,1.497892822,1.769220826,-8.599785451,5.415571803
10.8964,13.98412,4977.85,0.84896,0.387711,2.189672204,1.371977914,-8.310747915,5.722013247
10.04806,12.88591,4524.87,0.8222,0.443832,1.852502749,1.670628174,-8.506500438,5.637172886
8.46905,12.05917,4593.63,0.80278,0.456517,1.758488731,1.790584753,-8.597593907,5.511347775
8.0148,14.3639,3082.85,0.76922,0.659923,1.165620838,2.117466106,-8.870312912,5.468438266
9.45246,13.62508,6308.93,0.8558,0.328065,2.608629387,1.453843492,-8.212451705,5.713261364
11.41339,13.87312,5610.9,0.85926,0.328747,2.613742483,1.456569606,-8.217668644,5.841221771
11.05762,13.97634,5167.72,0.85012,0.358372,2.372171933,1.464357908,-8.319710146,5.787056098
19.97509,23.9267,4066.5,0.85628,0.338407,2.530325909,1.325569325,-8.163721876,5.969822993
7.27308,10.71923,2778.68,0.71914,0.691239,1.040363753,2.354468841,-9.071942667,5.079533227
5.67412,10.07006,2360.51,0.6816,0.791555,0.86108988,2.634675869,-9.340669017,5.11470294
7.46894,12.62333,2851.44,0.74216,0.688377,1.078130153,2.598775852,-8.901112626,5.422634704
9.90442,12.98402,5106.7,0.83162,0.391203,2.125801694,1.831068779,-8.369511975,5.693492654
9.1527,11.99778,4558.43,0.79766,0.45878,1.738654693,1.788814569,-8.600171666,5.569601098
8.61692,12.04198,3030.01,0.75156,0.647095,1.161436883,2.532688674,-8.914801422,5.325560549
13.44945,16.26388,6385.3,0.88492,0.26336,3.360115431,1.15590848,-7.974855753,5.876909557
12.10543,14.43677,3904.96,0.80336,0.461662,1.740147554,1.914002191,-8.552128431,5.523411639
8.89577,11.78731,3848.58,0.78108,0.553694,1.410670876,1.787002685,-8.712975898,5.539353747
13.74324,17.93002,6385.14,0.89794,0.229972,3.904562295,1.041928484,-7.901557403,5.950114923
7.56874,11.13345,2850.62,0.72294,0.672059,1.075709127,2.397206799,-9.019890175,5.25227896
9.80493,11.54737,3926.83,0.7951,0.510365,1.557904637,1.899971769,-8.629193665,5.481022291
9.56878,12.71897,4100.69,0.8006,0.50044,1.599792183,1.967471765,-8.627344762,5.631844836
6.16994,12.44029,2239.83,0.70008,0.801421,0.87354836,2.764251784,-9.342913369,5.125106476
12.87515,16.49198,6444.07,0.88826,0.255272,3.479660911,1.168491704,-7.958816286,5.966028917
11.62033,16.22707,6944.74,0.88958,0.240666,3.696326029,1.128601361,-7.981653374,5.850675441
21.30383,25.75181,6045.94,0.89836,0.225719,3.979992823,1.094915717,-7.875027775,5.951847413
26.29034,31.81498,6617.62,0.92142,0.167426,5.503446299,0.860927531,-7.583140487,6.173026288
10.13321,13.27895,5286.44,0.8388,0.375903,2.231426724,1.672995038,-8.362842674,5.638629752
9.96134,16.95189,4349.72,0.84316,0.43094,1.956560078,1.594031141,-8.379014903,5.71402294
11.29486,14.56367,6058.21,0.86462,0.309861,2.79034793,1.326160769,-8.147756608,5.825088769
12.45428,15.56554,5874.62,0.8712,0.297922,2.924255342,1.234304494,-8.153919797,5.782503761
20.81239,24.39445,4803.68,0.88236,0.293446,3.006890535,1.229511584,-8.059660639,6.031652358
8.3051,16.04006,3742.39,0.79476,0.501668,1.584234992,1.996728088,-8.622623949,5.518559097
9.9713,12.62054,4790.28,0.81954,0.422541,1.939551428,1.786964863,-8.448603303,5.655273226
7.71246,10.92374,4326.01,0.78932,0.523557,1.507610442,1.995027591,-8.676456464,5.573297475
11.39532,13.30613,2046.56,0.76068,0.909362,0.836498556,2.065034697,-8.954744807,5.432801289
8.92193,11.9621,4670.42,0.81664,0.467229,1.747836714,1.969026632,-8.468221611,5.73385139
6.53456,9.55877,1345.5,0.6717,1.33145,0.504487589,2.652209014,-9.46998167,5.000112606
9.74382,12.13697,2724.47,0.7598,0.729158,1.042023814,2.285311284,-8.89739945,5.417187212
7.70919,11.4874,4670.55,0.79272,0.487554,1.625912207,2.244720552,-8.573934515,5.652133143
9.32554,12.98489,4582,0.82418,0.451579,1.825107013,1.866021725,-8.407567375,5.721275337
6.68072,9.27005,2921.23,0.70932,0.713125,0.99466433,2.693493175,-9.088877394,5.225705637
10.36083,13.29625,4021.21,0.82422,0.484011,1.702895182,1.462860508,-8.53728757,5.661579408
5.0533,8.25723,1124.28,0.62336,1.44267,0.432087726,3.156492333,-9.643336398,5.039610875
23.09628,25.30603,4027.71,0.8609,0.329461,2.61305587,1.347938157,-8.191296957,5.744395638
12.25657,16.45657,5151.85,0.8608,0.331589,2.595984788,1.44884904,-8.184276125,5.850752502
8.09721,9.95691,2929.05,0.74704,0.688509,1.085011234,2.259687163,-8.876146958,5.337186365
9.23548,12.33037,4631.81,0.81624,0.44653,1.827962287,1.742247164,-8.465534139,5.563417055
9.41624,12.66737,3832.78,0.81836,0.519418,1.575532615,1.529174109,-8.564192853,5.611711592
8.01139,11.70551,4662.17,0.80262,0.484318,1.657216952,1.850100492,-8.594992662,5.511951549
11.86169,14.15683,3930.54,0.81288,0.46215,1.758909445,1.477601706,-8.562290239,5.676514807
12.69503,15.10624,5843.34,0.87284,0.289565,3.014314575,1.287424831,-8.093991951,5.794799614
22.93744,26.81747,6679.72,0.91262,0.198953,4.587113539,0.947615592,-7.727153694,6.10423623
12.12859,14.40711,5143.7,0.85192,0.352905,2.41402077,1.426064861,-8.260330412,5.724143257
11.91301,20.62785,3407.56,0.81774,0.477868,1.711225694,1.746347332,-8.449236862,5.805021043
11.34146,14.33439,4803.73,0.84514,0.388232,2.176894228,1.427810505,-8.336518352,5.725321212
6.26318,8.45103,2680.6,0.69072,0.725572,0.951966173,2.576826121,-9.211751902,5.264197295
10.72748,14.15193,3628.36,0.801,0.504428,1.587937228,1.891047521,-8.627030196,5.596207289
10.74312,13.81771,5822.6,0.84504,0.352297,2.398657951,1.602515697,-8.314044146,5.68412406
7.2298,9.68486,3028.64,0.7254,0.684748,1.059367826,2.486472122,-9.018288824,5.367369982
10.68723,13.33688,4740.56,0.82726,0.409012,2.022581245,1.847325691,-8.410438905,5.655531678
20.9652,24.23824,3919.69,0.85758,0.356536,2.405311105,1.397311894,-8.192539767,5.783935364
9.42861,12.17997,4674.84,0.80482,0.424599,1.895482561,1.961616592,-8.572336471,5.540662285
7.80564,10.31614,3106.28,0.74614,0.678803,1.099199621,2.332780609,-8.903964891,5.418909408
4.35347,7.52588,1055.05,0.61978,1.53103,0.404812447,3.375836758,-9.807900925,4.845534619
7.69666,15.91939,3347.55,0.79424,0.542103,1.465109029,1.948450794,-8.711409882,5.572997665
8.79327,13.68499,3835.04,0.7744,0.533382,1.451867517,2.183266777,-8.726839051,5.438874936
6.93982,9.29201,2355.95,0.67424,0.747071,0.902511274,2.516372496,-9.280175892,4.975372294
8.47503,11.05968,3462.18,0.77516,0.573863,1.350775359,2.131193297,-8.790055379,5.383262603
13.32428,14.84069,4758.17,0.83928,0.369062,2.274089448,1.455196878,-8.350931907,5.563909068
12.51611,23.56796,3776.49,0.8564,0.422263,2.028119916,1.063243711,-8.339843196,5.771916217
7.44309,15.4149,3078.75,0.7664,0.580289,1.320721227,2.202197454,-8.933592285,5.270335903
17.92654,21.14327,3988.88,0.8335,0.41195,2.023303799,1.354290516,-8.376758701,5.7488495
10.7607,13.85522,4053.84,0.81432,0.472675,1.722790501,1.490293745,-8.561163834,5.53539427
10.16764,12.9661,4566.98,0.83224,0.420353,1.979859785,1.548118204,-8.421141296,5.728086794
6.0694,9.00577,2958.88,0.69804,0.728121,0.958686812,3.050542667,-9.086144183,5.187723084
10.89717,17.01091,5039.04,0.85794,0.34908,2.457717429,1.44669861,-8.234981733,5.763705257
7.28157,9.08345,1644.78,0.68996,1.21049,0.569984056,2.772548683,-9.32858015,5.195337535
11.92149,15.91705,6278.07,0.87694,0.281089,3.119794798,1.287698946,-8.076747087,5.852028724
8.54783,11.21149,4222.88,0.78508,0.500095,1.569861726,1.931040752,-8.717566129,5.563120766
10.82225,12.90365,4138.91,0.82842,0.469725,1.763627654,1.560755392,-8.463631451,5.68002096
18.70331,23.08851,4236.87,0.8492,0.360349,2.356604292,1.488307237,-8.257145614,5.757706897
17.89265,20.29452,3915.4,0.8381,0.395655,2.118259595,1.688678161,-8.362093207,5.781837173
7.53076,14.60347,3129.15,0.7634,0.648779,1.176671871,1.849250214,-8.89260962,5.351122034
9.88654,12.33604,4083.47,0.79762,0.494519,1.612920838,1.93042782,-8.624443469,5.568980546
5.66502,8.04576,2244.67,0.65642,0.857195,0.765776749,2.96197046,-9.257150211,5.106217762
7.31841,13.27819,2962.8,0.7626,0.666604,1.144007537,2.087920368,-8.87781829,5.340464932
19.42706,22.77015,5199,0.86454,0.303622,2.847422124,1.427640993,-8.149485589,6.032295089
8.40421,13.55573,3065.64,0.748,0.679182,1.101324829,1.954618784,-8.934619474,5.398646735
10.5435,12.33312,4658.59,0.80658,0.419026,1.924892489,1.875768745,-8.506377444,5.545688543
8.78985,12.51479,5562.85,0.83576,0.372587,2.243127109,1.628794047,-8.372492011,5.707296958
11.86899,13.75544,6791.91,0.85646,0.316259,2.708096845,1.478908578,-8.225159485,5.754836649
10.55314,13.78895,3002.33,0.80982,0.632984,1.279368831,1.677798759,-8.684354987,5.611343327
11.18033,13.68367,5276.17,0.8515,0.349422,2.436881479,1.529034512,-8.270232806,5.657646839
9.80851,14.41297,6083.11,0.85982,0.334768,2.568405582,1.380666481,-8.227306169,5.732038863
9.39684,11.15331,3685.08,0.77984,0.556752,1.400695462,1.74059664,-8.757550923,5.479221883
8.84641,11.52951,3231.95,0.74812,0.617471,1.211587265,2.26966517,-8.892662985,5.328819829
9.81815,12.33968,4898.03,0.82644,0.433574,1.906110606,1.795714809,-8.428957581,5.696261287
5.9608,8.15066,2343.2,0.67038,0.812614,0.824967328,2.696351728,-9.284986942,5.132579619
19.57416,22.50123,4422.72,0.88702,0.307448,2.885105774,1.048231106,-8.051939687,5.970244884
23.05094,25.62724,4444.42,0.85992,0.301751,2.849766861,1.465781806,-8.077664422,5.766087273
11.42073,13.92024,5634.61,0.85614,0.326327,2.623564707,1.478790022,-8.210478286,5.687236482
11.6535,16.42866,4747.73,0.85716,0.379554,2.258334782,1.305177924,-8.304682743,5.694167794
8.73149,11.22872,1931.19,0.73254,1.00548,0.728547559,2.441510293,-9.131009325,5.237663282
11.84022,13.8494,6255.84,0.86414,0.305519,2.828432929,1.344034547,-8.186631759,5.76331957
12.61881,15.26012,5589.96,0.86252,0.308019,2.80021687,1.413099707,-8.165752966,5.727714606
10.02984,15.49239,4800.83,0.83734,0.383839,2.181487551,1.624173039,-8.385586624,5.625070719
12.03148,17.23729,4787.6,0.85226,0.375622,2.268929935,1.56376601,-8.279236234,5.764564166
9.25612,12.2285,4682.49,0.82142,0.437334,1.878244088,1.706587711,-8.429761091,5.706357315
8.92293,14.17531,6196.96,0.85394,0.335374,2.546231968,1.483633669,-8.23610804,5.728591981
12.0599,16.64812,6239.53,0.87804,0.276514,3.175390758,1.24969224,-8.074784559,5.854645739
12.19707,17.55938,5618.22,0.87532,0.307166,2.849664351,1.242717506,-8.130866858,5.770923977
