PLD,LCD,ASA,Porosity,Density,Pore volume,Qst CO2,log_P_0(CO2),log_P(CO2)
14.10351,20.2134,4991.26,0.87946,0.303507,2.897659692,9.99860741,-8.517300959,5.457802756
12.83714,16.34307,6200.77,0.89608,0.240736,3.722251761,8.109012048,-8.447352305,5.32616691
9.74017,14.22064,5334.89,0.8525,0.39168,2.17652165,8.345664253,-8.610277055,5.45602602
19.70009,23.20835,5687.93,0.91232,0.209815,4.34821152,10.19537777,-8.295167771,5.501913004
4.69158,8.24419,1576.17,0.61548,0.931737,0.660572672,35.26117931,-8.675627769,5.407449246
20.74094,24.51819,6304.31,0.92456,0.17597,5.2540774,8.387781752,-8.252144933,5.401137937
14.73674,20.77847,4133.04,0.86448,0.357718,2.416652223,20.74709732,-8.507560385,5.446602174
23.14744,26.69644,5452.76,0.93322,0.180831,5.160730185,7.567599976,-8.254245858,5.454351362
29.6656,34.77471,7614.55,0.96174,0.0888402,10.82550467,4.984826124,-7.723425425,5.635012058
6.8331,10.12143,2830.73,0.73466,0.741431,0.99086766,40.08952273,-8.521920651,5.6561578
12.91375,14.7076,3530.69,0.80712,0.496077,1.627005485,12.75848434,-8.751242122,5.450850325
11.17776,19.20456,5488.83,0.88196,0.307012,2.872721587,8.725223028,-8.598165067,5.352478482
13.71126,19.6183,5556.97,0.889,0.27726,3.206376686,8.161936642,-8.530620235,5.394521481
6.27636,18.41528,3197.7,0.78852,0.562155,1.40267364,12.95195105,-8.860537464,5.339277185
7.5647,12.51395,2087.16,0.7542,0.972335,0.775658595,22.02839657,-9.107720611,5.381768787
35.27982,45.86668,6640.13,0.96414,0.0804926,11.97799549,5.962983269,-7.622559339,5.817730478
4.61023,8.08019,1588.98,0.6472,1.05451,0.613744772,23.18576334,-8.622687394,5.678948772
10.14056,13.26938,4844.81,0.80674,0.477881,1.68816086,11.66881506,-8.698485506,5.449205142
14.52338,18.88074,5765.93,0.8905,0.257568,3.457339421,11.58783593,-8.473958634,5.405938407
14.23486,20.67302,3701.23,0.86944,0.418649,2.076775533,9.775968807,-8.657843955,5.386607929
6.57625,10.39233,3203.28,0.74802,0.663644,1.127140455,14.52501233,-8.786688748,5.479376477
10.53423,17.93584,5461.26,0.88282,0.324193,2.723130974,7.349031398,-8.559136447,5.406983143
23.20494,23.45234,4890.09,0.89894,0.299817,2.998295627,6.085218384,-8.50601726,5.444468956
8.24541,12.2155,3790.81,0.79106,0.569625,1.388738205,31.1586173,-8.353896442,5.525745677
7.8602,12.48079,3775.31,0.78538,0.577483,1.360005403,19.82543717,-8.745988836,5.544565795
14.30886,19.8663,5879.3,0.89188,0.267066,3.339549025,17.05052835,-8.527381217,5.422040974
13.8401,20.13526,5422.43,0.89364,0.277919,3.215469255,8.048067283,-8.498741538,5.409648182
21.84308,24.56124,6246.14,0.93214,0.162446,5.738152986,7.256921628,-8.168778708,5.476445091
15.73233,21.43029,5267.09,0.8894,0.285113,3.119464914,9.728039426,-8.4912126,5.506304991
21.16662,30.02024,6912.6,0.93718,0.146221,6.409339288,6.037136251,-8.082282811,5.466160672
11.64986,17.10509,5771.12,0.87368,0.296213,2.949499178,9.953616674,-8.54528419,5.380762355
17.3726,28.78983,5709.08,0.92028,0.193976,4.744298264,8.808774006,-8.249989187,5.498673924
14.94536,23.12924,6052.51,0.90862,0.217685,4.174012909,12.5334273,-8.424158846,5.388289521
31.72546,39.49264,5916.2,0.94356,0.132592,7.116266441,8.246249515,-7.97887191,5.649806227
14.21048,19.77483,6116.91,0.90058,0.231967,3.882362577,8.106194141,-8.417652234,5.413440003
25.84902,32.31403,5551.64,0.93334,0.174459,5.349910294,8.468759649,-8.15438422,5.615733872
10.61177,18.65614,5283.51,0.88014,0.331162,2.657732469,7.644876169,-8.630195238,5.415566746
11.90832,16.47557,4056.15,0.8425,0.464491,1.8138134,11.85252757,-8.711558,5.403487588
10.53458,11.86525,3080.63,0.75894,0.626364,1.211659674,14.88863418,-8.836071601,5.381938276
24.93474,29.73427,6255.71,0.94788,0.120201,7.8857913,7.608828546,-7.946458446,5.616451598
14.61351,17.13896,5354.78,0.89328,0.274968,3.248668936,7.997502422,-8.513229565,5.438158197
10.43627,12.1993,2086.96,0.7517,0.846922,0.887566978,16.61801598,-8.95058823,5.43800848
10.4217,14.89983,4886.2,0.85308,0.387118,2.203669165,16.88922866,-8.597936351,5.398906321
11.22958,14.50079,4306.39,0.83444,0.449027,1.858329232,10.22562581,-8.702012908,5.407331299
12.01831,14.03273,3233.31,0.8042,0.595824,1.349727436,14.07691853,-8.81547648,5.399594256
24.79467,27.98637,7050.06,0.9501,0.116743,8.138389454,5.302836211,-7.924556245,5.47889385
7.69929,10.48113,3149.16,0.75584,0.701406,1.077606978,19.77840808,-8.704692801,5.56271747
16.21437,33.05862,4330.07,0.89814,0.275657,3.258179549,13.58990278,-8.368638564,5.531502324
18.2799,23.76102,6049.31,0.9217,0.182599,5.047672769,8.529352872,-8.275873825,5.429273016
9.92053,12.44112,3797.07,0.79446,0.527558,1.505919728,13.40868862,-8.712342392,5.498175743
15.17515,21.05081,5952.67,0.89066,0.26665,3.340183761,8.687717083,-8.452332571,5.479357657
10.20997,15.19982,4686.11,0.8548,0.4249,2.011767475,7.627080268,-8.749777878,5.376868201
20.36442,25.77619,5647.5,0.90818,0.221996,4.090974612,13.59827325,-8.340032687,5.518519494
8.42351,12.89604,4212.86,0.80616,0.515242,1.564624002,19.37244941,-8.632480048,5.473126867
10.30651,18.27059,5750.6,0.87406,0.31972,2.733829601,8.689555021,-8.608753711,5.334549013
11.55999,15.73013,4276.6,0.81294,0.452565,1.796294455,19.23280559,-8.642037957,5.449307286
15.39068,21.35626,4743.61,0.86206,0.332681,2.591251078,11.43224812,-8.535017716,5.443576756
16.3324,21.18149,4372.93,0.8542,0.329374,2.593404458,12.97619647,-8.562092468,5.404874947
23.05079,28.59644,5504.76,0.92316,0.203231,4.542417249,8.43287584,-8.276187234,5.498654502
15.85804,20.33426,5777.56,0.89624,0.253263,3.538771949,8.022329513,-8.45905205,5.335425016
35.69167,36.76279,5479.51,0.92814,0.175688,5.282887847,8.35697052,-8.189947054,5.555628761
15.0558,20.68074,4756.86,0.8647,0.331841,2.605766014,10.72353072,-8.569159619,5.437316646
18.24183,22.726,6030.27,0.9201,0.191435,4.806331131,8.340173568,-8.272084854,5.413694592
17.02711,19.32924,4854.4,0.86246,0.321521,2.682437539,13.65738157,-8.500779043,5.480042201
11.14167,14.40037,4017.03,0.80946,0.491727,1.646157319,14.95978435,-8.536430286,5.58437189
10.21848,13.48499,4702.81,0.81248,0.456432,1.780068006,16.17900968,-8.743051919,5.402482744
13.85562,20.43698,4761.91,0.8724,0.322574,2.704495713,10.66937695,-8.576751032,5.463657863
10.49172,15.08894,3827.55,0.81216,0.50032,1.6232811,13.3710709,-8.587363224,5.558617342
24.73978,29.11512,5590.71,0.92388,0.190615,4.846837867,9.30456987,-8.204137926,5.579257096
11.72746,16.43287,3419.29,0.8031,0.475754,1.688057273,15.26344293,-8.657026941,5.419305502
10.94832,14.71047,4451.74,0.83196,0.440976,1.886633286,11.45094876,-8.618481436,5.471117834
15.35199,23.5566,4201.32,0.84558,0.367816,2.2989212,12.97047236,-8.577107429,5.417947908
14.81572,16.7181,5275.91,0.85092,0.352511,2.41388212,9.940113103,-8.500920418,5.494091847
19.32375,22.58175,5109.49,0.8943,0.251455,3.556501163,12.1809277,-8.365319345,5.498799242
24.9093,32.58152,7202.18,0.94488,0.126089,7.493754412,6.158561319,-7.997443256,5.644738233
44.0308,48.05963,5690.72,0.95466,0.109879,8.688284386,8.192913607,-7.752070747,5.704377435
13.72049,20.35415,5677.47,0.90092,0.247135,3.645456936,13.36104049,-8.437728183,5.411059666
14.15113,21.93634,6128.48,0.88776,0.266615,3.329745138,9.64123272,-8.442551122,5.409805644
20.34767,24.04278,5919.89,0.9162,0.200722,4.564522075,8.820096243,-8.339910154,5.429490392
19.07062,24.48966,5939.71,0.92446,0.19542,4.73063146,7.627328987,-8.291638547,5.424181533
11.81175,13.61218,4820.8,0.82822,0.413569,2.00261625,12.81459038,-8.598425727,5.475803495
10.44461,12.75782,3018.25,0.7743,0.630811,1.227467498,16.13617895,-8.729849593,5.497427589
9.98891,13.96786,4182.48,0.78338,0.512447,1.528704432,19.85417171,-8.740920362,5.500480849
8.14134,10.12638,4812.61,0.82662,0.464841,1.778285478,8.960644871,-8.658828985,5.465912441
10.71029,14.94542,4434.8,0.81818,0.463644,1.764672896,10.71704746,-8.765209025,5.361099702
11.23494,21.39088,5126.06,0.87052,0.324866,2.679627908,10.49605191,-8.558506795,5.430096263
10.47388,14.84993,3563.7,0.77804,0.531927,1.462681909,15.25710159,-8.649254531,5.534574321
13.18582,16.35903,5728.64,0.88364,0.276058,3.200921545,8.657758198,-8.500468867,5.397805598
10.8238,16.04542,4773.35,0.84502,0.42171,2.003794076,9.864410826,-8.64017833,5.464969089
11.34712,14.95217,4880.87,0.84498,0.393846,2.145457869,18.5518632,-8.633706047,5.448602368
13.55084,16.76499,5812.01,0.85402,0.333354,2.561901162,10.62937908,-8.485112928,5.464536937
8.78652,18.79789,3189.48,0.81164,0.587809,1.380788658,10.02716802,-8.955046008,5.326673855
14.93487,17.12874,5697.72,0.88634,0.271449,3.265217407,8.746677075,-8.488375216,5.416981806
7.46084,10.67367,3984.38,0.77938,0.603801,1.290789515,16.52934625,-8.644735138,5.536165173
10.12229,13.76972,4509.56,0.83038,0.432426,1.920282314,11.10129785,-8.675862638,5.364297415
13.15563,18.55916,5923.51,0.89996,0.261737,3.438413369,6.398322791,-8.425671518,5.422846791
10.35351,14.20737,4500.78,0.8341,0.462591,1.803104686,13.95124721,-8.674639607,5.461904452
10.70106,16.36516,5779.12,0.86948,0.305003,2.850726058,9.48535044,-8.593072118,5.370918074
21.3774,24.49004,5899.31,0.91452,0.200425,4.562903829,10.71664746,-8.293381334,5.428013881
8.12285,12.31198,4312.67,0.80818,0.522476,1.546827031,12.23242191,-8.735362893,5.496165066
14.87255,18.6768,5905.1,0.89254,0.259208,3.443335082,8.584419769,-8.506407118,5.374542837
36.75682,40.98154,5534.92,0.94414,0.139906,6.748388204,9.137930774,-7.958965626,5.579640327
9.65516,14.01866,2824.95,0.77894,0.615973,1.264568415,24.85120837,-8.737615071,5.509270316
4.80849,7.77653,2237.83,0.67324,0.916887,0.734267145,25.33882968,-8.574047698,5.652704804
27.08476,31.21513,6735.73,0.94748,0.124263,7.624795796,6.706174576,-7.984968322,5.625876388
9.25845,13.55213,3653.55,0.80908,0.565088,1.431776998,10.93124356,-8.831450368,5.361282536
18.58719,20.59534,5529.43,0.90808,0.222389,4.083295487,8.884333836,-8.403734107,5.439483707
15.49709,20.2679,5282.19,0.89392,0.280459,3.187346457,9.458041155,-8.513639023,5.379392043
14.28379,20.43069,4601.52,0.87186,0.331182,2.632570611,14.99135906,-8.477878992,5.521671588
34.49931,40.65858,6711.71,0.96506,0.0793947,12.15521943,5.584785863,-7.598502897,5.741896255
11.58451,14.88893,3190.01,0.80538,0.534607,1.506489814,14.00609547,-8.813331881,5.365864789
6.78527,9.58038,3378.89,0.74884,0.685349,1.092640392,53.41087984,-7.727868433,5.684592377
24.98142,25.19483,5204.43,0.90446,0.267141,3.385702681,12.50721519,-8.487548668,5.444143144
7.52228,12.85823,3712.43,0.79508,0.579741,1.371440005,16.34293665,-8.713957062,5.522988728
12.93142,21.41382,5840.02,0.89696,0.256837,3.492331712,7.79748929,-8.467381834,5.427255431
14.51023,19.65756,4949.93,0.8731,0.312514,2.793794838,10.35400424,-8.539258032,5.389799531
22.44763,22.84023,5752.52,0.8986,0.264663,3.395261143,8.282100771,-8.518181239,5.321593228
9.84891,17.00745,4439.04,0.84246,0.420271,2.004563722,31.74412794,-8.572620426,5.490637229
14.76754,20.95577,6219.89,0.90232,0.217576,4.147148583,8.622133777,-8.396556906,5.424883418
10.8553,16.51385,4444.96,0.82812,0.401167,2.06427747,20.67780947,-8.586737691,5.448355386
11.53888,17.98905,6200.87,0.89192,0.266579,3.345799932,7.655161323,-8.474052984,5.494551441
24.48828,30.12593,6202.41,0.94384,0.129981,7.261368969,6.874021558,-8.017988779,5.507700334
16.22568,18.90952,3709.93,0.83458,0.407499,2.048054106,19.43556738,-8.727384122,5.328703393
14.01629,22.9646,5651.83,0.901,0.243438,3.701147725,8.502933246,-8.429637481,5.372814589
18.25776,21.58987,5842.84,0.89976,0.231761,3.882275275,8.939765346,-8.375325966,5.390155921
22.88475,27.30582,7063.95,0.93608,0.145004,6.455546054,6.19517577,-8.152738948,5.452090977
20.65941,28.55079,7072.66,0.94312,0.140655,6.705200668,5.318659701,-8.072633708,5.465879827
19.54488,22.65152,5169.56,0.89718,0.232068,3.866022028,11.86002233,-8.363645348,5.41460653
28.96052,31.95486,7193,0.95006,0.1094,8.684277879,6.067356379,-7.907089464,5.612325441
9.05531,15.53203,4642.55,0.82362,0.418891,1.966191682,17.40951015,-8.657334215,5.415934007
9.03819,12.11556,4489.72,0.80902,0.480496,1.683718491,21.981123,-8.69506267,5.534393534
13.27226,20.39496,5954.78,0.89468,0.247893,3.609137813,14.54964334,-8.439793366,5.406211525
14.52035,18.30561,5952.64,0.88568,0.260473,3.400275652,12.8346102,-8.513944027,5.459904398
8.83138,13.68652,4071.07,0.80168,0.50952,1.573402418,17.32646563,-8.521960729,5.624647606
15.28004,19.19565,5450.69,0.88508,0.281434,3.144893652,15.04209169,-8.564540015,5.409406887
6.59048,11.69941,1402.97,0.67536,1.29324,0.522223253,27.37185302,-9.116003652,5.405472679
7.52568,10.92661,3782.45,0.78394,0.599355,1.307972737,26.44787457,-8.597408065,5.625577356
9.59074,14.43792,4005.34,0.81252,0.483551,1.680319139,18.37881618,-8.759050646,5.434832225
7.1391,9.7092,2510.02,0.7212,0.815653,0.884199531,32.85041459,-8.762908599,5.482415453
8.40314,13.68507,4349.95,0.80252,0.477497,1.680680716,17.14508852,-8.587779582,5.534049644
8.19405,15.12904,4178.45,0.81418,0.478608,1.701141644,17.20762971,-8.558548735,5.576775285
6.01138,9.52346,2644.42,0.69882,0.776085,0.900442606,27.34985319,-8.811561895,5.424343244
12.64889,18.5952,5373.98,0.87066,0.30866,2.820773667,14.93132861,-8.562816632,5.323742199
8.44981,12.86956,3540.82,0.77124,0.600024,1.285348586,18.50347356,-8.783850705,5.469236304
8.2115,13.18197,2107.2,0.74676,0.955102,0.781864136,22.91306568,-9.048195307,5.41084137
15.97915,20.91409,6212.9,0.90836,0.219396,4.140276031,13.47902564,-8.348986305,5.409478367
13.3924,18.24902,4405.59,0.86142,0.396969,2.169993123,17.73359723,-8.66194769,5.355485634
16.34199,22.7831,6097.22,0.90984,0.21322,4.267141919,13.28800845,-8.352981298,5.438288332
11.35892,18.1944,5332.66,0.87508,0.325046,2.6921728,15.20655192,-8.509502155,5.399092725
9.59825,17.62466,4695.07,0.844,0.395781,2.132492464,15.8603367,-8.583960544,5.460690871
9.4196,13.32139,5425.12,0.85026,0.382016,2.225718295,12.68772442,-8.538637596,5.528404949
9.60469,15.08588,3307.27,0.82342,0.587589,1.401353667,20.61064705,-8.800249994,5.408577618
12.58541,20.43867,5685.21,0.88712,0.269087,3.296777622,14.66007583,-8.479164305,5.337709706
7.79048,14.16004,2001.58,0.75634,0.942543,0.802446148,43.60610549,-8.529133092,5.360404174
7.47406,11.20532,3174.33,0.7583,0.676533,1.120861806,30.47561484,-8.711999937,5.489498871
12.16002,21.18589,5533.17,0.8769,0.295292,2.969602969,14.92117097,-8.550795908,5.372120526
9.05339,14.45995,4377.87,0.83314,0.469859,1.773170249,15.42757932,-8.677314658,5.387275167
19.33056,21.83146,6059.63,0.91432,0.199151,4.591089174,13.20813289,-8.287374604,5.476212827
12.16641,14.87442,3987.24,0.82928,0.447068,1.854930346,17.25014322,-8.825834106,5.327820567
15.58045,20.52037,4431.12,0.8461,0.407257,2.077557906,16.77948216,-8.617745828,5.444235957
9.32797,13.24877,3400.61,0.79346,0.621702,1.276270625,31.58860712,-8.63678803,5.628232857
13.77401,16.40445,4532.49,0.85504,0.364903,2.343198055,16.52815669,-8.43579195,5.550184176
11.04773,14.96946,4492.21,0.82396,0.472855,1.742521492,28.36280448,-8.635724829,5.567571682
10.57302,18.40529,5393.1,0.8743,0.323789,2.700215264,13.94473665,-8.549613736,5.3988262
5.54034,10.23187,1971.23,0.67616,0.939428,0.719757129,32.38056727,-8.66358095,5.431852615
8.15613,16.35735,2985.09,0.80228,0.658123,1.219042641,23.25070605,-8.94165637,5.359810711
12.59731,18.24915,5396.11,0.86832,0.322495,2.692506861,14.1025824,-8.521010082,5.406966533
10.344,16.79584,5108.78,0.8594,0.354204,2.426285417,14.57163015,-8.615361812,5.399518649
10.64607,16.26747,4716.24,0.8504,0.392646,2.165818574,17.24606222,-8.633748254,5.495525693
6.45866,10.21257,2338.7,0.73156,0.912811,0.801436442,42.84699567,-8.500559054,5.579504034
5.58637,11.08967,2244.07,0.69672,0.880633,0.791158178,42.93068285,-8.271222206,5.615984862
14.61652,20.07987,5509.26,0.88226,0.27925,3.159391226,15.04660279,-8.48638896,5.448408732
8.77439,12.4007,3439.76,0.77434,0.601368,1.287630868,21.49121114,-9.030980513,5.299814616
9.17267,16.98894,4355.22,0.82586,0.441275,1.871531358,16.60321094,-8.505614432,5.582299169
8.5885,15.81993,4110.61,0.8055,0.468374,1.719779492,17.44720235,-8.74120269,5.385392053
9.27755,13.94041,4207.72,0.82008,0.454093,1.805973666,19.97651502,-8.727020216,5.460107403
9.54459,14.30515,4330.85,0.8121,0.443926,1.829358947,17.7426718,-8.606631111,5.518791543
8.68185,13.42776,3388.66,0.78068,0.608034,1.283941359,38.1196704,-8.394113702,5.63574289
6.76596,10.44202,3422.36,0.75688,0.680517,1.112213214,20.37028952,-8.683851974,5.562813593
11.20284,14.58847,4900.82,0.8374,0.411795,2.033536104,21.16935347,-8.605405997,5.499366248
10.92128,14.36738,5023.95,0.83546,0.409936,2.038025448,16.55169563,-8.60239891,5.473917575
8.52701,16.0962,4594.6,0.82436,0.430248,1.916011231,15.86073981,-8.707824038,5.419937572
6.14698,10.15185,2711.53,0.71952,0.774118,0.929470701,33.2226983,-8.621626416,5.669192299
11.30558,17.00932,4650.23,0.8548,0.366028,2.335340466,16.30445483,-8.588134423,5.421532618
9.14981,14.35363,3960.57,0.7947,0.525376,1.512630954,18.76273709,-8.599185403,5.587706084
10.96857,17.03943,4298.74,0.85472,0.439763,1.943592344,14.39900953,-8.70076921,5.39086437
6.90458,11.84769,3333.03,0.76406,0.685621,1.114405772,18.13655503,-8.618804487,5.686710465
10.46259,14.75594,3524.12,0.8317,0.552581,1.505118707,20.00422219,-8.803739325,5.388187807
12.03731,20.14092,5735.2,0.8859,0.276839,3.200054906,12.88926313,-8.505416108,5.376349428
13.00661,18.53585,5737.69,0.8866,0.270397,3.278882532,14.61019553,-8.476064237,5.382408657
8.00072,11.57623,3841.98,0.7769,0.57826,1.343513299,22.23173124,-8.64700201,5.531905255
8.269,11.33491,4077.4,0.79534,0.553167,1.43779365,23.74172057,-8.660925148,5.525954519
5.72893,9.68191,1734.34,0.6859,1.10411,0.621224335,31.65835111,-9.073201346,5.359640902
4.88663,9.94755,1816.11,0.67312,0.976338,0.689433372,49.07693064,-8.15843391,5.561773597
12.04663,15.14446,5313.97,0.84122,0.387751,2.169485056,13.56898531,-8.582002479,5.46856237
9.87932,17.61363,4958.38,0.84446,0.367718,2.29648807,16.09766313,-8.614028631,5.365364797
13.15094,19.36713,6031.38,0.8981,0.242467,3.704009205,14.8280768,-8.410285584,5.369792333
5.919,10.83796,2781.49,0.73234,0.781386,0.937232047,28.84849652,-8.55913042,5.68236403
9.07136,15.08419,4492.91,0.81868,0.433652,1.887873226,16.67694256,-8.731830473,5.414921055
12.1058,20.37315,5240.81,0.87256,0.317154,2.751218651,14.68056734,-8.619307783,5.371779318
8.36997,13.02938,2320.75,0.7087,0.826246,0.857734863,28.00220371,-8.975684036,5.352771355
9.17818,12.42238,2923.38,0.74888,0.703121,1.065079837,22.10781901,-8.797262911,5.415997456
10.11076,17.08221,4432.01,0.84248,0.424148,1.986287805,17.03699277,-8.650479292,5.460462185
7.48074,11.67775,2562.38,0.72048,0.798914,0.901824226,35.00043427,-8.462273793,5.734228902
8.02502,15.16479,3528.53,0.80038,0.552386,1.448950553,31.16449464,-8.976344229,5.427746668
12.90842,21.02114,5318.77,0.87632,0.298908,2.931738194,15.37166763,-8.524553926,5.356221816
12.87077,16.96038,5384.82,0.86916,0.323044,2.690531321,14.79859043,-8.467492838,5.457423312
11.45128,13.87132,6315.52,0.86088,0.307683,2.797944638,16.66816759,-8.535185062,5.394541977
8.85999,12.24613,1989.45,0.7683,0.951047,0.80784651,21.26465819,-9.122007292,5.239873373
8.06315,12.17338,4826.72,0.8082,0.446362,1.810638002,23.37624828,-8.585274524,5.46770092
11.25742,14.86582,6316.26,0.87572,0.272643,3.211965831,14.87772199,-8.557046781,5.388866437
6.98279,9.7079,3654.88,0.75268,0.620892,1.212255916,18.8702289,-8.686752268,5.574647155
8.14922,16.48432,3006.89,0.80012,0.648941,1.232962627,27.44897841,-8.683200079,5.466661579
