PLD,LCD,ASA,Porosity,Density,Pore volume,C%,H%,N%,O%,Halogen%,Metal%,Qst CO2,N1bar_CO2
12.19707,17.55938,5618.22,0.87532,0.307166,2.849664351,51.11111111,28.88888889,0,15.55555556,0,4.444444444,15.56778229,1.296207904
18.61421,20.68334,4910.39,0.8686,0.32628,2.662130685,57.97101449,21.25603865,0,17.87439614,0,2.898550725,14.27939828,1.360572368
12.30556,14.04384,3241.22,0.80208,0.543192,1.476604957,51.74825175,12.58741259,0,14.68531469,16.78321678,4.195804196,33.67699507,3.194434495
25.14305,29.14432,6057.74,0.90658,0.206494,4.390345482,58.14977974,29.95594714,0,9.251101322,0,2.643171806,11.04091387,1.085556847
12.80052,15.32152,5118.49,0.85832,0.36158,2.373803861,53.33333333,17.14285714,3.80952381,20,0,5.714285714,12.99663516,0.84740386
9.32082,11.16014,3258.25,0.76686,0.636246,1.20528852,51.94805195,12.98701299,0,27.27272727,0,7.792207792,18.78194159,1.351686725
14.13516,18.84697,6490.68,0.9034,0.214754,4.206673682,54.98007968,31.87250996,2.390438247,8.366533865,0,2.390438247,14.45144634,1.076896298
7.39276,12.52026,3360.51,0.7554,0.61589,1.226517722,46.61016949,27.96610169,0,11.86440678,0,3.389830508,19.15614063,1.595421921
11.66389,15.12609,5685.23,0.86094,0.317573,2.710998731,51.89189189,31.35135135,2.162162162,11.35135135,0,3.243243243,14.12055663,1.000352078
12.09086,16.76551,6175.8,0.87822,0.281099,3.124237368,54.18719212,27.5862069,2.955665025,10.34482759,0,2.955665025,13.75704666,1.066058919
7.51751,9.77049,2531.4,0.7342,0.801508,0.916023296,39.50617284,17.28395062,7.407407407,25.92592593,2.469135802,7.407407407,18.80024549,1.341449292
6.15356,9.22596,2741.67,0.69232,0.723937,0.95632631,45.75163399,36.60130719,0,13.7254902,0,3.921568627,22.44637541,2.288090701
10.22388,13.52073,4571.3,0.82036,0.430506,1.905571583,53.89221557,23.95209581,5.988023952,12.5748503,0,3.592814371,17.13514599,1.474153402
11.52489,15.87595,6070.07,0.8698,0.290342,2.995777394,51.55555556,34.66666667,1.777777778,9.333333333,0,2.666666667,15.85150504,1.176330602
9.31745,14.63208,5795.69,0.85098,0.351283,2.422491268,56.41025641,28.71794872,0,10.76923077,1.025641026,3.076923077,14.35710448,1.024469091
12.15769,15.70638,5975.84,0.87788,0.29253,3.000991351,58.59872611,19.10828025,0,13.37579618,5.095541401,3.821656051,15.25856499,1.297086948
6.25961,9.58567,2537.37,0.69826,0.790678,0.883115503,45.11278195,18.04511278,7.518796992,15.78947368,0,4.511278195,18.80458713,1.339037887
9.57693,13.91617,6138.49,0.84868,0.342474,2.478085928,55.83756345,29.44162437,0,10.65989848,0,3.045685279,13.81857933,1.014767678
7.82902,11.45341,3258.44,0.7645,0.640462,1.19366957,48.30188679,12.83018868,0,7.924528302,28.67924528,2.264150943,30.0035745,3.36726047
7.98116,12.85445,4530.48,0.80374,0.464106,1.731802649,54.45026178,27.22513089,3.141361257,10.9947644,0,3.141361257,17.41928143,1.710069744
9.19965,10.98905,2882.31,0.74396,0.687904,1.081488115,55.17241379,15.17241379,8.275862069,14.48275862,2.75862069,4.137931034,23.00224339,1.432878561
11.01821,13.05228,4320.89,0.83576,0.433624,1.927384093,52.45901639,15.30054645,3.278688525,12.56830601,13.1147541,3.278688525,24.77991615,2.075788012
11.33012,13.82491,5538.78,0.85612,0.329714,2.596553377,53.40314136,32.46073298,0,10.9947644,0,3.141361257,15.4382187,1.180399994
6.80508,11.85183,4290.19,0.77012,0.566158,1.360256324,45.59585492,24.87046632,3.10880829,23.31606218,0,3.10880829,17.95206202,1.287838784
9.78864,13.25999,3750.56,0.81548,0.542891,1.502106316,54.43786982,17.75147929,0,12.4260355,4.733727811,3.550295858,18.7450906,1.228250513
11.66114,14.67558,6192.23,0.87502,0.286885,3.050072329,59.11949686,23.89937107,0,13.20754717,0,3.773584906,12.12841692,0.985447449
7.25608,11.30434,3596.33,0.7733,0.641093,1.20622125,51.39664804,2.234636872,3.351955307,11.73184358,26.81564246,3.351955307,23.64403093,2.452151064
8.75181,11.56214,3111.95,0.74972,0.654735,1.145073961,44.44444444,22.22222222,2.614379085,18.95424837,0,3.921568627,24.67609253,1.671597051
9.59824,13.65978,4068.63,0.81788,0.483263,1.692411792,51.25628141,14.07035176,3.015075377,10.55276382,18.09045226,3.015075377,23.90412897,2.422078717
9.63647,12.85227,2948.45,0.8043,0.672861,1.195343466,52.40641711,17.11229947,3.20855615,11.22994652,12.8342246,3.20855615,18.59258455,0.799652176
10.60319,16.45169,4896.4,0.85244,0.377231,2.25972945,46.15384615,28.20512821,0,17.94871795,0,5.128205128,14.52033926,1.19628593
10.91568,12.75312,3690.43,0.79952,0.547567,1.460131819,42.35294118,18.82352941,7.058823529,24.70588235,0,7.058823529,17.02458121,1.114570036
10.72269,21.80121,3694.01,0.81212,0.462729,1.75506614,54.96183206,12.21374046,12.21374046,16.03053435,0,4.580152672,21.44920334,1.231792101
11.291,14.89288,6702.8,0.86666,0.297878,2.909446149,58.53658537,23.41463415,4.87804878,10.24390244,0,2.926829268,12.01319461,0.957946495
7.74784,12.30337,4417,0.8036,0.512613,1.567654351,51.97740113,15.81920904,3.389830508,11.86440678,13.55932203,3.389830508,18.88911381,1.978412632
10.97503,14.07088,4185.71,0.81414,0.450914,1.805532762,47.9638009,28.95927602,0,9.502262443,0,2.714932127,16.84257342,1.095960434
7.85413,11.36179,4036.7,0.79042,0.539768,1.464369877,52.2875817,24.83660131,3.921568627,13.7254902,1.307189542,3.921568627,17.70328334,1.581733722
12.34343,18.18019,5568.82,0.87962,0.299426,2.937687442,51.2195122,26.82926829,0,17.07317073,0,4.87804878,13.37177274,1.13304468
12.84178,15.63783,5122.93,0.86066,0.352744,2.439899757,58.58585859,14.14141414,0,21.21212121,0,6.060606061,11.94905316,0.814215373
9.51356,16.11373,3922.98,0.81154,0.470116,1.726254797,48.03149606,25.98425197,0,20.47244094,0,3.149606299,17.32063226,1.412132544
5.62994,10.52801,2139.39,0.68508,0.891297,0.768632678,37.14285714,22.85714286,5.714285714,20,8.571428571,5.714285714,41.32645804,5.522141405
26.97546,29.78923,6240.28,0.91682,0.199482,4.596003649,59.88023952,19.16167665,0,12.5748503,0,3.592814371,9.713684688,0.892319378
15.17812,18.90197,6923.78,0.91596,0.186349,4.915293347,58.60465116,26.04651163,2.790697674,9.76744186,0,2.790697674,12.6870803,0.963667251
12.32703,17.00774,6768.68,0.89082,0.242724,3.670094428,59.72850679,28.05429864,0,9.502262443,0,2.714932127,13.72516208,1.055779819
11.24257,14.25412,4970.62,0.86034,0.358298,2.401185605,49.14285714,29.71428571,3.428571429,12,2.285714286,3.428571429,15.36659176,0.938000379
7.7881,11.89276,4115.22,0.79048,0.546347,1.446846052,52.91005291,16.93121693,0,11.11111111,15.87301587,3.174603175,22.97867088,2.850343211
11.94486,15.35772,5665.1,0.86368,0.312645,2.762494203,48.12834225,34.22459893,3.20855615,11.22994652,0,3.20855615,14.3656812,1.055868555
8.60279,11.42392,2692.86,0.75086,0.791981,0.9480783,48.10126582,5.063291139,7.594936709,26.58227848,5.063291139,7.594936709,21.91808988,1.276753085
8.03303,12.59833,5058.49,0.81698,0.42547,1.920182387,50.82872928,29.83425414,4.419889503,11.60220994,0,3.314917127,16.24645008,1.268958654
8.03696,11.84927,4344.48,0.80254,0.491037,1.634377857,49.14285714,25.14285714,8,14.28571429,0,3.428571429,16.69152673,1.426351209
6.78038,8.78083,2533.27,0.69656,0.810463,0.859459346,39.16083916,11.18881119,12.58741259,32.86713287,0,4.195804196,24.0286818,1.550665216
10.80349,12.41387,3153.64,0.78274,0.592642,1.320763631,50.38167939,15.26717557,4.580152672,16.03053435,9.160305344,4.580152672,28.64205667,2.714834697
29.01298,34.8959,7100.13,0.93702,0.133189,7.035265675,61.99261993,28.04428044,0,7.749077491,0,2.21402214,10.42811381,1.130444327
10.53763,15.12697,5923.75,0.8507,0.334321,2.544560467,54.77178423,29.87551867,4.149377593,8.713692946,0,2.489626556,16.5891239,1.185126795
12.03766,20.24987,5040.93,0.86602,0.332001,2.608486119,46.93877551,30.6122449,0,14.28571429,0,4.081632653,15.51605154,1.218010112
9.66969,12.83644,4743.33,0.81248,0.43741,1.857479253,58.53658537,13.65853659,14.63414634,10.24390244,0,2.926829268,16.48280062,1.049529586
23.94508,26.89991,5855.55,0.90806,0.214193,4.239447601,50.25125628,32.16080402,0,10.55276382,0,3.015075377,10.10908119,0.98535653
8.27548,10.80994,4369.35,0.78654,0.513297,1.532329236,46.44549763,28.43601896,0.947867299,21.32701422,0,2.843601896,18.67247827,1.284183952
11.99037,15.85303,6042.77,0.87818,0.286302,3.067320522,55.27638191,24.12060302,3.015075377,10.55276382,4.020100503,3.015075377,15.08590581,1.297141683
9.55317,13.12792,5742.43,0.83954,0.369579,2.271611753,53.88601036,25.90673575,4.14507772,12.95336788,0,3.10880829,16.35685632,1.113328565
5.44682,8.99293,2265.15,0.66048,0.781202,0.845466345,63.2034632,3.463203463,20.77922078,9.090909091,0.865800866,2.597402597,16.13700189,0.923104447
6.90087,8.94506,2405.33,0.70102,0.815093,0.860049099,54.81481481,13.33333333,8.888888889,15.55555556,2.962962963,4.444444444,23.13062629,1.446729235
6.85238,10.44498,3945.12,0.74944,0.585092,1.280892578,58.12807882,12.80788177,15.7635468,10.34482759,0,2.955665025,18.47278594,1.193153337
12.71764,24.89417,3783.91,0.84366,0.429153,1.965872311,48.69565217,13.91304348,0,18.26086957,13.91304348,5.217391304,23.12363979,2.264611118
10.36689,14.61184,5152.18,0.84032,0.396793,2.117779296,51.74129353,29.85074627,2.985074627,10.44776119,1.990049751,2.985074627,18.99716262,1.219942273
11.03397,14.71635,4488.7,0.82498,0.416467,1.980901248,56.74418605,26.04651163,2.790697674,9.76744186,0,2.790697674,19.09590134,1.874115094
9.83134,14.17206,4872.84,0.84058,0.406694,2.06686108,53.33333333,19.39393939,3.636363636,12.72727273,0,3.636363636,14.38086151,1.194341709
8.69079,10.83488,3176.85,0.75152,0.618434,1.215198388,50.34013605,16.32653061,14.96598639,14.28571429,0,4.081632653,20.15267685,1.472963051
8.83586,13.86917,6087.22,0.84666,0.366305,2.311352561,56.2962963,19.25925926,4.444444444,15.55555556,0,4.444444444,12.12919227,0.880729795
11.57736,15.18423,6246.31,0.87952,0.268908,3.270709685,54.32098765,31.27572016,2.469135802,8.641975309,0,2.469135802,14.35186737,1.131333368
11.11374,13.93509,4709.01,0.83958,0.403833,2.079027717,51.97740113,23.72881356,2.259887006,18.6440678,0,3.389830508,16.28608985,1.238939928
10.4477,13.13322,4386.3,0.83134,0.445959,1.864162401,53.88601036,15.54404145,0,10.88082902,16.58031088,3.10880829,24.50434558,2.309801925
9.47389,12.46122,3342.19,0.76852,0.60183,1.276971902,49.65517241,23.44827586,0,14.48275862,8.275862069,4.137931034,27.60909054,2.94322864
9.53003,12.5674,4823.11,0.81186,0.419227,1.9365642,47.1042471,38.61003861,2.316602317,8.108108108,1.544401544,2.316602317,18.47774003,1.615403154
6.54606,10.29103,3272.44,0.72756,0.632053,1.151105999,63.67346939,5.714285714,19.59183673,8.571428571,0,2.448979592,21.77625713,1.061165167
7.07674,9.26842,3110.96,0.72142,0.693233,1.040660211,38.0952381,32.65306122,10.88435374,14.28571429,0,4.081632653,15.54101693,1.401106912
8.25627,11.7471,4462.52,0.80822,0.483773,1.670659586,52.7607362,22.08588957,1.226993865,20.24539877,0,3.680981595,16.51991962,1.396168235
10.7012,14.49545,4610.3,0.83078,0.411052,2.021106819,54.02843602,24.64454976,2.843601896,9.952606635,5.687203791,2.843601896,22.88867326,2.35467362
11.00248,15.65428,5358.84,0.85262,0.343082,2.48517847,53.21100917,30.27522936,0,12.8440367,0,3.669724771,15.9687333,1.319277867
9.49603,12.58939,4455.87,0.81304,0.448366,1.813339995,53.89221557,26.34730539,3.592814371,12.5748503,0,3.592814371,16.87086948,1.654690688
10.09013,12.15133,4694.03,0.81488,0.429209,1.898562239,41.20171674,33.47639485,13.73390558,9.012875536,0,2.575107296,16.42988334,1.22266445
12.88204,20.22895,6533.87,0.89792,0.230817,3.890181399,57.14285714,29.32330827,0,10.52631579,0,3.007518797,11.55994938,1.149836595
6.22185,8.9427,2067.66,0.70478,1.00842,0.698895302,50.40650407,14.63414634,0,17.07317073,13.00813008,4.87804878,24.95525779,1.874286721
8.33885,10.6456,3291.74,0.76944,0.625068,1.23097007,44.94382022,24.71910112,0,23.59550562,0,6.741573034,20.09287742,1.375963565
17.5637,21.59827,5084.42,0.87504,0.309743,2.825051736,64.86486486,10.81081081,0,18.91891892,0,5.405405405,11.81793672,0.935436255
10.55751,13.51204,4795.11,0.81928,0.409238,2.001964627,59.36073059,17.35159817,10.95890411,9.589041096,0,2.739726027,16.88992961,1.084728032
5.41121,8.36662,1936.8,0.64684,0.818071,0.790689317,63.67713004,2.69058296,21.52466368,9.417040359,0,2.69058296,17.32109514,1.040973719
11.35636,14.44646,4434.87,0.84442,0.428394,1.971129381,58.59872611,19.10828025,0,13.37579618,5.095541401,3.821656051,14.04253716,0.776394909
11.88621,15.17856,6359.28,0.87704,0.277324,3.162510277,55.50239234,29.66507177,0,11.96172249,0,2.870813397,12.97715016,1.021178677
12.37388,16.15623,6289.4,0.88362,0.256431,3.445839232,53.88127854,33.78995434,0,9.589041096,0,2.739726027,14.39867422,1.10010418
12.9038,16.69233,6587.52,0.8929,0.235936,3.784500882,55.68627451,33.7254902,0,8.235294118,0,2.352941176,13.82317091,1.096898017
9.8977,12.47438,4524.38,0.83084,0.448516,1.852419981,57.47126437,6.896551724,0,24.13793103,4.597701149,6.896551724,15.59730268,1.129066792
10.46376,13.21235,4352.75,0.82478,0.446071,1.848988166,54.35897436,12.30769231,7.179487179,10.76923077,12.30769231,3.076923077,21.09550993,1.626024541
11.12263,15.15808,4440.39,0.82386,0.453357,1.817243365,43.24324324,29.72972973,0,18.91891892,0,5.405405405,15.81365854,1.296138587
6.76238,9.12709,2438.54,0.69884,0.84108,0.830884101,39.71631206,9.929078014,12.76595745,31.91489362,1.418439716,4.255319149,23.71321142,1.504550382
9.18162,12.02965,3743.21,0.78462,0.526147,1.491256246,51.85185185,28.14814815,0,15.55555556,0,4.444444444,18.71440872,1.810852151
19.83481,23.46749,4953.75,0.86926,0.296538,2.931361242,61.99261993,28.04428044,0,7.749077491,0,2.21402214,14.61695156,1.708738988
8.79752,14.82655,2116.83,0.72466,0.778366,0.931001611,38.55421687,19.27710843,0,25.30120482,0,7.228915663,27.35283947,1.59118282
12.26884,16.72766,7259.33,0.9012,0.218102,4.132011628,58.53658537,25.36585366,2.926829268,10.24390244,0,2.926829268,9.655352063,0.869715871
12.00828,13.75871,6550.22,0.86188,0.302531,2.848898129,59.33014354,26.79425837,0.956937799,10.04784689,0,2.870813397,14.83801749,0.987389794
25.29727,29.25394,6599.98,0.91742,0.181319,5.05970141,59.60784314,29.80392157,0,8.235294118,0,2.352941176,10.8011039,1.071109425
11.54391,16.90246,5142.97,0.85862,0.346871,2.475329445,43.39622642,32.0754717,7.547169811,13.20754717,0,3.773584906,18.94923232,1.444999553
9.47799,12.44028,5196.44,0.83882,0.400902,2.092331792,53.65853659,19.51219512,4.87804878,17.07317073,0,4.87804878,13.47821882,0.96918014
8.55135,12.56452,4838.89,0.82278,0.444439,1.851277678,49.05660377,22.64150943,11.32075472,13.20754717,0,3.773584906,15.62910221,1.214420418
7.21135,15.34353,3086.7,0.77578,0.589025,1.31705785,41.86046512,27.90697674,6.201550388,16.27906977,0,4.651162791,18.62864126,1.26001109
10.18891,12.57871,4331.19,0.8153,0.45887,1.776755944,43.15352697,34.02489627,9.958506224,8.713692946,1.659751037,2.489626556,18.62290158,1.195312533
9.78203,16.36893,6052.71,0.8507,0.326481,2.605664648,53.1120332,32.36514523,3.319502075,8.713692946,0,2.489626556,14.21294204,1.151704578
9.99949,12.48253,3164.97,0.76646,0.612594,1.251171249,53.90070922,12.76595745,5.673758865,14.89361702,8.510638298,4.255319149,24.36078786,2.09416665
13.2197,17.90197,5015.35,0.86196,0.348553,2.472966808,48.8372093,30.23255814,0,16.27906977,0,4.651162791,13.12479145,1.117489055
8.97195,12.31069,4963.06,0.8064,0.416166,1.937688326,45.6928839,40.4494382,3.745318352,7.865168539,0,2.247191011,17.23507407,1.468804717
10.09507,13.60949,4876.03,0.847,0.394074,2.149342509,53.50318471,17.8343949,3.821656051,13.37579618,0,3.821656051,15.80487873,1.192548858
12.23586,14.6357,4967.23,0.85578,0.373932,2.288597927,57.73195876,10.30927835,0,21.64948454,4.12371134,6.18556701,14.13505656,1.053815646
9.79623,12.91894,4851.21,0.83308,0.413023,2.017030529,46.44549763,26.54028436,2.843601896,21.32701422,0,2.843601896,16.22817692,1.109192238
12.77878,15.9041,5006.04,0.85226,0.342913,2.485353428,58.60465116,26.04651163,2.790697674,9.76744186,0,2.790697674,17.24502382,1.716342514
7.11431,9.68437,3067.9,0.723,0.693898,1.041939882,51.12781955,13.53383459,15.03759398,15.78947368,0,4.511278195,21.65923832,1.612864771
8.6669,12.10922,4571.24,0.81662,0.4539,1.799118749,53.90070922,22.69503546,0,14.89361702,4.255319149,4.255319149,19.49470158,1.67889076
11.46278,13.82533,4451.53,0.84006,0.416988,2.014590348,52.40641711,17.11229947,3.20855615,11.22994652,12.8342246,3.20855615,19.62767112,1.857654957
9.7218,11.26551,2866.89,0.75318,0.69124,1.089607083,51.85185185,0,10.37037037,15.55555556,17.77777778,4.444444444,27.11407985,2.458962826
11.75391,15.49672,6243.5,0.87848,0.272968,3.218252689,57.00483092,29.95169082,0,10.14492754,0,2.898550725,13.01685506,1.09036038
11.4597,15.12995,6128.16,0.8734,0.280721,3.111274183,53.38645418,31.87250996,2.390438247,8.366533865,0,2.390438247,16.28286864,1.171022644
6.02731,8.93102,2557.49,0.69584,0.847724,0.820833196,46.2745098,10.19607843,2.352941176,8.235294118,30.58823529,2.352941176,32.19961574,4.933410599
12.44241,13.68643,3333.39,0.7955,0.543576,1.463456812,42.58064516,12.90322581,11.61290323,29.03225806,0,3.870967742,21.58031989,1.327809098
7.64128,12.37228,4496.48,0.79234,0.478445,1.656073321,55.27638191,28.14070352,1.005025126,12.56281407,0,3.015075377,16.9763402,1.646473098
13.07158,15.09219,4884.52,0.8554,0.35331,2.42110328,47.05882353,27.14932127,2.714932127,20.36199095,0,2.714932127,16.33863256,1.04544642
9.0783,12.86194,3317.02,0.7844,0.608086,1.289949119,51.96850394,7.874015748,0,16.53543307,18.8976378,4.724409449,26.03259203,3.274280683
12.58793,15.51655,5584.2,0.86276,0.307396,2.806672826,54.35897436,31.79487179,0,10.76923077,0,3.076923077,13.81300932,1.146725879
21.40818,25.43803,5785.36,0.8871,0.25119,3.531589633,56.90376569,31.79916318,0,8.786610879,0,2.510460251,14.44605161,1.233911586
16.41575,29.56538,5136.2,0.88912,0.267123,3.328504097,52.03252033,26.01626016,0,17.07317073,0,4.87804878,15.70001814,1.015937614
10.33976,12.52438,3378.23,0.77836,0.571624,1.361664311,45.63758389,25.5033557,0,22.14765101,0,4.026845638,20.94002957,1.478473997
8.67618,12.01699,3647.79,0.79018,0.545988,1.447247925,41.70212766,10.21276596,12.76595745,29.36170213,3.404255319,2.553191489,21.58628933,1.087673886
7.60052,10.39012,2930.26,0.74018,0.691,1.071172214,51.2,16,1.6,16.8,9.6,4.8,26.62546328,2.743334233
10.87614,13.38336,4973.13,0.8485,0.379,2.23878628,48.55491329,25.43352601,10.40462428,12.13872832,0,3.468208092,16.18109996,1.339413801
12.58758,15.75068,6403.1,0.8873,0.261641,3.391288063,58.06451613,24.51612903,0,13.5483871,0,3.870967742,11.84188963,0.912435113
16.66131,20.60635,3280.25,0.81156,0.506297,1.602932666,50.14925373,13.13432836,0,6.268656716,28.65671642,1.791044776,26.68963933,4.300039001
10.15611,17.95324,3519.91,0.84358,0.528379,1.59654339,51.35135135,13.51351351,0,18.91891892,10.81081081,5.405405405,19.2501114,0.909190151
5.69924,8.39436,1451.14,0.66116,1.3162,0.502324875,48.81889764,9.448818898,1.57480315,16.53543307,18.8976378,4.724409449,23.59417585,1.105198675
9.93628,12.4391,4744.14,0.80946,0.415409,1.948585611,47.50957854,39.8467433,2.298850575,8.045977011,0,2.298850575,18.01908621,1.500804667
25.33368,29.12361,6606.03,0.91732,0.181928,5.042214502,59.60784314,29.80392157,0,8.235294118,0,2.352941176,11.31841721,1.085655176
5.36068,8.90465,2132.74,0.65902,0.861994,0.764529684,55.17241379,1.379310345,22.06896552,17.24137931,0,4.137931034,19.89583394,1.11813771
