PLD,LCD,ASA,Porosity,Density,Pore volume,C%,H%,N%,O%,Halogen%,Metal%,Qst CH4,N1bar_CH4
27.85767,31.05142,7631.18,0.95902,0.0949278,10.10262536,58.95522388,27.6119403,0.746268657,10.44776119,0,2.23880597,2.838454295,0.712430559
18.57964,24.41757,5713.54,0.91464,0.212599,4.302183924,58.37837838,20.54054054,2.162162162,15.13513514,0,3.783783784,4.641162746,0.464078997
12.94714,20.16081,5196.46,0.868,0.324923,2.671402148,48.93617021,27.65957447,0,14.89361702,0,4.255319149,6.09400278,0.407647049
6.26887,12.93319,2808.1,0.7485,0.77013,0.971913833,42.85714286,19.64285714,0,25,5.357142857,7.142857143,9.029370641,0.387374241
15.3114,16.48385,5890.59,0.89174,0.287631,3.100291693,52.30769231,18.46153846,0,21.53846154,0,4.615384615,4.614417441,0.381228072
9.4936,12.98092,4554.41,0.83182,0.458118,1.815733064,45.45454545,27.27272727,0,21.21212121,0,6.060606061,7.159049664,0.393230883
21.50394,24.93692,6649.97,0.93702,0.153236,6.114881621,53.92156863,28.43137255,0.980392157,13.7254902,0,2.941176471,3.843577611,0.549560808
10.28659,14.17429,4755.04,0.81978,0.456399,1.79619149,42.52873563,33.33333333,0,16.09195402,3.448275862,4.597701149,7.094195991,0.38354105
13.7731,14.95537,3669.95,0.81628,0.501442,1.627865237,49.64539007,24.11347518,2.836879433,14.18439716,4.255319149,4.964539007,9.547916802,0.49942688
15.30307,20.35644,4155.88,0.855,0.393269,2.174084405,50,18.08510638,1.063829787,14.89361702,12.76595745,3.191489362,6.589191677,0.375086936
6.70344,10.81316,2647.97,0.72348,0.794285,0.910856934,42.42424242,21.21212121,0,21.21212121,9.090909091,6.060606061,9.240718681,0.37216531
23.58981,29.67086,7216.49,0.94038,0.134631,6.984869755,52.98507463,33.58208955,0.746268657,10.44776119,0,2.23880597,3.593606683,0.596617628
11.23019,15.12444,4720.42,0.83732,0.415302,2.016171364,49.39759036,25.30120482,0,16.86746988,3.614457831,4.819277108,6.626791559,0.393117728
10.75176,14.72388,4299.72,0.8353,0.440077,1.898076927,45.05494505,23.07692308,8.791208791,15.38461538,3.296703297,4.395604396,6.866773544,0.383752483
13.28603,17.6433,6076.85,0.88778,0.263008,3.375486677,56.71641791,29.85074627,0,9.950248756,0,3.482587065,5.458135247,0.478236721
15.57685,18.46789,2910.05,0.8438,0.496811,1.698432603,53.73134328,22.88557214,1.990049751,13.93034826,3.980099502,3.482587065,11.73379714,0.411858748
15.39461,20.25817,4181.59,0.87396,0.363861,2.401906222,52.74725275,23.07692308,1.098901099,17.58241758,2.197802198,3.296703297,6.34912019,0.392350765
16.84024,22.61046,5267.69,0.88388,0.287791,3.071256572,50.83333333,22.5,7.5,11.66666667,5,2.5,6.016785899,0.455589562
12.73904,17.03603,5664.68,0.88432,0.298077,2.966750202,56.48854962,22.90076336,0,15.26717557,0,5.34351145,5.384612645,0.412252474
23.25508,25.71565,5829.69,0.92722,0.173339,5.349171277,56.69291339,27.55905512,0.787401575,12.5984252,0,2.362204724,4.943329959,0.590382922
13.27454,19.83405,6114.89,0.89996,0.244933,3.674310934,56.96969697,24.24242424,2.424242424,12.12121212,0,4.242424242,4.943191292,0.449221239
12.08399,16.13392,5135.97,0.83438,0.396234,2.10577588,56.13496933,25.4601227,3.680981595,12.57668712,0.920245399,1.226993865,8.578483462,0.603908781
22.12847,25.25849,6093.89,0.92616,0.18312,5.057667104,56.63716814,27.43362832,0.884955752,12.38938053,0,2.654867257,4.962103947,0.543923549
5.58194,9.14859,1341.45,0.63886,1.27839,0.499737952,53.60824742,15.46391753,0,14.43298969,12.37113402,4.12371134,12.15233327,0.395844868
5.69458,6.8509,2144.57,0.6707,0.94266,0.711497252,54.36893204,25.24271845,0,16.50485437,0,3.883495146,12.01049505,0.752822248
14.11828,20.1712,4871.92,0.86586,0.337447,2.565914055,51.08695652,27.17391304,1.086956522,17.39130435,0,3.260869565,6.618090927,0.453032254
9.45636,14.97405,4654.9,0.82982,0.444376,1.867382577,42.35294118,35.29411765,0,17.64705882,0,4.705882353,6.999032723,0.398977759
10.67916,18.5381,4961.93,0.87142,0.336156,2.592308333,54.54545455,25,0,15.90909091,0,4.545454545,6.315642657,0.453736252
27.47087,30.11576,6808.88,0.95474,0.109821,8.693601406,56.63716814,20.3539823,7.96460177,12.38938053,0,2.654867257,2.926920246,0.629330651
22.63466,26.62917,5932.13,0.93432,0.157807,5.920649908,52.71317829,27.13178295,6.976744186,10.85271318,0,2.325581395,4.515251164,0.559926522
32.54485,39.5419,6091.43,0.95126,0.120502,7.894142836,62.08955224,28.05970149,1.194029851,7.462686567,0,1.194029851,4.238671472,0.664090664
32.33412,42.39807,6642.79,0.96144,0.0861575,11.15909816,58.1300813,24.79674797,3.658536585,12.19512195,0,1.219512195,3.236398712,0.800612824
12.95461,18.00439,5767.78,0.89056,0.281792,3.160345219,56,22.4,0,16,0,5.6,4.740105362,0.38618296
4.27244,7.70824,1243.57,0.59872,1.01504,0.589848676,50,32,0,14,0,4,15.86273334,0.828372842
6.07597,13.25241,1038.46,0.66214,1.34555,0.492096169,45.07042254,19.71830986,0,23.94366197,5.633802817,5.633802817,13.37115223,0.351747832
17.44669,21.87127,4884.32,0.8903,0.283382,3.141695662,49.72972973,29.18918919,2.162162162,15.13513514,0,3.783783784,7.316457517,0.532795468
19.76068,24.29682,5889.35,0.9107,0.210451,4.327373118,58.57740586,30.12552301,0.836820084,8.786610879,0,1.673640167,5.639283393,0.555392608
6.04516,6.64175,1053.53,0.5585,1.27895,0.436686344,55.17241379,20.68965517,0,19.54022989,0,4.597701149,12.71554637,0.424823056
21.10107,24.63154,6230.05,0.9291,0.172631,5.381999757,55.66037736,25.47169811,0.943396226,13.20754717,1.886792453,2.830188679,4.436385824,0.534033986
8.35212,10.4637,3648.07,0.80712,0.587383,1.374094926,56.69291339,26.77165354,0,13.38582677,0,3.149606299,7.684496751,0.367651106
21.99523,26.39127,6622.73,0.94158,0.140469,6.70311599,57.27272727,24.54545455,0.909090909,12.72727273,1.818181818,2.727272727,3.858099193,0.57215894
20.65662,25.41893,5039.8,0.91582,0.189176,4.841100351,59.0021692,26.03036876,3.036876356,10.41214751,0,1.518438178,5.648886387,0.579681136
8.19707,11.43972,3115.38,0.7495,0.663706,1.129265066,47.91666667,20.83333333,2.083333333,18.75,6.25,4.166666667,9.431931575,0.421778385
22.61031,29.81956,5783.69,0.94302,0.1398,6.745493562,56.05095541,23.56687898,3.184713376,14.01273885,1.27388535,1.910828025,4.063091404,0.584497431
10.4201,15.88448,4687.41,0.83038,0.437342,1.898697129,41.46341463,34.14634146,0,18.29268293,0,3.658536585,7.071316312,0.41469995
6.55845,9.40116,2315.56,0.6748,0.796306,0.847412929,49.09090909,34.54545455,0,12.72727273,0,3.636363636,12.15322033,0.55447735
8.55445,11.86791,3056.16,0.76186,0.673005,1.132027251,47.5,22.5,0,17.5,7.5,5,9.986002095,0.467774871
5.15444,10.41287,2666.57,0.72064,0.819434,0.879436294,41.93548387,17.74193548,0,22.58064516,11.29032258,6.451612903,9.578085916,0.394719106
21.13778,23.01538,2568.2,0.86348,0.379867,2.273111378,44.11764706,29.41176471,0,20.58823529,0,5.882352941,9.638568632,0.432361903
15.47827,20.89773,5086.6,0.8724,0.302191,2.886915891,57.14285714,29.32330827,0.751879699,10.52631579,0,2.255639098,7.404838901,0.598419336
12.81868,16.19216,5573.34,0.8611,0.326249,2.639395063,51.72413793,32.75862069,0,12.06896552,0,3.448275862,6.666643984,0.484174312
12.87304,17.93529,5823.24,0.89428,0.275228,3.249233363,62.18487395,15.12605042,0,16.80672269,0,5.882352941,4.861601351,0.398922929
22.2954,23.52099,2619.08,0.87474,0.359756,2.431481337,38.70967742,27.41935484,4.838709677,22.58064516,0,6.451612903,9.200944913,0.41061611
23.55495,26.4269,5717.74,0.92856,0.177399,5.234302335,57.6,26.4,0.8,11.2,1.6,2.4,5.038929508,0.580589049
14.54981,20.04507,4227.85,0.86454,0.363534,2.37815445,53.60824742,25.77319588,1.030927835,14.43298969,2.06185567,3.092783505,6.881244568,0.432901208
28.46411,39.78072,6812.47,0.95438,0.102342,9.325399152,56.85279188,27.91878173,2.538071066,11.16751269,0,1.52284264,3.428835671,0.714571137
27.19689,29.1642,6966.92,0.95272,0.113387,8.40237417,54.91803279,23.7704918,7.37704918,11.47540984,0,2.459016393,3.03944206,0.624815352
17.33446,17.54985,2218.93,0.73994,0.720049,1.027624509,44.11764706,29.41176471,0,20.58823529,0,5.882352941,12.47032724,0.494935851
24.16274,29.22072,5914.5,0.94346,0.138513,6.811346227,57.86516854,24.15730337,2.808988764,12.35955056,1.123595506,1.685393258,4.316183298,0.619197563
15.95482,20.7617,4047.8,0.86374,0.396264,2.179708477,52.63157895,20,1.052631579,14.73684211,8.421052632,3.157894737,6.792925079,0.393952967
6.39154,12.5546,3516.46,0.7797,0.628631,1.24031427,37.73584906,26.41509434,0,26.41509434,0,5.660377358,8.308557897,0.418275497
6.46299,10.47228,2857.53,0.73346,0.764422,0.959496195,47.22222222,20.83333333,0,14.58333333,12.5,4.861111111,10.99398513,0.524811811
20.97363,22.1093,2213.5,0.85476,0.43755,1.953513884,41.53846154,16.92307692,0,21.53846154,13.84615385,6.153846154,9.503915313,0.325072769
25.41532,28.30539,7294.11,0.9489,0.119625,7.932288401,58.77192982,25.43859649,0.877192982,12.28070175,0,2.631578947,3.19003521,0.616289572
21.94878,26.92271,5530.74,0.92644,0.188022,4.927295742,51.75438596,23.68421053,7.894736842,12.28070175,1.754385965,2.631578947,4.969871899,0.509394314
14.2808,21.53963,5583.47,0.879,0.289059,3.040901684,53.90625,27.34375,0.78125,10.9375,4.6875,2.34375,6.129416035,0.475868484
8.66016,10.49665,4742.04,0.83624,0.448638,1.863952675,64.64646465,14.14141414,0,17.17171717,0,4.04040404,5.954703364,0.343808619
24.84915,28.22171,5273.27,0.93652,0.169216,5.534464826,52.89256198,23.96694215,7.438016529,11.57024793,1.652892562,2.479338843,4.26392503,0.504809277
13.12597,22.2703,5763.75,0.90114,0.246825,3.65092677,51.85185185,31.48148148,0,12.96296296,0,3.703703704,5.210824147,0.462366341
13.27886,14.77024,4569.77,0.84824,0.397494,2.133969318,46.4,32,0,16,0,5.6,6.895082146,0.420475087
24.15697,26.1697,6265.47,0.9379,0.149689,6.265657463,55.65217391,26.95652174,0.869565217,13.91304348,0,2.608695652,4.14943442,0.574603082
17.01823,21.30993,4839.97,0.88178,0.270636,3.258177035,58.93271462,26.45011601,2.784222738,10.20881671,0,1.62412993,6.572614545,0.5245162
19.84194,24.55556,3792.77,0.8717,0.333016,2.617591948,57.39910314,24.21524664,1.793721973,11.21076233,3.587443946,1.793721973,13.23583751,0.72927482
54.23558,56.61026,5633.41,0.96494,0.0790323,12.20943842,57,25,3,13,0,2,3.575681921,0.874669682
10.34727,15.7065,4390.76,0.84126,0.461253,1.823858056,45.28301887,18.86792453,0,28.30188679,0,7.547169811,5.81669589,0.304133837
15.78271,22.264,6738.24,0.90782,0.214331,4.23559821,55.66037736,27.35849057,0.943396226,13.20754717,0,2.830188679,4.655853846,0.486519464
10.41133,18.30139,5273.87,0.87498,0.352402,2.482903048,50,17.85714286,0,25,0,7.142857143,4.894119205,0.327481379
24.1015,26.188,5720.36,0.93582,0.165847,5.642670654,56.63716814,25.66371681,0.884955752,12.38938053,1.769911504,2.654867257,4.250291635,0.52591726
20.61669,29.78936,7189.98,0.9364,0.143556,6.522890022,57.6,28,0.8,11.2,0,2.4,3.797548158,0.582057468
3.85731,7.32616,1194.09,0.59822,1.11775,0.535200179,41.2371134,12.37113402,6.18556701,26.80412371,9.278350515,4.12371134,12.99320014,0.387774316
10.76806,14.36481,3217.98,0.77954,0.563955,1.382273408,49.72972973,29.18918919,4.324324324,12.97297297,0,3.783783784,9.947260927,0.496370914
11.34603,14.79124,4543.31,0.83684,0.445213,1.879639633,50,23.52941176,0,20.58823529,0,5.882352941,6.53663894,0.36916203
10.97315,12.55613,5541.17,0.83672,0.383947,2.179259116,55.96707819,35.3909465,0,6.995884774,0,1.646090535,8.198610879,0.615207171
15.52745,22.15876,5280.82,0.88408,0.280256,3.154544417,45.71428571,37.14285714,0.952380952,13.33333333,0,2.857142857,7.493693521,0.535034266
6.97835,11.87518,2441.02,0.73906,0.772762,0.956387607,44.11764706,29.41176471,0,20.58823529,0,5.882352941,9.250408095,0.347282969
12.41914,18.58992,5571.14,0.88734,0.295075,3.007167669,52.63157895,23.68421053,0,18.42105263,0,5.263157895,4.963767923,0.383037816
19.324,24.61697,5732.96,0.9209,0.205776,4.475254646,54.94505495,18.68131868,1.098901099,15.38461538,6.593406593,3.296703297,4.584591663,0.453249421
22.38431,26.9294,5447.2,0.91938,0.214518,4.285794199,61.67400881,23.78854626,1.762114537,11.01321586,0,1.762114537,5.129246085,0.497920858
22.86513,25.74141,5320.32,0.92604,0.207625,4.460156532,57.14285714,23.80952381,0.952380952,13.33333333,1.904761905,2.857142857,4.707514616,0.459567229
15.20557,19.42498,6043.06,0.89966,0.239374,3.758386458,52.17391304,28.26086957,0,15.2173913,0,4.347826087,4.743395627,0.435929404
17.38692,24.36269,5518.29,0.90244,0.234386,3.850229963,53.23741007,24.46043165,2.877697842,15.82733813,0,2.158273381,5.61321413,0.503693498
14.18524,22.62039,5785.2,0.90836,0.2241,4.053369032,48.14814815,27.77777778,7.407407407,12.96296296,0,3.703703704,4.786888084,0.461739205
15.38393,19.03992,2864.82,0.83002,0.505185,1.643002069,52.96803653,21.00456621,1.826484018,11.41552511,10.95890411,1.826484018,13.92344996,0.618764274
9.24256,14.0309,4923.12,0.8249,0.419571,1.966055805,57.20338983,30.08474576,0,8.474576271,1.271186441,2.966101695,8.423519805,0.629118472
14.80048,22.09373,5073.88,0.8738,0.306306,2.852702853,55.64516129,25,0.806451613,11.29032258,4.838709677,2.419354839,6.604009829,0.516895867
15.45021,19.65931,4323.43,0.85206,0.383604,2.221196859,51.04166667,23.95833333,1.041666667,14.58333333,6.25,3.125,6.883572613,0.422085963
13.72997,16.56134,2610.72,0.74912,0.562638,1.331442242,57.46478873,33.23943662,1.126760563,7.042253521,0,1.126760563,12.33338209,0.548805494
7.00267,10.18703,2422.6,0.69118,0.785904,0.879471284,52.17391304,28.26086957,0,15.2173913,0,4.347826087,12.33705902,0.52341735
15.02847,20.59137,5013.02,0.87858,0.305863,2.872462508,50.52631579,26.31578947,3.157894737,16.84210526,0,3.157894737,6.435117165,0.468782528
5.65865,8.0326,1415.83,0.60286,0.968988,0.622154248,51.54639175,28.86597938,0,14.43298969,0,3.092783505,17.00136663,0.787195326
12.95968,21.65502,5690.72,0.89322,0.26844,3.327447474,52,30,0,14,0,4,5.446605785,0.449745374
22.98632,30.66841,6077.22,0.92996,0.175038,5.312903484,67.01570681,15.70680628,2.094240838,13.08900524,0,2.094240838,4.361602279,0.528935257
29.54921,30.98046,4804.9,0.9286,0.17226,5.390688494,42.85714286,38.7755102,0,14.28571429,0,4.081632653,4.841945589,0.504130656
11.65692,16.45079,4283.63,0.84704,0.438059,1.933620814,50,15.38461538,0,26.92307692,0,7.692307692,5.526108528,0.300719706
11.01238,15.02056,3799.69,0.82074,0.515232,1.592952301,36,28,0,28,0,8,7.297097705,0.325561322
21.917,25.70381,6055.38,0.92986,0.16151,5.75729057,57.52688172,26.34408602,2.688172043,11.82795699,0,1.612903226,5.079641693,0.608714137
5.78131,9.89708,1729.9,0.68606,1.10173,0.622711554,48.57142857,8.571428571,5.714285714,20,11.42857143,5.714285714,10.68456969,0.286274356
20.76154,23.12371,6087.96,0.92502,0.188481,4.907762586,56.66666667,21.11111111,1.111111111,15.55555556,2.222222222,3.333333333,4.639979029,0.497771724
14.41927,21.42576,5740.44,0.89522,0.268241,3.33737199,52.94117647,20.58823529,0,20.58823529,0,5.882352941,4.706399683,0.392551781
14.90933,19.96718,4363.16,0.87228,0.316465,2.756323764,55.71428571,27.14285714,1.428571429,12.85714286,0,2.857142857,6.95032241,0.492958285
34.15598,37.83342,6697,0.9618,0.0891688,10.78628399,55.02645503,24.86772487,6.878306878,11.64021164,0,1.587301587,3.06024569,0.762073285
14.7132,20.99212,4934.14,0.88092,0.303684,2.900778441,52.74725275,23.07692308,1.098901099,17.58241758,2.197802198,3.296703297,5.973471494,0.439416245
12.47915,16.64889,5686.94,0.88978,0.297809,2.987753896,54.83870968,16.12903226,0,22.58064516,0,6.451612903,4.617556193,0.357572392
9.02049,15.88836,3784.62,0.81152,0.496166,1.63558164,53.04347826,18.26086957,0,12.17391304,10.43478261,3.47826087,7.24166279,0.378120542
14.67428,21.58176,5916.62,0.90532,0.24008,3.770909697,49.38271605,28.39506173,1.234567901,17.28395062,0,3.703703704,4.845750305,0.449585233
14.85776,20.98686,5107.42,0.86554,0.326388,2.651874456,49.13793103,30.17241379,0.862068966,12.06896552,5.172413793,2.586206897,6.318427255,0.435975385
23.77009,32.44375,6720.77,0.93736,0.140293,6.681445261,54.90196078,33.33333333,0.653594771,9.150326797,0,1.960784314,4.224461979,0.631159393
11.94867,19.57258,5117.17,0.87416,0.321878,2.715811581,52.87356322,25.28735632,0,16.09195402,0,3.448275862,6.445521275,0.484560524
18.70758,20.80531,2986.69,0.85858,0.437912,1.960622225,57.39910314,24.21524664,1.793721973,11.21076233,3.587443946,1.793721973,10.9706439,0.512267691
10.69287,14.27343,4477.19,0.82866,0.470508,1.761202785,49.33333333,22.66666667,0,18.66666667,4,5.333333333,7.113057138,0.38676836
19.95164,24.04688,4974.67,0.90662,0.215242,4.212096152,56.23342175,25.46419098,3.713527851,12.73209549,0,1.856763926,5.710074995,0.52316875
28.6014,30.29074,4735.31,0.88492,0.279705,3.16376182,54.54545455,29.09090909,0,12.72727273,0,3.636363636,7.571030535,0.606119274
11.09504,16.29202,4933.62,0.84658,0.411163,2.058988771,48.38709677,19.35483871,0,24.19354839,0,4.838709677,6.294592288,0.385182874
17.20047,22.76371,6080.07,0.90796,0.207663,4.372276236,55.19713262,32.97491039,0.716845878,8.602150538,0,2.508960573,5.677347586,0.556399514
24.9577,29.71426,5958.66,0.9365,0.152496,6.141144686,54.81481481,27.40740741,0.740740741,10.37037037,4.444444444,2.222222222,4.315526909,0.571337685
18.05942,25.07794,5557.04,0.90716,0.221178,4.101492915,56.28742515,25.1497006,2.395209581,13.17365269,0,1.796407186,5.991328845,0.575929337
5.87108,11.56426,2647.71,0.72312,0.769201,0.940092382,36.36363636,38.96103896,0,19.48051948,0,5.194805195,10.00712809,0.490774228
11.91894,20.3789,3686.78,0.8571,0.457917,1.871736581,51.11111111,20,0,15.55555556,8.888888889,4.444444444,6.134988325,0.279121181
15.08355,29.90743,5381.39,0.8929,0.25611,3.486392566,51.61290323,30.96774194,0,13.5483871,0,3.870967742,5.601327661,0.469686912
23.08758,25.15408,5684.12,0.92732,0.192757,4.810823991,57.14285714,23.80952381,0.952380952,13.33333333,1.904761905,2.857142857,4.568884315,0.482218748
10.48944,13.90094,4365.99,0.8378,0.432107,1.938871622,45.45454545,23.86363636,9.090909091,15.90909091,1.136363636,4.545454545,6.70836471,0.382158601
32.8031,39.39541,5444.46,0.944,0.141121,6.689295002,54.7008547,26.78062678,10.25641026,7.122507123,0,1.13960114,4.712568483,0.62382348
23.02797,24.25508,5154.31,0.89092,0.298771,2.981949386,48,16,0,28,0,8,4.424980286,0.319367484
19.97286,22.25948,3390.69,0.86,0.369204,2.329335543,55.06072874,21.86234818,1.619433198,10.12145749,9.71659919,1.619433198,13.2776986,0.616418965
11.19409,15.52102,4658.93,0.84018,0.437002,1.922599897,49.23076923,21.53846154,0,23.07692308,0,6.153846154,6.363949689,0.361569429
6.37408,10.27259,2884.65,0.74632,0.80901,0.922510229,35.29411765,11.76470588,0,41.17647059,0,11.76470588,7.372206944,0.255094848
15.00762,22.08694,6121.51,0.89812,0.241876,3.713142271,56.56565657,23.23232323,1.01010101,16.16161616,0,3.03030303,5.252950721,0.484834555
10.85178,15.10746,4307.25,0.80666,0.465232,1.733887609,52,30,0,14,0,4,8.335392369,0.473129057
24.05584,25.92878,6222.99,0.93832,0.149921,6.258762948,56.63716814,25.66371681,0.884955752,12.38938053,1.769911504,2.654867257,4.082756316,0.564859551
9.6943,13.35248,3954.58,0.79604,0.51688,1.540086674,50.79365079,24.6031746,3.968253968,17.46031746,0,3.174603175,8.365728531,0.472765553
14.31499,20.1361,5103.34,0.86502,0.32528,2.659308903,55.26315789,28.94736842,0.877192982,12.28070175,0,2.631578947,7.659894247,0.577823396
6.42145,10.71563,2627.79,0.72562,0.80073,0.906198094,42.1875,23.4375,0,21.875,4.6875,4.6875,10.35152159,0.45419473
14.6129,20.90909,4605.37,0.86868,0.335103,2.592277598,52.42718447,24.27184466,0.970873786,13.59223301,5.825242718,2.912621359,6.721013533,0.450473035
